200kb name,genes,overlap_pct,gene,chrom_id,200kb bin
chr18-g143,"['4930474G06Rik', '4930474G06Rik', '4930474G06Rik', '4930474G06Rik', '4930474G06Rik', '4930474G06Rik', '4930474G06Rik', '4930474G06Rik']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4930474G06Rik,18,143
chr18-g144,"['4930474G06Rik', '4930474G06Rik', '4930474G06Rik', '4930474G06Rik', '4930474G06Rik', '4930474G06Rik', '4930474G06Rik', '4930474G06Rik']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.92704]",4930474G06Rik,18,144
chr18-g154,"['Rit2', 'Rit2']","[0.02748, 1.0]",Rit2,18,154
chr18-g155,"['Rit2', 'Rit2', 'Rit2', 'Rit2', 'Rit2', 'Rit2', 'Rit2', 'Rit2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Rit2,18,155
chr18-g156,"['Rit2', 'Rit2', 'Rit2', 'Rit2', 'Rit2']","[1.0, 1.0, 1.0, 1.0, 0.68512]",Rit2,18,156
chr18-g164,"['Camk4', 'Camk4', 'Camk4']","[0.4384, 1.0, 1.0]",Camk4,18,164
chr18-g165,"['Camk4', 'Camk4', 'Camk4', 'Camk4', 'Camk4', 'Camk4', 'Camk4', 'Camk4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.83068]",Camk4,18,165
chr18-g168,['Epb41l4a'],[0.14696],Epb41l4a,18,168
chr18-g169,"['Epb41l4a', 'Epb41l4a', 'Epb41l4a', 'Epb41l4a', 'Epb41l4a', 'Epb41l4a', 'Epb41l4a', 'Epb41l4a']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Epb41l4a,18,169
chr18-g170,['Epb41l4a'],[0.28824],Epb41l4a,18,170
chr18-g176,"['Sil1', 'Sil1', 'Sil1', 'Sil1', 'Sil1', 'Sil1']","[0.3442, 1.0, 1.0, 1.0, 1.0, 1.0]",Sil1,18,176
chr18-g177,"['Sil1', 'Sil1', 'Sil1', 'Sil1']","[1.0, 1.0, 1.0, 0.957]",Sil1,18,177
chr18-g184,"['Pcdha2', 'Pcdha1', 'Pcdha3', 'Pcdha2', 'Pcdha1', 'Pcdha3', 'Gm38667', 'Gm38666', 'Pcdha4', 'Gm37013', 'Pcdha5', 'Pcdha7', 'Pcdha6', 'Pcdha2', 'Pcdha1', 'Pcdha3', 'Gm38667', 'Gm38666', 'Pcdha4', 'Gm37013', 'Pcdha5', 'Pcdha7', 'Pcdha6']","[0.43184, 0.78864, 0.15652, 1.0, 1.0, 1.0, 0.04796, 0.2948, 0.89248, 0.89412, 0.589, 0.0476, 0.29504, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","Gm37013,Gm38666,Gm38667,Pcdha1,Pcdha2,Pcdha3,Pcdha4,Pcdha5,Pcdha6,Pcdha7",18,184
chr18-g185,"['Pcdha2', 'Pcdha1', 'Pcdha3', 'Gm38667', 'Gm38666', 'Pcdha4', 'Gm37013', 'Pcdha5', 'Pcdha7', 'Pcdha6', 'Pcdha2', 'Pcdha1', 'Pcdha3', 'Gm38667', 'Gm38666', 'Pcdha4', 'Gm37013', 'Pcdha5', 'Pcdha7', 'Pcdha6', 'Pcdha2', 'Pcdha1', 'Pcdha3', 'Gm38667', 'Gm38666', 'Pcdha4', 'Gm37013', 'Pcdha5', 'Pcdha7', 'Pcdha6', 'Pcdha2', 'Pcdha1', 'Pcdha3', 'Gm38667', 'Gm38666', 'Pcdha4', 'Gm37013', 'Pcdha5', 'Pcdha7', 'Pcdha6', 'Pcdha2', 'Pcdha1', 'Pcdha3', 'Gm38667', 'Gm38666', 'Pcdha4', 'Gm37013', 'Pcdha5', 'Pcdha7', 'Pcdha6', 'Pcdha2', 'Pcdha1', 'Pcdha3', 'Gm38667', 'Gm38666', 'Pcdha4', 'Gm37013', 'Pcdha5', 'Pcdha7', 'Pcdha6', 'Pcdha2', 'Pcdha1', 'Pcdha3', 'Gm38667', 'Gm38666', 'Pcdha4', 'Gm37013', 'Pcdha5', 'Pcdha7', 'Pcdha6', 'Pcdha2', 'Pcdha1', 'Pcdha3', 'Gm38667', 'Gm38666', 'Pcdha4', 'Gm37013', 'Pcdha5', 'Pcdha7', 'Pcdha6']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5064, 0.50628, 0.50652, 1.0, 1.0, 0.50628, 1.0, 0.50652, 0.50652, 0.55588]","Gm37013,Gm38666,Gm38667,Pcdha1,Pcdha2,Pcdha3,Pcdha4,Pcdha5,Pcdha6,Pcdha7",18,185
chr18-g186,"['Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","Gm37013,Gm38666,Gm38667",18,186
chr18-g187,"['Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","Gm37013,Gm38666,Gm38667",18,187
chr18-g188,"['Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","Gm37013,Gm38666,Gm38667",18,188
chr18-g189,"['Gm38667', 'Gm38666', 'Gm37013', 'Gm38667', 'Gm38666', 'Gm37013']","[1.0, 1.0, 1.0, 0.67488, 0.67488, 0.67488]","Gm37013,Gm38666,Gm38667",18,189
chr18-g194,['Arhgap26'],[0.27424],Arhgap26,18,194
chr18-g195,"['Arhgap26', 'Arhgap26', 'Arhgap26', 'Arhgap26', 'Arhgap26', 'Arhgap26', 'Arhgap26', 'Arhgap26']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Arhgap26,18,195
chr18-g196,"['Arhgap26', 'Arhgap26', 'Arhgap26', 'Arhgap26', 'Arhgap26', 'Arhgap26', 'Arhgap26', 'Arhgap26']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0514]",Arhgap26,18,196
chr18-g201,"['Kctd16', 'Kctd16', 'Kctd16', 'Kctd16', 'Kctd16', 'Kctd16']","[0.74784, 1.0, 1.0, 1.0, 1.0, 1.0]",Kctd16,18,201
chr18-g202,"['Kctd16', 'Kctd16', 'Kctd16', 'Kctd16', 'Kctd16', 'Kctd16']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.89032]",Kctd16,18,202
chr18-g213,"['Ppp2r2b', 'Ppp2r2b', 'Ppp2r2b', 'Ppp2r2b', 'Ppp2r2b', 'Ppp2r2b', 'Ppp2r2b']","[0.1912, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ppp2r2b,18,213
chr18-g214,"['Ppp2r2b', 'Ppp2r2b', 'Ppp2r2b', 'Ppp2r2b', 'Ppp2r2b', 'Ppp2r2b', 'Ppp2r2b', 'Ppp2r2b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ppp2r2b,18,214
chr18-g215,"['Ppp2r2b', 'Ppp2r2b', 'Ppp2r2b']","[1.0, 1.0, 0.37884]",Ppp2r2b,18,215
chr18-g222,"['Mcc', 'Mcc', 'Mcc', 'Mcc', 'Mcc', 'Mcc', 'Mcc']","[0.99764, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mcc,18,222
chr18-g223,"['Mcc', 'Mcc', 'Mcc', 'Mcc', 'Mcc', 'Mcc', 'Mcc', 'Mcc']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mcc,18,223
chr18-g224,['Mcc'],[0.48728],Mcc,18,224
chr18-g226,"['Kcnn2', 'Kcnn2', 'Kcnn2', 'Kcnn2', 'Kcnn2', 'Kcnn2']","[0.24568, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnn2,18,226
chr18-g227,"['Kcnn2', 'Kcnn2', 'Kcnn2', 'Kcnn2', 'Kcnn2', 'Kcnn2', 'Kcnn2', 'Kcnn2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnn2,18,227
chr18-g228,"['Kcnn2', 'Kcnn2', 'Kcnn2', 'Kcnn2', 'A330093E20Rik', 'A330093E20Rik', 'A330093E20Rik', 'A330093E20Rik', 'A330093E20Rik']","[1.0, 1.0, 1.0, 0.43532, 0.66056, 1.0, 1.0, 1.0, 1.0]","A330093E20Rik,Kcnn2",18,228
chr18-g229,"['A330093E20Rik', 'A330093E20Rik', 'A330093E20Rik', 'A330093E20Rik', 'A330093E20Rik', 'A330093E20Rik', 'A330093E20Rik', 'A330093E20Rik']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",A330093E20Rik,18,229
chr18-g230,"['A330093E20Rik', 'A330093E20Rik']","[1.0, 0.8104]",A330093E20Rik,18,230
chr18-g290,"['Fbn2', 'Fbn2', 'Fbn2', 'Fbn2', 'Fbn2', 'Fbn2', 'Fbn2', 'Fbn2']","[0.65512, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Fbn2,18,290
chr18-g291,['Fbn2'],[0.39704],Fbn2,18,291
chr18-g294,"['Adamts19', 'Adamts19', 'Adamts19', 'Adamts19', 'Adamts19', 'Adamts19', 'Adamts19']","[0.54552, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Adamts19,18,294
chr18-g295,"['Adamts19', 'Adamts19', 'Adamts19', 'Chsy3']","[1.0, 1.0, 0.14712, 0.98644]",Adamts19,18,295
chr18-g296,"['Chsy3', 'Chsy3', 'Chsy3', 'Chsy3', 'Chsy3', 'Chsy3', 'Chsy3', 'Chsy3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Chsy3,18,296
chr18-g297,['Chsy3'],[0.45344],Chsy3,18,297
chr18-g315,"['Piezo2', 'Piezo2', 'Piezo2', 'Piezo2', 'Piezo2', 'Piezo2', 'Piezo2', 'Piezo2']","[0.59152, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Piezo2,18,315
chr18-g316,"['Piezo2', 'Piezo2', 'Piezo2', 'Piezo2', 'Piezo2', 'Piezo2', 'Piezo2', 'Piezo2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.48732]",Piezo2,18,316
chr18-g318,"['Wdr7', 'Wdr7', 'Wdr7', 'Wdr7']","[0.65224, 1.0, 1.0, 1.0]",Wdr7,18,318
chr18-g319,"['Wdr7', 'Wdr7', 'Wdr7', 'Wdr7', 'Wdr7', 'Wdr7', 'Wdr7', 'Wdr7']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.59036]",Wdr7,18,319
chr18-g324,"['Nedd4l', 'Nedd4l', 'Nedd4l', 'Nedd4l', 'Nedd4l']","[0.4898, 1.0, 1.0, 1.0, 1.0]",Nedd4l,18,324
chr18-g325,"['Nedd4l', 'Nedd4l', 'Nedd4l', 'Nedd4l', 'Nedd4l', 'Nedd4l', 'Nedd4l', 'Nedd4l', 'Mir466p']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.18192]",Nedd4l,18,325
chr18-g326,"['Nedd4l', 'Mir466p', 'Mir466p', 'Mir466p', 'Mir466p', 'Mir466p', 'Mir466p', 'Mir466p', 'Mir466p']","[0.71304, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mir466p,18,326
chr18-g327,"['Mir466p', 'Mir466p', 'Mir466p', 'Mir466p', 'Mir466p', 'Mir466p', 'Mir466p', 'Mir466p']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mir466p,18,327
chr18-g328,['Mir466p'],[0.7846],Mir466p,18,328
chr18-g330,"['Ccbe1', 'Ccbe1', 'Ccbe1', 'Ccbe1', 'Ccbe1', 'Ccbe1']","[0.7258, 1.0, 1.0, 1.0, 1.0, 1.0]",Ccbe1,18,330
chr18-g331,"['Ccbe1', 'Ccbe1', 'Ccbe1', 'Ccbe1']","[1.0, 1.0, 1.0, 0.67352]",Ccbe1,18,331
chr18-g339,"['Ldlrad4', 'Ldlrad4', 'Ldlrad4']","[0.67312, 1.0, 1.0]",Ldlrad4,18,339
chr18-g340,"['Ldlrad4', 'Ldlrad4', 'Ldlrad4', 'Ldlrad4', 'Ldlrad4', 'Ldlrad4', 'Ldlrad4', 'Ldlrad4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ldlrad4,18,340
chr18-g341,"['Ldlrad4', 'Ldlrad4', 'Ldlrad4']","[1.0, 1.0, 0.22196]",Ldlrad4,18,341
chr18-g346,"['Tcf4', 'Tcf4', 'Tcf4']","[0.1712, 1.0, 1.0]",Tcf4,18,346
chr18-g347,"['Tcf4', 'Tcf4', 'Tcf4', 'Tcf4', 'Tcf4', 'Tcf4', 'Tcf4', 'Tcf4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tcf4,18,347
chr18-g348,"['Tcf4', 'Tcf4', 'Tcf4', 'Tcf4']","[1.0, 1.0, 1.0, 0.51868]",Tcf4,18,348
chr18-g356,"['Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc']","[0.85476, 1.0, 1.0, 1.0, 1.0, 1.0]",Dcc,18,356
chr18-g357,"['Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dcc,18,357
chr18-g358,"['Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dcc,18,358
chr18-g359,"['Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dcc,18,359
chr18-g360,"['Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dcc,18,360
chr18-g361,"['Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc', 'Dcc']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.04276]",Dcc,18,361
chr18-g372,"['Myo5b', 'Myo5b', 'Myo5b', 'Myo5b', 'Myo5b', 'Myo5b', 'Myo5b']","[0.29528, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Myo5b,18,372
chr18-g373,"['Myo5b', 'Myo5b', 'Myo5b', 'Myo5b', 'Myo5b', 'Myo5b', 'Myo5b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.85908]",Myo5b,18,373
chr18-g375,"['Dym', 'Dym', 'Dym', 'Dym', 'Dym', 'Dym', 'Dym', 'Dym']","[0.24948, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dym,18,375
chr18-g376,"['Dym', 'Dym', 'Dym', 'Dym']","[1.0, 1.0, 1.0, 0.47864]",Dym,18,376
chr18-g377,"['Ctif', 'Ctif', 'Ctif', 'Ctif', 'Ctif', 'Ctif', 'Ctif']","[0.7512, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ctif,18,377
chr18-g378,"['Ctif', 'Ctif', 'Ctif', 'Ctif']","[1.0, 1.0, 1.0, 0.90784]",Ctif,18,378
chr18-g379,"['Zbtb7c', 'Zbtb7c', 'Zbtb7c', 'Zbtb7c', 'Zbtb7c', 'Zbtb7c', 'Zbtb7c', 'Zbtb7c']","[0.19292, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Zbtb7c,18,379
chr18-g380,"['Zbtb7c', 'Zbtb7c', 'Zbtb7c', 'Zbtb7c', 'Zbtb7c', 'Zbtb7c']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.94256]",Zbtb7c,18,380
chr18-g390,['Slc14a2'],[0.6704],Slc14a2,18,390
chr18-g391,"['Slc14a2', 'Slc14a2', 'Slc14a2', 'Slc14a2', 'Slc14a2', 'Slc14a2', 'Slc14a2', 'Slc14a2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Slc14a2,18,391
chr18-g392,"['Slc14a2', 'Slc14a2', 'Slc14a2', 'Slc14a2', 'Slc14a2', 'Slc14a2', 'Slc14a2', 'Slc14a2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.878]",Slc14a2,18,392
chr18-g393,"['Setbp1', 'Setbp1']","[0.98492, 1.0]",Setbp1,18,393
chr18-g394,"['Setbp1', 'Setbp1', 'Setbp1', 'Setbp1', 'Setbp1', 'Setbp1', 'Setbp1', 'Setbp1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Setbp1,18,394
chr18-g395,"['Setbp1', 'Setbp1', 'Setbp1', 'Setbp1', 'Setbp1']","[1.0, 1.0, 1.0, 1.0, 0.37564]",Setbp1,18,395
chr18-g421,"['Zfp407', 'Zfp407', 'Zfp407', 'Zfp407', 'Zfp407', 'Zfp407', 'Zfp407', 'Zfp407']","[0.69196, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Zfp407,18,421
chr18-g422,"['Zfp407', 'Zfp407', 'Zfp407', 'Zfp407', 'Zfp407', 'Zfp407', 'Zfp407', 'Zfp407']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.58016]",Zfp407,18,422
chr18-g446,"['Dok6', 'Dok6', 'Dok6', 'Dok6', 'Dok6']","[0.30312, 1.0, 1.0, 1.0, 1.0]",Dok6,18,446
chr18-g447,"['Dok6', 'Dok6', 'Dok6', 'Dok6', 'Dok6', 'Dok6', 'Dok6', 'Dok6']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dok6,18,447
chr18-g448,"['Dok6', 'Dok6', 'Dok6', 'Dok6', 'Dok6', 'Dok6', 'Dok6']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7816]",Dok6,18,448
chr19-g60,"['Mir466f-1', 'Mir466f-1', 'Mir466f-1', 'Mir466f-1', 'Mir466f-1', 'Mir466f-1']","[0.12844, 1.0, 1.0, 1.0, 1.0, 1.0]",Mir466f-1,19,60
chr19-g61,"['Mir466f-1', 'Mir466f-1', 'Mir466f-1', 'Mir466f-1', 'Mir466f-1', 'Mir466f-1', 'Mir466f-1', 'Mir466f-1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mir466f-1,19,61
chr19-g62,['Mir466f-1'],[0.54216],Mir466f-1,19,62
chr19-g80,"['Gnaq', 'Gnaq', 'Gnaq']","[0.69268, 1.0, 1.0]",Gnaq,19,80
chr19-g81,"['Gnaq', 'Gnaq', 'Gnaq', 'Gnaq', 'Gnaq', 'Gnaq', 'Gnaq', 'Gnaq']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5408]",Gnaq,19,81
chr19-g84,"['Prune2', 'Prune2']","[0.75532, 1.0]",Prune2,19,84
chr19-g85,"['Prune2', 'Prune2', 'Prune2', 'Prune2', 'Prune2', 'Prune2', 'Prune2', 'Prune2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Prune2,19,85
chr19-g86,['Prune2'],[0.95728],Prune2,19,86
chr19-g87,"['Pcsk5', 'Pcsk5']","[0.67368, 1.0]",Pcsk5,19,87
chr19-g88,"['Pcsk5', 'Pcsk5', 'Pcsk5', 'Pcsk5', 'Pcsk5', 'Pcsk5', 'Pcsk5', 'Pcsk5']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Pcsk5,19,88
chr19-g89,"['Pcsk5', 'Pcsk5']","[1.0, 0.50528]",Pcsk5,19,89
chr19-g110,"['Trpm3', 'Trpm3', 'Trpm3']","[0.4382, 1.0, 1.0]",Trpm3,19,110
chr19-g111,"['Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Trpm3,19,111
chr19-g112,"['Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Trpm3,19,112
chr19-g113,"['Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Trpm3,19,113
chr19-g114,"['Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3', 'Trpm3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8164]",Trpm3,19,114
chr19-g121,"['Pip5k1b', 'Pip5k1b', 'Pip5k1b', 'Pip5k1b', 'Pip5k1b']","[0.20828, 1.0, 1.0, 1.0, 1.0]",Pip5k1b,19,121
chr19-g122,"['Pip5k1b', 'Pip5k1b', 'Pip5k1b', 'Pip5k1b', 'Pip5k1b', 'Pip5k1b', 'Pip5k1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.23488]",Pip5k1b,19,122
chr19-g124,['Dock8'],[0.01888],Dock8,19,124
chr19-g125,"['Dock8', 'Dock8', 'Dock8', 'Dock8', 'Dock8', 'Dock8', 'Dock8', 'Dock8']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dock8,19,125
chr19-g126,['Dock8'],[0.09728],Dock8,19,126
chr19-g138,"['Rfx3', 'Rfx3']","[0.5312, 1.0]",Rfx3,19,138
chr19-g139,"['Rfx3', 'Rfx3', 'Rfx3', 'Rfx3', 'Rfx3', 'Rfx3', 'Rfx3', 'Rfx3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Rfx3,19,139
chr19-g140,['Rfx3'],[0.44664],Rfx3,19,140
chr19-g141,"['Glis3', 'Glis3', 'Glis3', 'Glis3', 'Glis3', 'Glis3']","[0.646, 1.0, 1.0, 1.0, 1.0, 1.0]",Glis3,19,141
chr19-g142,"['Glis3', 'Glis3', 'Glis3', 'Glis3', 'Glis3', 'Glis3', 'Glis3', 'Glis3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Glis3,19,142
chr19-g143,"['Glis3', 'Glis3', 'Glis3', 'Glis3']","[1.0, 1.0, 1.0, 0.20308]",Glis3,19,143
chr19-g152,"['Prkg1', 'Prkg1']","[0.42056, 1.0]",Prkg1,19,152
chr19-g153,"['Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Prkg1,19,153
chr19-g154,"['Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Prkg1,19,154
chr19-g155,"['Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Prkg1,19,155
chr19-g156,"['Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Prkg1,19,156
chr19-g157,"['Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Prkg1,19,157
chr19-g158,"['Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1', 'Prkg1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.60132]",Prkg1,19,158
chr19-g160,"['Sgms1', 'Sgms1', 'Sgms1', 'Sgms1']","[0.09096, 1.0, 1.0, 1.0]",Sgms1,19,160
chr19-g161,"['Sgms1', 'Sgms1', 'Sgms1', 'Sgms1', 'Sgms1', 'Sgms1', 'Sgms1', 'Sgms1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.54048]",Sgms1,19,161
chr19-g165,"['Rnls', 'Rnls', 'Rnls']","[0.49044, 1.0, 1.0]",Rnls,19,165
chr19-g166,"['Rnls', 'Rnls', 'Rnls', 'Rnls', 'Rnls', 'Rnls', 'Rnls', 'Rnls']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6918]",Rnls,19,166
chr19-g192,"['Plce1', 'Plce1', 'Plce1', 'Plce1']","[0.03216, 1.0, 1.0, 1.0]",Plce1,19,192
chr19-g193,"['Plce1', 'Plce1', 'Plce1', 'Plce1', 'Plce1', 'Plce1', 'Plce1', 'Plce1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.404]",Plce1,19,193
chr19-g196,"['Cyp2c39', 'Cyp2c39', 'Cyp2c39']","[0.1062, 1.0, 1.0]",Cyp2c39,19,196
