100kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id
chr13-g582,chr13,58200000,58300000,0.43564,"Ubqln1, Gkap1, Kif27",3.0,"39498, 40840, 70221",70221.0,39498.0,50186.333333333336,40840.0,13
chr13-g583,chr13,58300000,58400000,0.43794,"Kif27, Mir6369, Mir7-1, 2210016F16Rik, Hnrnpk",5.0,"70221, 106, 108, 5180, 12212",70221.0,106.0,17565.4,5180.0,13
chr13-g584,chr13,58400000,58500000,0.45181,"Hnrnpk, Rmi1",2.0,"12212, 8553",12212.0,8553.0,10382.5,10382.5,13
chr13-g585,chr13,58500000,58600000,0.45725,Slc28a3,1.0,57570,57570.0,57570.0,57570.0,57570.0,13
chr13-g586,chr13,58600000,58700000,0.46106,Slc28a3,1.0,57570,57570.0,57570.0,57570.0,57570.0,13
chr13-g587,chr13,58700000,58800000,0.44538,4930455J16Rik,1.0,21238,21238.0,21238.0,21238.0,21238.0,13
chr13-g588,chr13,58800000,58900000,0.4456,Ntrk2,1.0,327402,327402.0,327402.0,327402.0,327402.0,13
chr13-g589,chr13,58900000,59000000,0.45355,Ntrk2,1.0,327402,327402.0,327402.0,327402.0,327402.0,13
chr13-g590,chr13,59000000,59100000,0.45308,Ntrk2,1.0,327402,327402.0,327402.0,327402.0,327402.0,13
chr13-g591,chr13,59100000,59200000,0.44514,Ntrk2,1.0,327402,327402.0,327402.0,327402.0,327402.0,13
chr13-g592,chr13,59200000,59300000,0.45525,,,,,,,,13
chr13-g593,chr13,59300000,59400000,0.4563899999999999,,,,,,,,13
chr13-g594,chr13,59400000,59500000,0.45071,Agtpbp1,1.0,107813,107813.0,107813.0,107813.0,107813.0,13
chr13-g595,chr13,59500000,59600000,0.43663,"Agtpbp1, Naa35, A230056J06Rik",3.0,"107813, 49449, 5048",107813.0,5048.0,54103.333333333336,49449.0,13
chr13-g596,chr13,59600000,59700000,0.45813,"Naa35, Golm1, 4921517D22Rik",3.0,"49449, 40789, 6700",49449.0,6700.0,32312.666666666668,40789.0,13
chr13-g597,chr13,59700000,59800000,0.48009,"Spata31d1b, Spata31d1a, 4930528D03Rik, Spata31d1d, Etohd2, Isca1, Tut7",7.0,"7006, 6115, 3821, 5828, 3715, 14375, 51269",51269.0,3715.0,13161.285714285714,6115.0,13
chr13-g598,chr13,59800000,59900000,0.44923,Tut7,1.0,51269,51269.0,51269.0,51269.0,51269.0,13
chr13-g599,chr13,59900000,60000000,0.45443,,,,,,,,13
chr13-g600,chr13,60000000,60100000,0.46613,A530065N20Rik,1.0,86959,86959.0,86959.0,86959.0,86959.0,13
chr13-g601,chr13,60100000,60200000,0.45164,"A530065N20Rik, Gas1",2.0,"86959, 3131",86959.0,3131.0,45045.0,45045.0,13
chr13-g602,chr13,60200000,60300000,0.44789,Gm5084,1.0,10548,10548.0,10548.0,10548.0,10548.0,13
chr13-g603,chr13,60300000,60400000,0.43844,,,,,,,,13
chr13-g604,chr13,60400000,60500000,0.45371,,,,,,,,13
chr13-g605,chr13,60500000,60600000,0.44051,,,,,,,,13
chr13-g606,chr13,60600000,60700000,0.46852,Dapk1,1.0,161245,161245.0,161245.0,161245.0,161245.0,13
chr13-g607,chr13,60700000,60800000,0.45504,"Dapk1, BC051665, Ctsll3",3.0,"161245, 4478, 4595",161245.0,4478.0,56772.66666666666,4595.0,13
chr13-g608,chr13,60800000,60900000,0.41061,"Ctsll3, 4930486L24Rik, Ctla2b",3.0,"4595, 21805, 2097",21805.0,2097.0,9499.0,4595.0,13
chr13-g609,chr13,60900000,61000000,0.40026,"Tpbpb, Tpbpa, Ctla2a",3.0,"3553, 3445, 2471",3553.0,2471.0,3156.333333333333,3445.0,13
chr13-g610,chr13,61000000,61100000,0.38843,"Ctsj, Ctsq",2.0,"5747, 5560",5747.0,5560.0,5653.5,5653.5,13
chr13-g611,chr13,61100000,61200000,0.39163,"Ctsr, Cts6",2.0,"4974, 8246",8246.0,4974.0,6610.0,6610.0,13
chr13-g612,chr13,61200000,61300000,0.38288,"Cts6, Cts8, Cts8-ps",3.0,"8246, 8602, 7471",8602.0,7471.0,8106.333333333333,8246.0,13
chr13-g613,chr13,61300000,61400000,0.38836,Cts7,1.0,5736,5736.0,5736.0,5736.0,5736.0,13
chr13-g614,chr13,61400000,61500000,0.39021,,,,,,,,13
chr13-g615,chr13,61500000,61600000,0.39707,"Ctsm, Cts3",2.0,"6097, 5498",6097.0,5498.0,5797.5,5797.5,13
chr13-g616,chr13,61600000,61700000,0.4036,,,,,,,,13
chr13-g617,chr13,61700000,61800000,0.40477,BC052688,1.0,15703,15703.0,15703.0,15703.0,15703.0,13
chr13-g618,chr13,61800000,61900000,0.40707,,,,,,,,13
chr13-g619,chr13,61900000,62000000,0.40675,,,,,,,,13
chr13-g620,chr13,62000000,62100000,0.4148,,,,,,,,13
chr13-g621,chr13,62100000,62200000,0.40523,Zfp808,1.0,44047,44047.0,44047.0,44047.0,44047.0,13
chr13-g622,chr13,62200000,62300000,0.40971,,,,,,,,13
chr13-g623,chr13,62300000,62400000,0.40926,Gm3604,1.0,15459,15459.0,15459.0,15459.0,15459.0,13
chr13-g624,chr13,62400000,62500000,0.4105499999999999,Zfp935,1.0,13797,13797.0,13797.0,13797.0,13797.0,13
chr13-g625,chr13,62500000,62600000,0.4155,Zfp934,1.0,41835,41835.0,41835.0,41835.0,41835.0,13
chr13-g626,chr13,62600000,62700000,0.40806,6720489N17Rik,1.0,21168,21168.0,21168.0,21168.0,21168.0,13
chr13-g627,chr13,62700000,62800000,0.40407,"Mir713, Gm5141",2.0,"108, 13609",13609.0,108.0,6858.5,6858.5,13
chr13-g628,chr13,62800000,62900000,0.44924,"Fbp2, Fbp1",2.0,"21517, 23530",23530.0,21517.0,22523.5,22523.5,13
chr13-g629,chr13,62900000,63000000,0.43251,Aopep,1.0,337985,337985.0,337985.0,337985.0,337985.0,13
chr13-g630,chr13,63000000,63100000,0.4242399999999999,Aopep,1.0,337985,337985.0,337985.0,337985.0,337985.0,13
chr13-g631,chr13,63100000,63200000,0.4519999999999999,Aopep,1.0,337985,337985.0,337985.0,337985.0,337985.0,13
chr13-g632,chr13,63200000,63300000,0.45704,"Aopep, Gm16907",2.0,"337985, 7994",337985.0,7994.0,172989.5,172989.5,13
chr13-g633,chr13,63300000,63400000,0.44541,"Aopep, Mir24-1, Mir27b, Mir23b, Mir3074-1, Fancc",6.0,"337985, 68, 73, 74, 85, 120209",337985.0,68.0,76415.66666666667,79.5,13
chr13-g634,chr13,63400000,63500000,0.42395,Fancc,1.0,120209,120209.0,120209.0,120209.0,120209.0,13
chr13-g635,chr13,63500000,63600000,0.46269,Ptch1,1.0,65133,65133.0,65133.0,65133.0,65133.0,13
chr13-g636,chr13,63600000,63700000,0.43851,1700024I08Rik,1.0,58543,58543.0,58543.0,58543.0,58543.0,13
chr13-g637,chr13,63700000,63800000,0.42998,1700024I08Rik,1.0,58543,58543.0,58543.0,58543.0,58543.0,13
chr13-g638,chr13,63800000,63900000,0.3748499999999999,Ercc6l2,1.0,54416,54416.0,54416.0,54416.0,54416.0,13
chr13-g639,chr13,63900000,64000000,0.4548,,,,,,,,13
chr13-g640,chr13,64000000,64100000,0.44288,"Hsd17b3, Slc35d2",2.0,"30928, 33021",33021.0,30928.0,31974.5,31974.5,13
chr13-g641,chr13,64100000,64200000,0.43681,"Slc35d2, Zfp367, Habp4, Cdc14b",4.0,"33021, 20178, 24672, 82444",82444.0,20178.0,40078.75,28846.5,13
chr13-g642,chr13,64200000,64300000,0.43437,"Cdc14b, 1810034E14Rik, Prxl2c",3.0,"82444, 19446, 22913",82444.0,19446.0,41601.0,22913.0,13
chr13-g643,chr13,64300000,64400000,0.43198,"Prxl2c, Ctsl",2.0,"22913, 8631",22913.0,8631.0,15772.0,15772.0,13
chr13-g644,chr13,64400000,64500000,0.4351,"Cdk20, Fam240b",2.0,"7169, 16547",16547.0,7169.0,11858.0,11858.0,13
chr13-g645,chr13,64500000,64600000,0.40709,,,,,,,,13
chr13-g646,chr13,64600000,64700000,0.40165,,,,,,,,13
chr13-g647,chr13,64700000,64800000,0.38264,Cntnap3,1.0,166298,166298.0,166298.0,166298.0,166298.0,13
chr13-g648,chr13,64800000,64900000,0.3906199999999999,Cntnap3,1.0,166298,166298.0,166298.0,166298.0,166298.0,13
chr13-g649,chr13,64900000,65000000,0.40105,"Cntnap3, Spata31",2.0,"166298, 5790",166298.0,5790.0,86044.0,86044.0,13
chr13-g650,chr13,65000000,65100000,0.3995299999999999,"Spata31d1c, Prss47, Mfsd14b",3.0,"4947, 7784, 47953",47953.0,4947.0,20228.0,7784.0,13
chr13-g651,chr13,65100000,65200000,0.38409,"Mfsd14b, Olfr466, Nlrp4f",3.0,"47953, 927, 28606",47953.0,927.0,25828.666666666668,28606.0,13
chr13-g652,chr13,65200000,65300000,0.4199199999999999,"Nlrp4f, Zfp369",2.0,"28606, 18942",28606.0,18942.0,23774.0,23774.0,13
chr13-g653,chr13,65300000,65400000,0.39934,Gm7762,1.0,12954,12954.0,12954.0,12954.0,12954.0,13
chr13-g654,chr13,65400000,65500000,0.40199,,,,,,,,13
chr13-g655,chr13,65500000,65600000,0.40303,,,,,,,,13
chr13-g656,chr13,65600000,65700000,0.40824,,,,,,,,13
chr13-g657,chr13,65700000,65800000,0.39617,,,,,,,,13
chr13-g658,chr13,65800000,65900000,0.4059,,,,,,,,13
chr13-g659,chr13,65900000,66000000,0.39729,,,,,,,,13
chr13-g660,chr13,66000000,66100000,0.41747,,,,,,,,13
chr13-g661,chr13,66100000,66200000,0.4005499999999999,Gm10324,1.0,9384,9384.0,9384.0,9384.0,9384.0,13
chr13-g662,chr13,66200000,66300000,0.40623,,,,,,,,13
chr13-g663,chr13,66300000,66400000,0.4001,,,,,,,,13
chr13-g664,chr13,66400000,66500000,0.40962,2410141K09Rik,1.0,10091,10091.0,10091.0,10091.0,10091.0,13
chr13-g665,chr13,66500000,66600000,0.3991699999999999,,,,,,,,13
chr13-g666,chr13,66600000,66700000,0.39051,,,,,,,,13
chr13-g667,chr13,66700000,66800000,0.41264,,,,,,,,13
chr13-g668,chr13,66800000,66900000,0.39717,,,,,,,,13
chr13-g669,chr13,66900000,67000000,0.41356,"Gm10767, Uqcrb, Mterf3, Ptdss1, 4933433G19Rik",5.0,"3752, 4775, 20978, 65572, 35588",65572.0,3752.0,26133.0,20978.0,13
chr13-g670,chr13,67000000,67100000,0.39907,"4933433G19Rik, Zfp712, Zfp708, Rslcan18",4.0,"35588, 22577, 28579, 17416",35588.0,17416.0,26040.0,25578.0,13
chr13-g671,chr13,67100000,67200000,0.40995,"Rslcan18, Zfp759, Rsl1, Zfp455",4.0,"17416, 13560, 10317, 14793",17416.0,10317.0,14021.5,14176.5,13
chr13-g672,chr13,67200000,67300000,0.40722,"Zfp455, Zfp458, F630042J09Rik, Zfp457",4.0,"14793, 14151, 4768, 13962",14793.0,4768.0,11918.5,14056.5,13
chr13-g673,chr13,67300000,67400000,0.40767,"Zfp457, Zfp595, Zfp953, Zfp456, Zfp429",5.0,"13962, 19563, 21264, 12180, 10440",21264.0,10440.0,15481.8,13962.0,13
chr13-g674,chr13,67400000,67500000,0.40618,"Zfp459, Zfp874a, Zfp874b, Zfp58",4.0,"15706, 11194, 12741, 10356",15706.0,10356.0,12499.25,11967.5,13
chr13-g675,chr13,67500000,67600000,0.3974,"Zfp58, Zfp87, Zfp748, 9430065F17Rik, Zfp729b",5.0,"10356, 10450, 14512, 17691, 20269",20269.0,10356.0,14655.6,14512.0,13
chr13-g676,chr13,67600000,67700000,0.4087,"Zfp729b, Zfp729a, Zfp738",3.0,"20269, 20781, 16072",20781.0,16072.0,19040.666666666668,20269.0,13
chr13-g677,chr13,67700000,67800000,0.40566,"Zfp65, Zfp85os, Zfp85, Zfp493, 4930525G20Rik",5.0,"23868, 27577, 7403, 9388, 34392",34392.0,7403.0,20525.6,23868.0,13
chr13-g678,chr13,67800000,67900000,0.43726,"4930525G20Rik, Zfp273, Gm10037, BC048507",4.0,"34392, 13185, 10563, 598",34392.0,598.0,14684.5,11874.0,13
chr13-g679,chr13,67900000,68000000,0.4372499999999999,,,,,,,,13
chr13-g680,chr13,68000000,68100000,0.43629,,,,,,,,13
chr13-g681,chr13,68100000,68200000,0.43653,,,,,,,,13
chr13-g682,chr13,68200000,68300000,0.43287,Urml,1.0,6296,6296.0,6296.0,6296.0,6296.0,13
chr13-g683,chr13,68300000,68400000,0.43304,Gm8016,1.0,3462,3462.0,3462.0,3462.0,3462.0,13
chr13-g684,chr13,68400000,68500000,0.43599,,,,,,,,13
chr13-g685,chr13,68500000,68600000,0.43704,"Mtrr, Fastkd3, 1700001L19Rik",3.0,"21390, 10129, 16793",21390.0,10129.0,16104.0,16793.0,13
chr13-g686,chr13,68600000,68700000,0.4307499999999999,"1700001L19Rik, Adcy2",2.0,"16793, 379499",379499.0,16793.0,198146.0,198146.0,13
chr13-g687,chr13,68700000,68800000,0.41584,Adcy2,1.0,379499,379499.0,379499.0,379499.0,379499.0,13
chr13-g688,chr13,68800000,68900000,0.42124,Adcy2,1.0,379499,379499.0,379499.0,379499.0,379499.0,13
chr13-g689,chr13,68900000,69000000,0.41925,Adcy2,1.0,379499,379499.0,379499.0,379499.0,379499.0,13
chr13-g690,chr13,69000000,69100000,0.40923,,,,,,,,13
chr13-g691,chr13,69100000,69200000,0.41583,,,,,,,,13
chr13-g692,chr13,69200000,69300000,0.42366,,,,,,,,13
chr13-g693,chr13,69300000,69400000,0.42898,,,,,,,,13
chr13-g694,chr13,69400000,69500000,0.45584,Tent4a,1.0,35906,35906.0,35906.0,35906.0,35906.0,13
chr13-g695,chr13,69500000,69600000,0.4765699999999999,"Tent4a, Srd5a1",2.0,"35906, 38015",38015.0,35906.0,36960.5,36960.5,13
chr13-g696,chr13,69600000,69700000,0.4548799999999999,"Srd5a1, Nsun2",2.0,"38015, 23764",38015.0,23764.0,30889.5,30889.5,13
chr13-g697,chr13,69700000,69800000,0.4687199999999999,Ube2ql1,1.0,37066,37066.0,37066.0,37066.0,37066.0,13
chr13-g698,chr13,69800000,69900000,0.44934,Med10,1.0,6213,6213.0,6213.0,6213.0,6213.0,13
chr13-g699,chr13,69900000,70000000,0.44346,4933416O17Rik,1.0,3605,3605.0,3605.0,3605.0,3605.0,13
chr13-g700,chr13,70000000,70100000,0.43703,"Gm3772, 1700084F23Rik",2.0,"97991, 24299",97991.0,24299.0,61145.0,61145.0,13
chr13-g701,chr13,70100000,70200000,0.43052,Gm3772,1.0,97991,97991.0,97991.0,97991.0,97991.0,13
chr13-g702,chr13,70200000,70300000,0.4252399999999999,4930520P13Rik,1.0,15301,15301.0,15301.0,15301.0,15301.0,13
chr13-g703,chr13,70300000,70400000,0.4332699999999999,,,,,,,,13
chr13-g704,chr13,70400000,70500000,0.42768,,,,,,,,13
chr13-g705,chr13,70500000,70600000,0.44631,"1700100L14Rik, Ice1",2.0,"2864, 48946",48946.0,2864.0,25905.0,25905.0,13
chr13-g706,chr13,70600000,70700000,0.45064,Ice1,1.0,48946,48946.0,48946.0,48946.0,48946.0,13
chr13-g707,chr13,70700000,70800000,0.43982,Adamts16,1.0,114004,114004.0,114004.0,114004.0,114004.0,13
chr13-g708,chr13,70800000,70900000,0.43065,"Adamts16, 8030423J24Rik",2.0,"114004, 1556",114004.0,1556.0,57780.0,57780.0,13
chr13-g709,chr13,70900000,71000000,0.42451,,,,,,,,13
chr13-g710,chr13,71000000,71100000,0.43054,,,,,,,,13
chr13-g711,chr13,71100000,71200000,0.4214,Mir466f-4,1.0,121,121.0,121.0,121.0,121.0,13
chr13-g712,chr13,71200000,71300000,0.42269,,,,,,,,13
chr13-g713,chr13,71300000,71400000,0.41508,,,,,,,,13
chr13-g714,chr13,71400000,71500000,0.42749,,,,,,,,13
chr13-g715,chr13,71500000,71600000,0.4194,,,,,,,,13
chr13-g716,chr13,71600000,71700000,0.42643,,,,,,,,13
chr13-g717,chr13,71700000,71800000,0.418,,,,,,,,13
chr13-g718,chr13,71800000,71900000,0.4187,,,,,,,,13
chr13-g719,chr13,71900000,72000000,0.45118,Irx1,1.0,5492,5492.0,5492.0,5492.0,5492.0,13
chr13-g720,chr13,72000000,72100000,0.4261,,,,,,,,13
chr13-g721,chr13,72100000,72200000,0.4411699999999999,,,,,,,,13
chr13-g722,chr13,72200000,72300000,0.43452,,,,,,,,13
chr13-g723,chr13,72300000,72400000,0.43783,,,,,,,,13
chr13-g724,chr13,72400000,72500000,0.4317299999999999,,,,,,,,13
chr13-g725,chr13,72500000,72600000,0.4339099999999999,,,,,,,,13
chr13-g726,chr13,72600000,72700000,0.45203,"Gm20554, Irx2",2.0,"5099, 5377",5377.0,5099.0,5238.0,5238.0,13
chr13-g727,chr13,72700000,72800000,0.44783,,,,,,,,13
chr13-g728,chr13,72800000,72900000,0.4404999999999999,D730050B12Rik,1.0,7163,7163.0,7163.0,7163.0,7163.0,13
chr13-g729,chr13,72900000,73000000,0.43903,,,,,,,,13
chr13-g730,chr13,73000000,73100000,0.44294,,,,,,,,13
chr13-g731,chr13,73100000,73200000,0.43908,,,,,,,,13
chr13-g732,chr13,73200000,73300000,0.46948,"4930555K05Rik, Irx4",2.0,"23010, 9124",23010.0,9124.0,16067.0,16067.0,13
chr13-g733,chr13,73300000,73400000,0.46433,"Ndufs6, Mrpl36, Eprn",3.0,"8607, 1170, 2720",8607.0,1170.0,4165.666666666667,2720.0,13
chr13-g734,chr13,73400000,73500000,0.46847,Lpcat1,1.0,49183,49183.0,49183.0,49183.0,49183.0,13
chr13-g735,chr13,73500000,73600000,0.45829,"Lpcat1, Slc6a3",2.0,"49183, 41926",49183.0,41926.0,45554.5,45554.5,13
chr13-g736,chr13,73600000,73700000,0.47679,"Clptm1l, Tert, Slc6a18, Slc6a19os, Slc6a19",5.0,"16638, 22933, 16274, 10031, 21036",22933.0,10031.0,17382.4,16638.0,13
chr13-g737,chr13,73700000,73800000,0.48548,"Slc6a19os, Slc6a19, Slc12a7",3.0,"10031, 21036, 53046",53046.0,10031.0,28037.666666666668,21036.0,13
chr13-g738,chr13,73800000,73900000,0.48354,"Slc12a7, Nkd2",2.0,"53046, 29098",53046.0,29098.0,41072.0,41072.0,13
chr13-g739,chr13,73900000,74000000,0.44653,"Trip13, Brd9, Zdhhc11",3.0,"25306, 23079, 29140",29140.0,23079.0,25841.666666666668,25306.0,13
chr13-g740,chr13,74000000,74100000,0.45262,"Tppp, Cep72",2.0,"26335, 25791",26335.0,25791.0,26063.0,26063.0,13
chr13-g741,chr13,74100000,74200000,0.4541199999999999,"Slc9a3, Exoc3",2.0,"48029, 38896",48029.0,38896.0,43462.5,43462.5,13
chr13-g742,chr13,74200000,74300000,0.42445,"Exoc3, Ahrr",2.0,"38896, 81214",81214.0,38896.0,60055.0,60055.0,13
chr13-g743,chr13,74300000,74400000,0.41142,"Pdcd6, Sdha, Ccdc127, Lrrc14b, Zfp72",5.0,"14206, 27986, 9352, 4419, 21506",27986.0,4419.0,15493.8,14206.0,13
chr13-g744,chr13,74400000,74500000,0.4083299999999999,Zfp825,1.0,13894,13894.0,13894.0,13894.0,13894.0,13
chr13-g745,chr13,74500000,74600000,0.41817,,,,,,,,13
chr13-g746,chr13,74600000,74700000,0.4021099999999999,"Erap1, Cast",2.0,"53353, 115467",115467.0,53353.0,84410.0,84410.0,13
chr13-g747,chr13,74700000,74800000,0.3966,Cast,1.0,115467,115467.0,115467.0,115467.0,115467.0,13
chr13-g748,chr13,74800000,74900000,0.39707,Cast,1.0,115467,115467.0,115467.0,115467.0,115467.0,13
chr13-g749,chr13,74900000,75000000,0.38058,,,,,,,,13
chr13-g750,chr13,75000000,75100000,0.3862299999999999,Pcsk1,1.0,45003,45003.0,45003.0,45003.0,45003.0,13
chr13-g751,chr13,75100000,75200000,0.39074,Pcsk1,1.0,45003,45003.0,45003.0,45003.0,45003.0,13
chr13-g752,chr13,75200000,75300000,0.39579,,,,,,,,13
chr13-g753,chr13,75300000,75400000,0.37868,,,,,,,,13
chr13-g754,chr13,75400000,75500000,0.39958,,,,,,,,13
chr13-g755,chr13,75500000,75600000,0.39878,,,,,,,,13
chr13-g756,chr13,75600000,75700000,0.39247,Mir682,1.0,96,96.0,96.0,96.0,96.0,13
chr13-g757,chr13,75700000,75800000,0.40513,Ell2,1.0,64875,64875.0,64875.0,64875.0,64875.0,13
chr13-g758,chr13,75800000,75900000,0.42332,"Glrx, Rhobtb3",2.0,"10266, 74288",74288.0,10266.0,42277.0,42277.0,13
chr13-g759,chr13,75900000,76000000,0.41182,"Rhobtb3, Spata9",2.0,"74288, 31230",74288.0,31230.0,52759.0,52759.0,13
chr13-g760,chr13,76000000,76100000,0.4058,"Rfesd, Gpr150, Arsk, Ttc37",4.0,"17178, 2146, 38239, 88961",88961.0,2146.0,36631.0,27708.5,13
chr13-g761,chr13,76100000,76200000,0.38898,Ttc37,1.0,88961,88961.0,88961.0,88961.0,88961.0,13
chr13-g762,chr13,76200000,76300000,0.3952799999999999,Fam81b,1.0,70237,70237.0,70237.0,70237.0,70237.0,13
chr13-g763,chr13,76300000,76400000,0.40163,Mctp1,1.0,646850,646850.0,646850.0,646850.0,646850.0,13
chr13-g764,chr13,76400000,76500000,0.39678,Mctp1,1.0,646850,646850.0,646850.0,646850.0,646850.0,13
chr13-g765,chr13,76500000,76600000,0.38883,Mctp1,1.0,646850,646850.0,646850.0,646850.0,646850.0,13
chr13-g766,chr13,76600000,76700000,0.38755,Mctp1,1.0,646850,646850.0,646850.0,646850.0,646850.0,13
chr13-g767,chr13,76700000,76800000,0.37787,Mctp1,1.0,646850,646850.0,646850.0,646850.0,646850.0,13
chr13-g768,chr13,76800000,76900000,0.37624,Mctp1,1.0,646850,646850.0,646850.0,646850.0,646850.0,13
chr13-g769,chr13,76900000,77000000,0.40147,Mctp1,1.0,646850,646850.0,646850.0,646850.0,646850.0,13
chr13-g770,chr13,77000000,77100000,0.37659,"Mctp1, Slf1",2.0,"646850, 92381",646850.0,92381.0,369615.5,369615.5,13
chr13-g771,chr13,77100000,77200000,0.36599,"Slf1, 2210408I21Rik",2.0,"92381, 478144",478144.0,92381.0,285262.5,285262.5,13
chr13-g772,chr13,77200000,77300000,0.38051,2210408I21Rik,1.0,478144,478144.0,478144.0,478144.0,478144.0,13
chr13-g773,chr13,77300000,77400000,0.38414,2210408I21Rik,1.0,478144,478144.0,478144.0,478144.0,478144.0,13
chr13-g774,chr13,77400000,77500000,0.37959,2210408I21Rik,1.0,478144,478144.0,478144.0,478144.0,478144.0,13
chr13-g775,chr13,77500000,77600000,0.39326,2210408I21Rik,1.0,478144,478144.0,478144.0,478144.0,478144.0,13
chr13-g776,chr13,77600000,77700000,0.4241,2210408I21Rik,1.0,478144,478144.0,478144.0,478144.0,478144.0,13
chr13-g777,chr13,77700000,77800000,0.39056,Fam172a,1.0,457551,457551.0,457551.0,457551.0,457551.0,13
chr13-g778,chr13,77800000,77900000,0.36396,Fam172a,1.0,457551,457551.0,457551.0,457551.0,457551.0,13
chr13-g779,chr13,77900000,78000000,0.37654,Fam172a,1.0,457551,457551.0,457551.0,457551.0,457551.0,13
chr13-g780,chr13,78000000,78100000,0.39421,"Fam172a, Pou5f2",2.0,"457551, 1395",457551.0,1395.0,229473.0,229473.0,13
chr13-g781,chr13,78100000,78200000,0.4139699999999999,"Fam172a, A830082K12Rik, Nr2f1",3.0,"457551, 38548, 9899",457551.0,9899.0,168666.0,38548.0,13
chr13-g782,chr13,78200000,78300000,0.4082099999999999,A830082K12Rik,1.0,38548,38548.0,38548.0,38548.0,38548.0,13
chr13-g783,chr13,78300000,78400000,0.39238,,,,,,,,13
chr13-g784,chr13,78400000,78500000,0.38952,,,,,,,,13
chr13-g785,chr13,78500000,78600000,0.38706,,,,,,,,13
chr13-g786,chr13,78600000,78700000,0.37618,,,,,,,,13
chr13-g787,chr13,78700000,78800000,0.37957,,,,,,,,13
chr13-g788,chr13,78800000,78900000,0.37158,,,,,,,,13
chr13-g789,chr13,78900000,79000000,0.37312,,,,,,,,13
chr13-g790,chr13,79000000,79100000,0.37189,,,,,,,,13
chr13-g791,chr13,79100000,79200000,0.36891,,,,,,,,13
chr13-g792,chr13,79200000,79300000,0.3609599999999999,,,,,,,,13
chr13-g793,chr13,79300000,79400000,0.36354,,,,,,,,13
chr13-g794,chr13,79400000,79500000,0.37101,,,,,,,,13
chr13-g795,chr13,79500000,79600000,0.3932,,,,,,,,13
chr13-g796,chr13,79600000,79700000,0.37166,,,,,,,,13
chr13-g797,chr13,79700000,79800000,0.3727899999999999,,,,,,,,13
chr13-g798,chr13,79800000,79900000,0.3757,,,,,,,,13
chr13-g799,chr13,79900000,80000000,0.35969,,,,,,,,13
chr13-g800,chr13,80000000,80100000,0.36872,,,,,,,,13
chr13-g801,chr13,80100000,80200000,0.36587,,,,,,,,13
chr13-g802,chr13,80200000,80300000,0.37128,,,,,,,,13
chr13-g803,chr13,80300000,80400000,0.37053,,,,,,,,13
chr13-g804,chr13,80400000,80500000,0.37026,,,,,,,,13
chr13-g805,chr13,80500000,80600000,0.37581,,,,,,,,13
chr13-g806,chr13,80600000,80700000,0.37234,,,,,,,,13
chr13-g807,chr13,80700000,80800000,0.38967,,,,,,,,13
chr13-g808,chr13,80800000,80900000,0.39819,Arrdc3,1.0,12659,12659.0,12659.0,12659.0,12659.0,13
chr13-g809,chr13,80900000,81000000,0.41416,"5430425K12Rik, 9330111N05Rik",2.0,"8195, 115784",115784.0,8195.0,61989.5,61989.5,13
chr13-g810,chr13,81000000,81100000,0.41391,"9330111N05Rik, Adgrv1",2.0,"115784, 538077",538077.0,115784.0,326930.5,326930.5,13
chr13-g811,chr13,81100000,81200000,0.40645,Adgrv1,1.0,538077,538077.0,538077.0,538077.0,538077.0,13
chr13-g812,chr13,81200000,81300000,0.39493,Adgrv1,1.0,538077,538077.0,538077.0,538077.0,538077.0,13
chr13-g813,chr13,81300000,81400000,0.39314,Adgrv1,1.0,538077,538077.0,538077.0,538077.0,538077.0,13
chr13-g814,chr13,81400000,81500000,0.40575,Adgrv1,1.0,538077,538077.0,538077.0,538077.0,538077.0,13
chr13-g815,chr13,81500000,81600000,0.39526,Adgrv1,1.0,538077,538077.0,538077.0,538077.0,538077.0,13
chr13-g816,chr13,81600000,81700000,0.40334,"Adgrv1, Lysmd3, Polr3g",3.0,"538077, 14085, 37177",538077.0,14085.0,196446.3333333333,37177.0,13
chr13-g817,chr13,81700000,81800000,0.40742,"Polr3g, Mblac2, Cetn3",3.0,"37177, 41859, 13908",41859.0,13908.0,30981.33333333333,37177.0,13
chr13-g818,chr13,81800000,81900000,0.40014,,,,,,,,13
chr13-g819,chr13,81900000,82000000,0.3912899999999999,,,,,,,,13
chr13-g820,chr13,82000000,82100000,0.3908399999999999,,,,,,,,13
chr13-g821,chr13,82100000,82200000,0.39232,,,,,,,,13
chr13-g822,chr13,82200000,82300000,0.3761899999999999,,,,,,,,13
chr13-g823,chr13,82300000,82400000,0.38045,,,,,,,,13
chr13-g824,chr13,82400000,82500000,0.3724299999999999,,,,,,,,13
chr13-g825,chr13,82500000,82600000,0.36535,,,,,,,,13
chr13-g826,chr13,82600000,82700000,0.3656,Mir3961,1.0,59,59.0,59.0,59.0,59.0,13
chr13-g827,chr13,82700000,82800000,0.36322,,,,,,,,13
chr13-g828,chr13,82800000,82900000,0.37094,,,,,,,,13
chr13-g829,chr13,82900000,83000000,0.36282,,,,,,,,13
chr13-g830,chr13,83000000,83100000,0.37389,,,,,,,,13
chr13-g831,chr13,83100000,83200000,0.3789,,,,,,,,13
