,paint,chrom,prefix,gene,Atp,BC,Ccdc,Cd,Cyp,Eif,Fam,Gm,Gpr,Il,Krt,Krtap,Lrrc,Mir,Olfr,Ppp,Rab,Rnf,Rpl,Slc,Snord,Tmem,Trim,Usp,Vmn,Wdr,Zfp,Rhox,Skint,Dnah
1318,1362,chr16,",AU,Alg,Anks,Cdip,Coro,Dnaja,Eef,Glyr,Gm,Hmox,Mgrn,Mir,Nagpa,Nmral,Nudt,Ppl,Rbfox,Rogdi,Sec,Sept,Smim,Ubald,Ubn,Vasn","1700123O21Rik,4930451G09Rik,4930562C15Rik,AU021092,Alg1,Anks3,Cdip1,Coro7,Dnaja3,Eef2kmt,Glyr1,Gm16861,Hmox2,Mgrn1,Mir6364,Nagpa,Nmral1,Nudt16l1,Ppl,Rbfox1,Rogdi,Sec14l5,Sept12,Smim22,Ubald1,Ubn1,Vasn",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,1363,chr16,Rbfox,Rbfox1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,1364,chr16,",Abat,Carhsp,Gm,Mettl,Pmm,Tmem,Usp","1810013L24Rik,Abat,Carhsp1,Gm5767,Mettl22,Pmm2,Tmem114,Tmem186,Usp7",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1321,1365,chr16,"Atf,Ciita,Clec,Dexi,Emp,Gm,Grin,Nubp,Rpl,Tekt,Tvp","Atf7ip2,Ciita,Clec16a,Dexi,Emp2,Gm1600,Grin2a,Nubp1,Rpl39l,Tekt5,Tvp23a",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1322,1366,chr16,",Clec,Cpped,Gm,Gspt,Litaf,Mir,Prm,Rmi,Rsl,Shisa,Snn,Snx,Socs,Tnfrsf,Tnp,Txndc,Zc","2610020C07Rik,4833415N18Rik,4930509G22Rik,Clec16a,Cpped1,Gm21859,Gm32278,Gm4262,Gm9961,Gspt1,Litaf,Mir1945,Prm1,Prm2,Prm3,Rmi2,Rsl1d1,Shisa9,Snn,Snx29,Socs1,Tnfrsf17,Tnp2,Txndc11,Zc3h7a",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,1367,chr16,",Bfar,Ercc,Gm,Mir,Mrtfb,Parn,Shisa","1700003L19Rik,2310015D24Rik,Bfar,Ercc4,Gm32817,Mir193b,Mir365-1,Mir6365,Mrtfb,Parn,Shisa9",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,1368,chr16,"A,Abcc,Bfar,Bmerb,Efcab,Fopnl,Ifitm,Marf,Mir,Mpv,Myh,Nde,Ntan,Pdxdc,Pla,Rrn,Snai","A630010A05Rik,A930007A09Rik,Abcc1,Bfar,Bmerb1,Efcab1,Fopnl,Ifitm7,Marf1,Mir484,Mpv17l,Myh11,Nde1,Ntan1,Pdxdc1,Pla2g10,Pla2g10os,Rrn3,Snai2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,1369,chr16,"Cebpd,Dnm,Fgd,Gm,Mcm,Mzt,Olfr,Pkp,Prkdc,Spidr,Ube,Yars","Cebpd,Dnm1l,Fgd4,Gm5481,Mcm4,Mzt2,Olfr19,Pkp2,Prkdc,Spidr,Ube2v2,Yars2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,1370,chr16,",Aifm,B,Car,Ccdc,Crkl,Dgcr,Ess,Gsc,Hic,Igll,Klhl,Lrrc,Lztr,Mapk,Med,Mir,P,Pi,Ppil,Ppm,Prodh,Rimbp,Rpl,Rtn,Scarf,Sdf,Serpind,Slc,Smpd,Snap,Spag,Thap,Tmem,Top,Tssk,Ube,Vpreb,Ydjc,Ypel","2610318N02Rik,4933404G15Rik,Aifm3,B830017H08Rik,Car15,Ccdc116,Ccdc74a,Crkl,Dgcr2,Dgcr6,Ess2,Gsc2,Hic2,Igll1,Klhl22,Lrrc74b,Lztr1,Mapk1,Med15,Mir130b,Mir301b,Mir6366,P2rx6,Pi4ka,Ppil2,Ppm1f,Prodh,Rimbp3,Rpl31-ps12,Rtn4r,Scarf2,Sdf2l1,Serpind1,Slc25a1,Slc7a4,Smpd4,Snap29,Spag6l,Thap7,Tmem191c,Top3b,Tssk1,Tssk2,Ube2l3,Vpreb1,Vpreb2,Ydjc,Ypel1",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1327,1371,chr16,",Arvcf,Ccdc,Cdc,Cldn,Comt,Dgcr,Gm,Gnb,Gp,Hira,Lamp,Mir,Mrpl,Olfr,Ranbp,Sept,Tango,Tbx,Trmt,Txnrd,Ufd,Zdhhc","2510002D24Rik,4933432I09Rik,Arvcf,Ccdc188,Cdc45,Cldn5,Comt,Dgcr8,Gm24572,Gnb1l,Gp1bb,Hira,Lamp3,Mir1306,Mir185,Mrpl40,Olfr164,Olfr165,Olfr166,Olfr167,Olfr168,Olfr169,Olfr170,Olfr171,Ranbp1,Sept5,Tango2,Tbx1,Trmt2a,Txnrd2,Ufd1,Zdhhc8",0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,1372,chr16,"A,Abcc,Abcf,Alg,Ap,B,Camk,Chrd,Clcn,Cyp,Dvl,Ece,Eef,Eif,Fam,Gm,Klhl,Lamp,Map,Mir,Parl,Polr,Psmd,Snord,Teddm,Thpo,Vwa,Yeats","A930003A15Rik,Abcc5,Abcf3,Alg3,Ap2m1,B3gnt5,Camk2n2,Chrd,Clcn2,Cyp2ab1,Dvl3,Ece2,Eef1akmt4,Eef1akmt4-ece2,Eif2b5,Eif4g1,Fam131a,Gm15760,Gm6551,Gm6557,Klhl24,Klhl6,Lamp3,Map6d1,Mir1224,Parl,Polr2h,Psmd2,Snord66,Teddm3,Thpo,Vwa5b2,Yeats2",0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1329,1373,chr16,",Dgkg,Ehhadh,Ephb,Etv,Gm,Gng,Igf,Liph,Magef,Map,Mir,Ndufa,Senp,Tmem,Tra,Vps","1300002E11Rik,2510009E07Rik,9230117E06Rik,Dgkg,Ehhadh,Ephb3,Etv5,Gm16863,Gng5-ps,Igf2bp2,Liph,Magef1,Map3k13,Mir6362,Mir7680,Mir8095,Ndufa11b,Senp2,Tmem41a,Tra2b,Vps8",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1330,1374,chr16,"Adipoq,Ahsg,BC,Bcl,C,Crygs,Dnajb,Eif,Fetub,Gm,Hrg,Kng,Masp,Rfc,Rtp,Snora,Snord,Sst,St,Tbccd","Adipoq,Ahsg,BC106179,Bcl6,C730014E05Rik,Crygs,Dnajb11,Eif4a2,Fetub,Gm30505,Gm46545,Hrg,Kng1,Kng2,Masp1,Rfc4,Rtp1,Rtp2,Rtp4,Snora81,Snord2,Sst,St6gal1,Tbccd1",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1331,1375,chr16,"A,Lpp,Lppos,Morf,Tprg","A230028O05Rik,Lpp,Lppos,Morf4l1-ps1,Tprg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,1376,chr16,"Cldn,Gm,Gmnc,Il,P,Tmem,Trp","Cldn1,Cldn16,Gm20319,Gmnc,Il1rap,P3h2,Tmem207,Trp63",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1333,1377,chr16,"Ccdc,Fgf,Gm,Mir,Ostn,Uts","Ccdc50,Fgf12,Gm10823,Mir690,Ostn,Uts2b",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,1378,chr16,",Atp,Fgf,Gm,Hes,Mb,Opa,Plaat","4632428C04Rik,9030404E10Rik,Atp13a4,Atp13a5,Fgf12,Gm1968,Gm46567,Hes1,Mb21d2,Opa1,Plaat1",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,1379,chr16,"AV,Acap,Apod,Atp,Bdh,Cpn,Dlg,Fam,Gm,Gp,Lrrc,Lsg,Ppp,Tmem,Xxylt","AV205837,Acap2,Apod,Atp13a3,Bdh1,Cpn2,Dlg1,Fam43a,Gm15743,Gm536,Gp5,Lrrc15,Lsg1,Ppp1r2,Tmem44,Xxylt1",1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1336,1380,chr16,",Bex,Cep,Dlg,Fbxo,Fyttd,Gm,Iqcg,Lmln,Lrch,Meltf,Mir,Muc,Ncbp,Nrros,Pak,Pcyt,Pigx,Pigz,Rnf,Rpl,Rubcn,Senp,Slc,Smbd,Smco,Tctex,Tfrc,Tm,Tnk,Ubxn,Wdr,Zdhhc","0610012G03Rik,Bex6,Cep19,Dlg1,Fbxo45,Fyttd1,Gm15694,Iqcg,Lmln,Lrch3,Meltf,Mir1946a,Mir1947,Muc20,Muc4,Ncbp2,Nrros,Pak2,Pcyt1a,Pigx,Pigz,Rnf168,Rpl35a,Rubcn,Senp5,Slc51a,Smbd1,Smco1,Tctex1d2,Tfrc,Tm4sf19,Tnk2,Tnk2os,Ubxn7,Wdr53,Zdhhc19",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
1337,1381,chr16,",Heg,Itgb,Kalrn,Muc,Osbpl,Ropn,Slc,Snx,Umps,Zfp","1700007L15Rik,Heg1,Itgb5,Kalrn,Muc13,Osbpl11,Ropn1,Slc12a8,Snx4,Umps,Zfp148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1338,1382,chr16,",Adcy,Ccdc,Csta,Dtx,E,Fam,Hacd,Hspbap,Kpna,Mylk,Parp,Pdia,Ropn,Sec,Sema,Slc,Stfa,Wdr","1600019K03Rik,1700119H24Rik,Adcy5,Ccdc14,Ccdc58,Csta1,Dtx3l,E130310I04Rik,Fam162a,Hacd2,Hspbap1,Kpna1,Mylk,Parp14,Parp9,Pdia5,Ropn1,Sec22a,Sema5b,Slc49a4,Stfa2l1,Wdr5b",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1339,1383,chr16,",Casr,Cd,Csta,Cstdc,Eaf,Fbxo,Gm,Golgb,Gtf,Hcls,Hgd,Ildr,Iqcb,Ndufb,Polq,Rabl,Slc,Stfa,Stxbp","4930565N06Rik,Casr,Cd86,Csta2,Csta3,Cstdc4,Cstdc5,Cstdc6,Eaf2,Fbxo40,Gm6815,Golgb1,Gtf2e1,Hcls1,Hgd,Ildr1,Iqcb1,Ndufb4,Polq,Rabl3,Slc15a2,Stfa1,Stfa2,Stfa3,Stxbp5l",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1340,1384,chr16,",Adprh,Arhgap,B,BC,Cd,Cox,Fstl,Gm,Gpr,Gsk,Igsf,Lrrc,Maats,Nr,Pla,Poglut,Popdc,Tex,Timmdc,Tmem,Upk","4930542C21Rik,Adprh,Arhgap31,B4galt4,BC031361,Cd80,Cox17,Fstl1,Gm36028,Gpr156,Gsk3b,Igsf11,Lrrc58,Maats1,Nr1i2,Pla1a,Poglut1,Popdc2,Tex55,Timmdc1,Tmem39a,Upk1b",0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1341,1385,chr16,"Gm,Lsamp","Gm36742,Lsamp",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,1386,chr16,Lsamp,Lsamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,1387,chr16,",Gap,Gm,Lsamp,Mir,Tigit,Zbtb","4932412D23Rik,Gap43,Gm15713,Gm19522,Lsamp,Mir568,Mir6540,Tigit,Zbtb20",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,1388,chr16,"Atg,Atp,Boc,Ccdc,Cd,Cfap,Drd,Gramd,Gtpbp,Mir,Naa,Nepro,Qtrt,Sidt,Slc,Spice,Usf,Zdhhc","Atg3,Atp6v1a,Boc,Ccdc191,Ccdc80,Cd200r1,Cd200r2,Cd200r3,Cd200r4,Cfap44,Drd3,Gramd1c,Gtpbp8,Mir3081,Mir3470b,Naa50,Nepro,Qtrt2,Sidt1,Slc35a5,Spice1,Usf3,Zdhhc23",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1345,1389,chr16,"Abhd,Atg,BC,Btla,Cd,Gcsam,Gm,Nectin,Phldb,Plcxd,Slc,Tagln,Tmprss","Abhd10,Atg3,BC016579,Btla,Cd200,Cd96,Gcsam,Gm15638,Gm4737,Gm609,Nectin3,Phldb2,Plcxd2,Slc9c1,Tagln3,Tmprss7",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1346,1390,chr16,,6430553K19Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,1391,chr16,"Cip,Dppa,Dzip,Gm,Morc,Myh,Retnla,Retnlb,Retnlg,Trat","Cip2a,Dppa2,Dppa4,Dzip3,Gm5485,Morc1,Myh15,Retnla,Retnlb,Retnlg,Trat1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,1392,chr16,",Bbx,Ccdc,Cd,Dubr,G,Gm,Ift,Mir","1700116B05Rik,4930542D17Rik,Bbx,Ccdc54,Cd47,Dubr,G730013B05Rik,Gm19723,Gm4827,Gm6936,Ift57,Mir6363",0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,1393,chr16,"Alcam,Cblb,Gm","Alcam,Cblb,Gm29686",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1394,chr16,,4930404A05Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,1395,chr16,"Mir,Zpld","Mir5118,Zpld1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,1396,chr16,"Abi,Adgrg,Cep,Impg,Lnp,Nfkbiz,Nit,Nxpe,Pcnp,Rpl,Senp,Tbc,Tfg,Tmem,Tomm,Trmt,Zbtb","Abi3bp,Adgrg7,Cep97,Impg2,Lnp1,Nfkbiz,Nit2,Nxpe3,Pcnp,Rpl24,Senp7,Tbc1d23,Tfg,Tmem45a,Tmem45a2,Tomm70a,Trmt10c,Zbtb11,Zbtb11os1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1353,1397,chr16,"Cmss,Col,Cpox,Dcbld,Filip,Ftdc,Gm,Mir,St,Tbc,Tmem","Cmss1,Col8a1,Cpox,Dcbld2,Filip1l,Ftdc,Gm813,Mir1970b,St3gal6,Tbc1d23,Tmem30c",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1354,1398,chr16,",Arl,Cldnd,Cpox,Crybg,Epha,Gabrr,Gpr,Olfr,Riox","1700022E09Rik,4930547E14Rik,Arl6,Cldnd1,Cpox,Crybg3,Epha6,Gabrr3,Gpr15,Olfr172,Olfr173,Olfr175,Olfr176,Olfr177,Olfr178,Olfr180,Olfr181,Olfr183,Olfr186,Olfr187,Olfr190,Olfr191,Olfr192,Olfr193,Olfr194,Olfr195,Olfr196,Olfr197,Olfr198,Olfr199,Olfr201,Olfr202,Olfr203,Olfr204,Olfr205,Olfr206,Olfr207,Olfr209,Riox2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,1399,chr16,Epha,Epha6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,1400,chr16,"Arl,Nsun,Pros,Stx","Arl13b,Nsun3,Pros1,Stx19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,1401,chr16,"Csnka,Epha","Csnka2ip,Epha3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,1402,chr16,",Cggbp,Chmp,Htr,Pou,Vgll,Zfp","4930453N24Rik,Cggbp1,Chmp2b,Htr1f,Pou1f1,Vgll3,Zfp654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1359,1403,chr16,",Cadm","1700010K23Rik,Cadm2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,1405,chr16,",D,Gbe,Speer","4930428D20Rik,D16Ertd519e,Gbe1,Speer2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,1406,chr16,,"4930567J20Rik,4931420L22Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,1407,chr16,",Robo","8030451O07Rik,Robo1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,1408,chr16,"Mir,Robo","Mir691,Robo2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,1409,chr16,",Fau,Gm,Hspa,Lipi,Nrip,Rbm,Samsn","4930578N18Rik,Fau,Gm15555,Gm30726,Hspa13,Lipi,Nrip1,Rbm11,Samsn1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,1410,chr16,",Gm,Mir,Mirlet,Usp","1700041M19Rik,Gm30790,Mir125b-2,Mir99a,Mir99ahg,Mirlet7c-1,Usp25",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1366,1411,chr16,",Btg,Chodl,Cxadr,D,E,Gm,Tmprss","4930478L05Rik,Btg3,Chodl,Cxadr,D16Ertd472e,E330011O21Rik,Gm7334,Tmprss15",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,1412,chr16,",Ncam","1700066C05Rik,Ncam2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,1413,chr16,Ncam,Ncam2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,1415,chr16,",App,Atp,Cyyr,Gabpa,Gm,Jam,Mir,Mrpl","4930529L06Rik,4930553E22Rik,App,Atp5j,Cyyr1,Gabpa,Gm10791,Jam2,Mir155,Mir155hg,Mrpl39",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,1416,chr16,",Adamts,Gm","4930556C24Rik,Adamts1,Adamts5,Gm32461,Gm32865",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,1417,chr16,",B,Bach,Cct,Cldn,Grik,Krtap,Ltn,Map,N,Rwdd,Usp","2310061N02Rik,2310079G19Rik,4930590A17Rik,B130034C11Rik,Bach1,Cct8,Cldn17,Cldn8,Grik1,Krtap24-1,Krtap26-1,Krtap27-1,Ltn1,Map3k7cl,N6amt1,Rwdd2b,Usp16",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1372,1418,chr16,",Gm,Krtap,Sod,Tiam","1110025L11Rik,2310034C09Rik,2310057N15Rik,4930553J12Rik,Gm10228,Gm10229,Gm10789,Gm20741,Gm9789,Krtap11-1,Krtap13,Krtap13-1,Krtap14,Krtap15,Krtap16-3,Krtap19-1,Krtap19-2,Krtap19-3,Krtap19-4,Krtap19-5,Krtap19-9b,Krtap20-2,Krtap21-1,Krtap22-2,Krtap6-1,Krtap6-2,Krtap6-5,Krtap7-1,Krtap8-1,Sod1,Tiam1",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,1419,chr16,",A,Cfap,Cryzl,Dnajc,Donson,Eva,Gart,Gm,Hunk,Ifnar,Ifngr,Il,Mir,Mis,Mrap,Olig,Paxbp,Scaf,Sod,Son,Synj,Tmem,Urb","4930404I05Rik,4932438H23Rik,A930006K02Rik,Cfap298,Cryzl1,Dnajc28,Donson,Eva1c,Gart,Gm10785,Gm36712,Hunk,Ifnar1,Ifnar2,Ifngr2,Il10rb,Mir6367,Mis18a,Mrap,Olig1,Olig2,Paxbp1,Scaf4,Sod1,Son,Synj1,Tmem50b,Urb1",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1374,1420,chr16,",Atp,Clic,Cryzl,Fam,Gm,Itsn,Kcne,Mrps,Rcan,Runx,Slc,Smim","1700048M11Rik,2410124H12Rik,Atp5o,Clic6,Cryzl1,Fam243,Gm29805,Itsn1,Kcne1,Kcne2,Mrps6,Rcan1,Runx1,Slc5a3,Smim11,Smim34",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1375,1421,chr16,",Cbr,Chaf,Cldn,Dop,Dyrk,Hlcs,Mir,Morc,Pigp,Ripply,Setd,Sim,Ttc,Vps","1700029J03Rik,1810053B23Rik,2310043M15Rik,Cbr1,Cbr3,Chaf1b,Cldn14,Dop1b,Dyrk1a,Hlcs,Mir802,Morc3,Pigp,Ripply3,Setd4,Sim2,Ttc3,Vps26c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,1422,chr16,",Brwd,Erg,Ets,Gm,Hmgn,Kcnj,Lca,Psmg,Sh,Wrb","1600002D24Rik,Brwd1,Erg,Ets2,Gm31641,Hmgn1,Kcnj15,Kcnj6,Lca5l,Psmg1,Sh3bgr,Wrb",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,1423,chr16,"B,Bace,Dscam,Fam,Igsf,Itgb,Mx,Pcp,Sh,Tmprss","B3galt5,Bace2,Dscam,Fam3b,Igsf5,Itgb2l,Mx1,Mx2,Pcp4,Sh3bgr,Tmprss2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,1424,chr17,",Cldn,Nox,Pisd-ps,Scaf,Tfb,Tiam","1700102H20Rik,4930470H14Rik,4930548J01Rik,Cldn20,Nox3,Pisd-ps2,Scaf8,Tfb1m,Tiam2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,1425,chr17,",Arid,Gm,Ldhal,Snx,Synj,Tmem,Zdhhc","3300005D01Rik,4930517M08Rik,Arid1b,Gm8363,Ldhal6b,Snx9,Synj2,Tmem242,Zdhhc14",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1380,1426,chr17,",Dynlt,Ezr,Gm,Gtf,Mir,Rnaset,Rps,Rsph,Serac,Synj,Sytl,Tagap,Tcp,Tmem,Ttll,Tulp,Unc","1700122H20Rik,Dynlt1a,Dynlt1b,Dynlt1c,Dynlt1f,Ezr,Gm1604b,Gm29719,Gtf2h5,Mir692-1,Rnaset2b,Rps6ka2,Rsph3b,Serac1,Synj2,Sytl3,Tagap1,Tcp10a,Tmem181a,Tmem181b-ps,Tmem181c-ps,Ttll2,Tulp4,Unc93a2",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1381,1427,chr17,",Ccr,Fgfr,Fndc,Gm,Mpc,Pde,Prr,Rnaset,Rsph,Sft,T,Tagap","1700010I14Rik,4930506C21Rik,Ccr6,Fgfr1op,Fndc1,Gm16702,Mpc1,Pde10a,Prr18,Rnaset2a,Rsph3a,Sft2d1,T,T2,Tagap",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,1428,chr17,",A,Cahm,Pabpc,Pacrg,Qk","1700110C19Rik,4930452A19Rik,6530411M01Rik,A230009B12Rik,Cahm,Pabpc6,Pacrg,Qk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,1429,chr17,"D,Pacrg,Prkn","D17Ertd648e,Pacrg,Prkn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,1430,chr17,",Acat,Agpat,Airn,C,Gm,Gpr,Igf,Map,Mas,Mrgprh,Mrpl,Plg,Pnldc,Slc,Smok,Snora,Sod,Tcp,Unc,Wtap","2700054A10Rik,4732491K20Rik,Acat2,Acat3,Agpat4,Airn,C030013G03Rik,Gm10512,Gm11166,Gm36117,Gpr31b,Igf2r,Map3k4,Mas1,Mrgprh,Mrpl18,Plg,Pnldc1,Slc22a1,Slc22a2,Slc22a3,Smok2a,Smok2b,Smok4a,Snora20,Sod2,Tcp1,Tcp10b,Tcp10c,Unc93a,Wtap",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1385,1431,chr17,",Afdn,Dact,Ermard,Gm,Phf,Smoc,Tcte,Thbs,Wdr","1600012H06Rik,2700054A10Rik,4930474M22Rik,9030025P20Rik,Afdn,Dact2,Ermard,Gm3417,Gm3435,Gm3448,Gm7168,Phf10,Smoc2,Tcte2,Tcte3,Thbs2,Wdr27",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
