200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,MLI1_pol_ass,MLI1_spk_ass,Granule_pol_ass,Granule_spk_ass,log2FC_G2M
chr16-g439,chr16,87800000,88000000,0.40592,"4930590A17Rik, Grik1",2.0,"42984, 377850",377850.0,42984.0,210417.0,210417.0,16,0,0,0,0,-2.152346593292862
chr16-g440,chr16,88000000,88200000,0.39738,Grik1,1.0,377850,377850.0,377850.0,377850.0,377850.0,16,0,0,0,0,-2.152346593292862
chr16-g441,chr16,88200000,88400000,0.38728,Grik1,1.0,377850,377850.0,377850.0,377850.0,377850.0,16,0,0,0,0,-2.152346593292862
chr16-g451,chr16,90200000,90400000,0.449685,"Sod1, Scaf4, Hunk",3.0,"5572, 55553, 113157",113157.0,5572.0,58094.0,55553.0,16,0,0,0,0,-7.105253858273342
chr16-g452,chr16,90400000,90600000,0.4689949999999999,Hunk,1.0,113157,113157.0,113157.0,113157.0,113157.0,16,0,0,0,0,-7.105253858273342
chr16-g473,chr16,94600000,94800000,0.446195,"Dyrk1a, Kcnj6",2.0,"125314, 249014",249014.0,125314.0,187164.0,187164.0,16,1,0,0,0,5.079659236234649
chr16-g474,chr16,94800000,95000000,0.4662549999999999,Kcnj6,1.0,249014,249014.0,249014.0,249014.0,249014.0,16,1,0,0,0,5.079659236234649
chr16-g478,chr16,95600000,95800000,0.466485,Ets2,1.0,18643,18643.0,18643.0,18643.0,18643.0,16,1,0,0,0,4.528909141328869
chr16-g482,chr16,96400000,96600000,0.453085,"Igsf5, Itgb2l, Pcp4, Dscam",4.0,"42274, 21317, 58188, 578657",578657.0,21317.0,175109.0,50231.0,16,1,0,0,0,-5.249833021574058
chr16-g483,chr16,96600000,96800000,0.43803,Dscam,1.0,578657,578657.0,578657.0,578657.0,578657.0,16,0,0,0,0,-5.249833021574058
chr16-g484,chr16,96800000,97000000,0.423465,Dscam,1.0,578657,578657.0,578657.0,578657.0,578657.0,16,0,0,0,0,-5.249833021574058
chr16-g485,chr16,97000000,97200000,0.427495,Dscam,1.0,578657,578657.0,578657.0,578657.0,578657.0,16,0,0,0,0,-5.249833021574058
chr17-g16,chr17,3200000,3400000,0.44686,Tiam2,1.0,192825,192825.0,192825.0,192825.0,192825.0,17,0,0,0,0,2.6325348587930004
chr17-g17,chr17,3400000,3600000,0.433835,"Tiam2, Tfb1m, Cldn20, 1700102H20Rik",4.0,"192825, 38505, 660, 2040",192825.0,660.0,58507.5,20272.5,17,0,0,0,0,2.6325348587930004
chr17-g27,chr17,5400000,5600000,0.457175,"Ldhal6b, Tmem242, Zdhhc14, Gm8363",4.0,"1445, 29397, 261292, 2081",261292.0,1445.0,73553.75,15739.0,17,0,0,0,0,2.1485563849709477
chr17-g28,chr17,5600000,5800000,0.46585,"Zdhhc14, 3300005D01Rik",2.0,"261292, 3753",261292.0,3753.0,132522.5,132522.5,17,0,0,0,0,2.1485563849709477
chr17-g29,chr17,5800000,6000000,0.4729649999999999,"3300005D01Rik, Snx9, Synj2",3.0,"3753, 90633, 98111",98111.0,3753.0,64165.66666666666,90633.0,17,0,0,0,0,3.811998892514188
chr17-g30,chr17,6000000,6200000,0.447285,"Synj2, Serac1, Gtf2h5, Tulp4",4.0,"98111, 39169, 5658, 133808",133808.0,5658.0,69186.5,68640.0,17,0,0,0,0,3.811998892514188
chr17-g42,chr17,8400000,8600000,0.46476,"T2, T, Pde10a",3.0,"50331, 8074, 459848",459848.0,8074.0,172751.0,50331.0,17,0,0,0,0,2.67158824360909
chr17-g43,chr17,8600000,8800000,0.4495649999999999,Pde10a,1.0,459848,459848.0,459848.0,459848.0,459848.0,17,0,0,0,0,2.67158824360909
chr17-g44,chr17,8800000,9000000,0.46662,"Pde10a, 1700010I14Rik",2.0,"459848, 19987",459848.0,19987.0,239917.5,239917.5,17,0,0,0,0,2.67158824360909
chr17-g60,chr17,12000000,12200000,0.457675,Agpat4,1.0,100357,100357.0,100357.0,100357.0,100357.0,17,0,0,0,1,2.051028751353656
chr17-g61,chr17,12200000,12400000,0.46885,"Agpat4, Map3k4, 4732491K20Rik, Plg",4.0,"100357, 91176, 8398, 40776",100357.0,8398.0,60176.75,65976.0,17,0,0,0,1,2.051028751353656
chr17-g63,chr17,12600000,12800000,0.468435,"Slc22a2, Slc22a1, Igf2r, Airn",4.0,"44301, 26964, 87301, 74247",87301.0,26964.0,58203.25,59274.0,17,0,0,0,0,4.194991351448315
chr17-g64,chr17,12800000,13000000,0.45246,"Airn, Mas1, Mrgprh, Pnldc1, Tcp1, Snora20, Mrpl18, Acat3, Acat2, Wtap",10.0,"74247, 29303, 1809, 21099, 8739, 61, 4737, 16438, 17684, 21520",74247.0,61.0,19563.7,17061.0,17,0,0,0,0,4.443062928237877
chr17-g137,chr17,27400000,27600000,0.531785,"Grm4, Hmga1, Hmga1b, AI413582, Nudt3",5.0,"77630, 7099, 7019, 1959, 44062",77630.0,1959.0,27553.8,7099.0,17,0,0,0,0,6.415162801215968
chr17-g156,chr17,31200000,31400000,0.48578,"Ubash3a, Rsph1, Slc37a1, Pde9a",4.0,"34338, 22277, 55216, 90076",90076.0,22277.0,50476.75,44777.0,17,0,0,0,0,4.836749620464886
chr17-g157,chr17,31400000,31600000,0.48766,"Pde9a, Wdr4, Ndufv3, Pknox1",4.0,"90076, 18166, 11211, 42921",90076.0,11211.0,40593.5,30543.5,17,0,0,0,0,4.836749620464886
chr17-g160,chr17,32000000,32200000,0.4863699999999999,"Hsf2bp, Rrp1b, Pdxk-ps, Notch3, Ephx3, Brd4",6.0,"89740, 26701, 15341, 46071, 5701, 87862",89740.0,5701.0,45236.0,36386.0,17,0,0,0,0,-3.7285079317093546
chr17-g162,chr17,32400000,32600000,0.45475,"Rasal3, A530088E08Rik, Pglyrp2, Cyp4f39, Cyp4f17, Cyp4f16",6.0,"12924, 1795, 11707, 40598, 23671, 15242",40598.0,1795.0,17656.166666666668,14083.0,17,0,0,0,0,-4.3672553737154605
chr17-g167,chr17,33400000,33600000,0.44394,"Actl9, Adamts10, Myo1f",3.0,"1369, 29698, 52058",52058.0,1369.0,27708.33333333333,29698.0,17,0,0,0,0,6.851445862822468
chr17-g175,chr17,35000000,35200000,0.5123449999999999,"D17H6S56E-5, Vwa7, Vars, Sapcd1, Msh5, Ddah2, G6bos, Ly6g6c, Clic1, Mpig6b, Ly6g6d, Abhd16a, Ly6g6e, Ly6g6f, Gpank1, Ly6g5c, Csnk2b, Ly6g5b, D17H6S53E, Bag6, Apom, Prrc2a, Aif1, Mir6973a, Ltb, Lst1, Tnf",27.0,"4023, 10163, 15423, 2044, 18141, 3065, 1160, 2724, 8477, 3492, 9897, 13697, 1863, 5058, 1864, 3880, 5859, 4613, 2454, 12109, 2805, 15792, 5067, 78, 1799, 3346, 2641",18141.0,78.0,5982.740740740741,3880.0,17,0,0,0,0,4.0697967457583895
chr17-g227,chr17,45400000,45600000,0.482285,"Cdc5l, B230354K17Rik, Spats1, Tcte1, Aars2, Tmem151b, Nfkbie, Slc35b2, Hsp90ab1, Slc29a1",10.0,"41820, 8714, 29058, 19244, 14003, 7738, 7469, 3734, 5484, 14404",41820.0,3734.0,15166.8,11358.5,17,0,0,0,0,-2.111958337760494
chr17-g231,chr17,46200000,46400000,0.4808449999999999,"Polh, Xpo5, Yipf3, Mir693, Polr1c, Lrrc73, Tjap1, Dlk2, Abcc10, Zfp318",10.0,"31287, 40788, 4458, 89, 4126, 3152, 25176, 5344, 24794, 37153",40788.0,89.0,17636.7,15069.0,17,0,0,0,0,2.5635991591907112
chr17-g247,chr17,49400000,49600000,0.465425,"Mocs1, Daam2",2.0,"27067, 108316",108316.0,27067.0,67691.5,67691.5,17,0,0,0,0,6.9951077862029445
chr17-g277,chr17,55400000,55600000,0.395715,"St6gal2, Vmn2r118",2.0,"69200, 32332",69200.0,32332.0,50766.0,50766.0,17,0,0,0,0,-5.478859836601697
chr17-g284,chr17,56800000,57000000,0.492065,"Rfx2, Acsbg2, Acsbg3, Mllt1, Acer1, Clpp, Alkbh7, Pspn",8.0,"55112, 31344, 13424, 42778, 28637, 6108, 1998, 793",55112.0,793.0,22524.25,21030.5,17,0,0,0,0,-2.347756091700584
chr17-g285,chr17,57000000,57200000,0.48712,"Pspn, Gtf2f1, Khsrp, Slc25a41, Slc25a23, Crb3, Dennd1c, Tubb4a, Gm11110, Tnfsf9, Cd70, Tnfsf14",12.0,"793, 7887, 10459, 8882, 16153, 3684, 12456, 7540, 13920, 2373, 3781, 4708",16153.0,793.0,7719.666666666667,7713.5,17,0,0,0,0,2.6119990905354222
chr17-g313,chr17,62600000,62800000,0.418635,Efna5,1.0,278361,278361.0,278361.0,278361.0,278361.0,17,0,0,0,0,-6.211523037188217
chr17-g314,chr17,62800000,63000000,0.41485,Efna5,1.0,278361,278361.0,278361.0,278361.0,278361.0,17,0,0,0,0,-6.211523037188217
chr17-g323,chr17,64600000,64800000,0.422535,"Man2a1, Dreh",2.0,"153462, 821",153462.0,821.0,77141.5,77141.5,17,0,0,0,0,-2.553722178858658
chr17-g328,chr17,65600000,65800000,0.4522449999999999,"Vapa, Txndc2, Rab31, Ppp4r1",4.0,"33503, 4700, 121027, 58572",121027.0,4700.0,54450.5,46037.5,17,0,0,0,0,-2.560118884367748
chr17-g331,chr17,66200000,66400000,0.46837,Mtcl1,1.0,112769,112769.0,112769.0,112769.0,112769.0,17,0,0,0,0,2.7823772202022776
chr17-g332,chr17,66400000,66600000,0.4624049999999999,"Mtcl1, Rab12, Themis3",3.0,"112769, 25159, 40124",112769.0,25159.0,59350.66666666666,40124.0,17,0,0,0,0,2.7823772202022776
chr17-g333,chr17,66600000,66800000,0.43959,"Ptprm, 1700016K05Rik",2.0,"687644, 6030",687644.0,6030.0,346837.0,346837.0,17,0,0,0,0,-2.2407164807873463
chr17-g334,chr17,66800000,67000000,0.423745,Ptprm,1.0,687644,687644.0,687644.0,687644.0,687644.0,17,0,0,0,0,-2.2407164807873463
chr17-g335,chr17,67000000,67200000,0.432455,"Ptprm, Mir5709",2.0,"687644, 89",687644.0,89.0,343866.5,343866.5,17,0,0,0,0,-2.2407164807873463
chr17-g336,chr17,67200000,67400000,0.43642,Ptprm,1.0,687644,687644.0,687644.0,687644.0,687644.0,17,0,0,0,0,-2.2407164807873463
chr17-g341,chr17,68200000,68400000,0.4193099999999999,L3mbtl4,1.0,506290,506290.0,506290.0,506290.0,506290.0,17,0,0,0,0,-4.062882001800386
chr17-g342,chr17,68400000,68600000,0.40454,L3mbtl4,1.0,506290,506290.0,506290.0,506290.0,506290.0,17,0,0,0,0,-4.062882001800386
chr17-g343,chr17,68600000,68800000,0.419215,L3mbtl4,1.0,506290,506290.0,506290.0,506290.0,506290.0,17,0,0,0,0,-4.062882001800386
chr17-g358,chr17,71600000,71800000,0.459795,"Wdr43, Snord92, Snord53, Togaram2, Pcare, Clip4",6.0,"42817, 83, 68, 56409, 9351, 80474",80474.0,68.0,31533.666666666668,26084.0,17,1,0,0,0,-5.008173044817705
chr17-g359,chr17,71800000,72000000,0.454015,"Clip4, Alk",2.0,"80474, 735320",735320.0,80474.0,407897.0,407897.0,17,1,0,0,0,-5.008173044817705
chr17-g422,chr17,84400000,84600000,0.42769,"Thada, Plekhh2",2.0,"276153, 110244",276153.0,110244.0,193198.5,193198.5,17,0,0,0,0,-3.422940095684723
chr17-g423,chr17,84600000,84800000,0.446775,"Plekhh2, Dync2li1, Abcg5, Abcg8, Lrpprc",5.0,"110244, 29090, 24838, 17213, 85540",110244.0,17213.0,53385.0,29090.0,17,0,0,0,0,-3.422940095684723
chr17-g433,chr17,86600000,86800000,0.468255,"Prkce, Epas1",2.0,"490135, 79547",490135.0,79547.0,284841.0,284841.0,17,0,0,0,0,-3.3141891961283485
chr17-g434,chr17,86800000,87000000,0.464715,"Epas1, Tmem247, Atp6v1e2, Rhoq, Pigf",5.0,"79547, 5020, 3779, 36959, 28143",79547.0,3779.0,30689.6,28143.0,17,0,0,0,0,-2.426199749808853
chr17-g435,chr17,87000000,87200000,0.44837,"Rhoq, Pigf, Cript, Socs5, C330024C12Rik",5.0,"36959, 28143, 10248, 29910, 2727",36959.0,2727.0,21597.4,28143.0,17,0,0,0,0,-2.228623823699101
chr17-g438,chr17,87600000,87800000,0.46941,"Epcam, Msh2, Kcnk12",3.0,"15149, 51182, 52174",52174.0,15149.0,39501.66666666666,51182.0,17,0,0,0,0,4.531349411394976
chr17-g442,chr17,88400000,88600000,0.4387399999999999,"Foxn2, Ppp1r21",2.0,"49830, 58244",58244.0,49830.0,54037.0,54037.0,17,0,0,0,0,2.628057922678051
chr18-g34,chr18,6800000,7000000,0.4159050000000001,Mkx,1.0,69814,69814.0,69814.0,69814.0,69814.0,18,0,0,0,0,-5.804621502902343
chr18-g35,chr18,7000000,7200000,0.40378,"Mkx, Armc4",2.0,"69814, 209704",209704.0,69814.0,139759.0,139759.0,18,0,0,0,0,-5.804621502902343
chr18-g74,chr18,14800000,15000000,0.41072,"Taf4b, Kctd1, 4933424G05Rik",3.0,"118859, 182762, 58993",182762.0,58993.0,120204.66666666669,118859.0,18,0,0,0,0,-2.225238499820006
chr18-g75,chr18,15000000,15200000,0.44488,"Kctd1, 4933424G05Rik",2.0,"182762, 58993",182762.0,58993.0,120877.5,120877.5,18,0,0,0,0,-2.225238499820006
chr18-g77,chr18,15400000,15600000,0.40908,"Aqp4, Chst9",2.0,"21589, 308237",308237.0,21589.0,164913.0,164913.0,18,0,0,0,0,-6.777405600788899
chr18-g78,chr18,15600000,15800000,0.391825,Chst9,1.0,308237,308237.0,308237.0,308237.0,308237.0,18,0,0,0,0,-6.777405600788899
chr18-g123,chr18,24600000,24800000,0.4542449999999999,"Slc39a6, Elp2, Mocos, Fhod3",4.0,"23937, 34870, 47866, 424885",424885.0,23937.0,132889.5,41368.0,18,0,0,0,0,-2.044183367332551
chr18-g124,chr18,24800000,25000000,0.44576,Fhod3,1.0,424885,424885.0,424885.0,424885.0,424885.0,18,0,0,0,0,-2.044183367332551
chr18-g125,chr18,25000000,25200000,0.42015,"Fhod3, Tpgs2, AW554918",3.0,"424885, 41655, 298302",424885.0,41655.0,254947.3333333333,298302.0,18,0,0,0,0,-2.044183367332551
chr18-g164,chr18,32800000,33000000,0.40405,"4930455D15Rik, Tslp, Wdr36, Mir6361, Camk4",5.0,"173646, 2940, 29125, 101, 256727",256727.0,101.0,92507.8,29125.0,18,0,0,0,0,3.360266888682849
chr18-g165,chr18,33000000,33200000,0.405285,"Camk4, Stard4",2.0,"256727, 14725",256727.0,14725.0,135726.0,135726.0,18,0,0,0,0,3.360266888682849
chr18-g167,chr18,33400000,33600000,0.413435,"Nrep, Gm10549",2.0,"27011, 10548",27011.0,10548.0,18779.5,18779.5,18,0,0,0,0,3.847129810940316
chr18-g175,chr18,35000000,35200000,0.43483,Ctnna1,1.0,135864,135864.0,135864.0,135864.0,135864.0,18,0,0,0,0,3.26842968558606
chr18-g176,chr18,35200000,35400000,0.43711,"Ctnna1, Lrrtm2, Sil1",3.0,"135864, 6019, 232530",232530.0,6019.0,124804.33333333331,135864.0,18,0,0,0,0,3.26842968558606
chr18-g179,chr18,35800000,36000000,0.5016050000000001,"Ube2d2a, Cxxc5, Psd2",3.0,"35614, 31906, 49887",49887.0,31906.0,39135.66666666666,35614.0,18,0,0,0,0,-4.59880324447626
chr18-g180,chr18,36000000,36200000,0.4797,"Psd2, Nrg2, 4930471G03Rik",3.0,"49887, 182809, 3752",182809.0,3752.0,78816.0,49887.0,18,0,0,0,0,-4.59880324447626
chr18-g193,chr18,38600000,38800000,0.460215,"Spry4, Gm19774",2.0,"15101, 443",15101.0,443.0,7772.0,7772.0,18,0,0,0,0,2.4538580869320783
chr18-g194,chr18,38800000,39000000,0.4565849999999999,"Fgf1, Gm5820, Arhgap26",3.0,"80027, 78819, 383141",383141.0,78819.0,180662.3333333333,80027.0,18,0,0,0,0,2.4538580869320783
chr18-g195,chr18,39000000,39200000,0.439865,Arhgap26,1.0,383141,383141.0,383141.0,383141.0,383141.0,18,0,0,0,0,2.4538580869320783
chr18-g196,chr18,39200000,39400000,0.44261,Arhgap26,1.0,383141,383141.0,383141.0,383141.0,383141.0,18,0,0,0,0,2.631526602227304
chr18-g201,chr18,40200000,40400000,0.39747,"Yipf5, Kctd16",2.0,"14535, 290954",290954.0,14535.0,152744.5,152744.5,18,0,0,0,0,-3.3446393793347022
chr18-g202,chr18,40400000,40600000,0.3891699999999999,Kctd16,1.0,290954,290954.0,290954.0,290954.0,290954.0,18,0,0,0,0,-3.3446393793347022
chr18-g213,chr18,42600000,42800000,0.433625,Ppp2r2b,1.0,414251,414251.0,414251.0,414251.0,414251.0,18,0,0,0,0,2.3147041328763738
chr18-g214,chr18,42800000,43000000,0.411055,Ppp2r2b,1.0,414251,414251.0,414251.0,414251.0,414251.0,18,0,0,0,0,2.3147041328763738
chr18-g215,chr18,43000000,43200000,0.4086249999999999,Ppp2r2b,1.0,414251,414251.0,414251.0,414251.0,414251.0,18,0,0,0,0,2.3147041328763738
chr18-g216,chr18,43200000,43400000,0.415675,"Stk32a, Dpysl3",2.0,"109785, 117308",117308.0,109785.0,113546.5,113546.5,18,0,0,0,0,-2.562784836764557
chr18-g217,chr18,43400000,43600000,0.40601,"Dpysl3, Jakmip2",2.0,"117308, 156366",156366.0,117308.0,136837.0,136837.0,18,0,0,0,0,-2.562784836764557
chr18-g255,chr18,51000000,51200000,0.37952,Prr16,1.0,186744,186744.0,186744.0,186744.0,186744.0,18,0,0,0,0,5.377348999324598
chr18-g256,chr18,51200000,51400000,0.3666999999999999,Prr16,1.0,186744,186744.0,186744.0,186744.0,186744.0,18,0,0,0,0,5.377348999324598
chr18-g285,chr18,57000000,57200000,0.420825,Megf10,1.0,164378,164378.0,164378.0,164378.0,164378.0,18,0,0,0,0,-7.664325090421864
chr18-g286,chr18,57200000,57400000,0.42871,"Megf10, Prrc1",2.0,"164378, 37987",164378.0,37987.0,101182.5,101182.5,18,1,0,0,0,-7.664325090421864
chr18-g289,chr18,57800000,58000000,0.4163699999999999,Slc12a2,1.0,68144,68144.0,68144.0,68144.0,68144.0,18,1,0,0,0,2.9125089755439784
chr18-g306,chr18,61200000,61400000,0.47497,"Slc26a2, Pde6a, Ppargc1b, Mir378a",4.0,"14743, 69245, 108968, 66",108968.0,66.0,48255.5,41994.0,18,0,0,0,0,2.5571658367690846
chr18-g307,chr18,61400000,61600000,0.4476549999999999,"Ppargc1b, Lncbate10, Arhgef37, Csnk1a1",4.0,"108968, 14383, 42743, 35048",108968.0,14383.0,50285.5,38895.5,18,0,0,0,0,2.5571658367690846
chr18-g308,chr18,61600000,61800000,0.4835050000000001,"Bvht, Mir143, Mir145a, Carmn, Il17b, Pcyox1l, Grpel2, 1500015A07Rik, Afap1l1, Ablim3",10.0,"7833, 63, 70, 19661, 4603, 10799, 13908, 1864, 56401, 112460",112460.0,63.0,22766.2,9316.0,18,0,0,0,0,1.986772416709728
chr18-g309,chr18,61800000,62000000,0.460855,"Ablim3, Sh3tc2",2.0,"112460, 62645",112460.0,62645.0,87552.5,87552.5,18,0,0,0,0,1.9345436397159803
chr18-g314,chr18,62800000,63000000,0.4461949999999999,"Apcdd1, Napg",2.0,"31488, 21536",31488.0,21536.0,26512.0,26512.0,18,0,0,0,0,-4.015670628500286
chr18-g322,chr18,64400000,64600000,0.44108,"Fech, Nars, Atp8b1",3.0,"32557, 16911, 132022",132022.0,16911.0,60496.66666666666,32557.0,18,0,0,0,0,-1.9859255579309532
chr18-g324,chr18,64800000,65000000,0.446645,Nedd4l,1.0,330071,330071.0,330071.0,330071.0,330071.0,18,0,0,0,0,2.9560262839070903
chr18-g325,chr18,65000000,65200000,0.4526349999999999,"Nedd4l, Mir466p",2.0,"330071, 424163",424163.0,330071.0,377117.0,377117.0,18,0,0,0,0,2.9560262839070903
chr18-g326,chr18,65200000,65400000,0.45449,"Nedd4l, Mir466p, Mir122, Mir122b, Alpk2",5.0,"330071, 424163, 66, 59, 128358",424163.0,59.0,176543.4,128358.0,18,0,0,0,0,2.9560262839070903
chr18-g336,chr18,67200000,67400000,0.463535,"Gnal, Chmp1b, Mppe1, Impa2, B430212C06Rik, Cidea, Tubb6",7.0,"138494, 2529, 20783, 29970, 22895, 24231, 12019",138494.0,2529.0,35845.857142857145,22895.0,18,0,0,0,0,-3.747672087286989
chr18-g349,chr18,69800000,70000000,0.413665,"Ccdc68, Rab27b",2.0,"43926, 162475",162475.0,43926.0,103200.5,103200.5,18,0,0,0,0,-4.322651027692613
chr18-g350,chr18,70000000,70200000,0.3970399999999999,Rab27b,1.0,162475,162475.0,162475.0,162475.0,162475.0,18,0,0,0,0,-4.322651027692613
chr18-g356,chr18,71200000,71400000,0.379965,Dcc,1.0,1097438,1097438.0,1097438.0,1097438.0,1097438.0,18,0,0,0,0,-2.225880108367003
chr18-g357,chr18,71400000,71600000,0.361745,Dcc,1.0,1097438,1097438.0,1097438.0,1097438.0,1097438.0,18,0,0,0,0,-2.225880108367003
chr18-g358,chr18,71600000,71800000,0.3681999999999999,Dcc,1.0,1097438,1097438.0,1097438.0,1097438.0,1097438.0,18,0,0,0,0,-2.225880108367003
chr18-g359,chr18,71800000,72000000,0.37391,Dcc,1.0,1097438,1097438.0,1097438.0,1097438.0,1097438.0,18,0,0,0,0,-2.225880108367003
chr18-g360,chr18,72000000,72200000,0.370095,Dcc,1.0,1097438,1097438.0,1097438.0,1097438.0,1097438.0,18,0,0,0,0,-2.225880108367003
chr18-g361,chr18,72200000,72400000,0.37846,Dcc,1.0,1097438,1097438.0,1097438.0,1097438.0,1097438.0,18,0,0,0,0,-2.225880108367003
chr18-g369,chr18,73800000,74000000,0.461655,"Me2, Mro, Mapk4",3.0,"50485, 15540, 136464",136464.0,15540.0,67496.33333333333,50485.0,18,0,0,0,0,-2.341587641055667
chr18-g370,chr18,74000000,74200000,0.44911,"Mapk4, D730045A05Rik, Gm9925, Ska1",4.0,"136464, 2182, 3461, 12520",136464.0,2182.0,38656.75,7990.5,18,0,0,0,0,-2.341587641055667
chr18-g400,chr18,80000000,80200000,0.4696450000000001,"Gm36718, Pard6g, Adnp2, LOC105246506, Rbfa",5.0,"889, 72746, 24348, 7331, 8356",72746.0,889.0,22734.0,8356.0,18,0,0,0,0,2.616006598331376
chr18-g423,chr18,84600000,84800000,0.45092,"Cndp1, Cndp2, Dipk1c, Gm38576, Gm17266",5.0,"39587, 18238, 20293, 10185, 43663",43663.0,10185.0,26393.2,20293.0,18,0,0,0,0,-2.8543029403464373
chr18-g446,chr18,89200000,89400000,0.37265,"Cd226, Dok6",2.0,"72901, 477118",477118.0,72901.0,275009.5,275009.5,18,0,0,0,0,-2.811101359451865
chr18-g447,chr18,89400000,89600000,0.364235,Dok6,1.0,477118,477118.0,477118.0,477118.0,477118.0,18,0,1,0,0,-2.811101359451865
chr18-g448,chr18,89600000,89800000,0.3689,Dok6,1.0,477118,477118.0,477118.0,477118.0,477118.0,18,0,1,0,0,-2.811101359451865
chr19-g22,chr19,4400000,4600000,0.462495,"Rhod, A930001C03Rik, Syt12, 2010003K11Rik, Pcx",5.0,"15972, 9003, 31236, 1796, 111281",111281.0,1796.0,33857.6,15972.0,19,0,0,0,0,2.3760294467497496
chr19-g31,chr19,6200000,6400000,0.51661,"Majin, Atg2a, Gpha2, Ppp2r5b, Mir192, Mir194-2, Ehd1, Cdc42bpg, Mir6989, Map4k2, Men1, Sf1, Pygm, Rasgrp2",14.0,"39810, 20637, 1368, 8074, 89, 86, 23201, 19196, 65, 14460, 5916, 14349, 14057, 3767",39810.0,65.0,11791.07142857143,11065.5,19,0,0,0,0,3.0920222778439803
chr19-g34,chr19,6800000,7000000,0.475315,"Mir5046, Rps6ka4, Ccdc88b, Trmt112, Mir6990, Prdx5, Esrra, Catsperz, Bad, Kcnk4, Gpr137, Plcb3, Ppp1r14b, Trpt1, LOC114841036, Fkbp2, Nudt22, Vegfb, Dnajc4, Fermt3",20.0,"59, 11544, 13589, 1329, 91, 3410, 10832, 2955, 9344, 8854, 4394, 16102, 2277, 2916, 2856, 2728, 3019, 5180, 4672, 20512",20512.0,59.0,6333.15,3902.0,19,0,0,0,0,-2.8099151610483397
chr19-g35,chr19,7000000,7200000,0.521965,"Fermt3, Stip1, Macrod1, Flrt1, Otub1",5.0,"20512, 19331, 141295, 13719, 8079",141295.0,8079.0,40587.2,19331.0,19,0,0,0,0,2.629805238091846
chr19-g45,chr19,9000000,9200000,0.438315,"Ahnak, Scgb1a1, Asrgl1",3.0,"29913, 4315, 23848",29913.0,4315.0,19358.666666666668,23848.0,19,0,0,0,0,2.434202304781702
chr19-g51,chr19,10200000,10400000,0.51651,"Fen1, Tmem258, Myrf, Dagla, Syt7",5.0,"5262, 1792, 32478, 59613, 64092",64092.0,1792.0,32647.4,32478.0,19,0,0,0,0,-2.305687952936181
chr19-g79,chr19,15800000,16000000,0.4419999999999999,"Psat1, Cep78, C130060C02Rik",3.0,"19937, 29217, 25838",29217.0,19937.0,24997.33333333333,25838.0,19,0,0,0,0,-1.8769503259676343
chr19-g87,chr19,17400000,17600000,0.42796,"Rfk, Pcsk5",2.0,"7307, 279474",279474.0,7307.0,143390.5,143390.5,19,0,0,0,0,-3.0247418187539603
chr19-g88,chr19,17600000,17800000,0.403835,Pcsk5,1.0,279474,279474.0,279474.0,279474.0,279474.0,19,0,0,0,0,-3.0247418187539603
chr19-g89,chr19,17800000,18000000,0.405345,Pcsk5,1.0,279474,279474.0,279474.0,279474.0,279474.0,19,0,0,0,0,-3.0247418187539603
chr19-g150,chr19,30000000,30200000,0.426425,"Trpd52l3, Uhrf2, Gldc",3.0,"2231, 63212, 77001",77001.0,2231.0,47481.333333333336,63212.0,19,0,0,0,0,-8.271791777616464
chr19-g170,chr19,34000000,34200000,0.4012799999999999,"Lipk, Lipn, Lipm, Ankrd22, Stambpl1",5.0,"39650, 17561, 21745, 43493, 48105",48105.0,17561.0,34110.8,39650.0,19,0,0,0,0,-2.017414711679014
chr19-g171,chr19,34200000,34400000,0.411195,"Stambpl1, Acta2, Fas",3.0,"48105, 15038, 18692",48105.0,15038.0,27278.33333333333,18692.0,19,0,0,0,0,-2.017414711679014
chr19-g191,chr19,38200000,38400000,0.431805,"Fra10ac1, Lgi1, Slc35g1",3.0,"35674, 43557, 9628",43557.0,9628.0,29619.666666666668,35674.0,19,0,0,0,0,3.848569587581023
chr19-g209,chr19,41800000,42000000,0.4700799999999999,"Arhgap19, Frat1, Frat2, Rrp12, Pgam1, Exosc1, Zdhhc16, Mms19, Ubtd1",9.0,"35497, 2614, 2157, 33303, 6795, 10335, 10659, 37430, 52879",52879.0,2157.0,21296.555555555555,10659.0,19,0,0,0,0,2.301243393719876
chr19-g210,chr19,42000000,42200000,0.4775299999999999,"Ubtd1, Hoga1, Ankrd2, 4933411K16Rik, Morn4, Pi4k2a, Avpi1, Marveld1, Zfyve27, Sfrp5",10.0,"52879, 25072, 9084, 1401, 11432, 31784, 5719, 4315, 24026, 4282",52879.0,1401.0,16999.4,10258.0,19,0,0,0,0,2.301243393719876
chr19-g211,chr19,42200000,42400000,0.4908949999999999,"Sfrp5, Golga7b, Mir3085, Crtac1",4.0,"4282, 22771, 89, 148754",148754.0,89.0,43974.0,13526.5,19,0,0,0,0,3.6436567945854574
chr19-g221,chr19,44200000,44400000,0.4572549999999999,"Scd3, Scd2, Mir5114, Scd4, Scd1",5.0,"40729, 13187, 61, 13418, 13260",40729.0,61.0,16131.0,13260.0,19,0,1,0,0,3.015571405807893
