200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,Purkinje_pol_ass,Purkinje_spk_ass,Granule_pol_ass,Granule_spk_ass,log2FC_G2P
chr17-g339,chr17,67800000,68000000,0.447785,"Lama1, Arhgap28",2.0,"125381, 161401",161401.0,125381.0,143391.0,143391.0,17,0,0,0,0,2.151029277047875
chr17-g349,chr17,69800000,70000000,0.3993049999999999,Dlgap1,1.0,852341,852341.0,852341.0,852341.0,852341.0,17,0,0,0,0,2.7173500059843136
chr17-g350,chr17,70000000,70200000,0.39335,Dlgap1,1.0,852341,852341.0,852341.0,852341.0,852341.0,17,0,0,0,0,2.7173500059843136
chr17-g351,chr17,70200000,70400000,0.405385,Dlgap1,1.0,852341,852341.0,852341.0,852341.0,852341.0,17,0,0,0,0,2.7173500059843136
chr17-g352,chr17,70400000,70600000,0.4208099999999999,Dlgap1,1.0,852341,852341.0,852341.0,852341.0,852341.0,17,0,0,0,0,2.7173500059843136
chr17-g353,chr17,70600000,70800000,0.4422399999999999,Dlgap1,1.0,852341,852341.0,852341.0,852341.0,852341.0,17,0,0,0,0,2.7173500059843136
chr17-g354,chr17,70800000,71000000,0.45258,"Dlgap1, Tgif1, Mir1195, Myl12b, Myl12a",5.0,"852341, 9328, 98, 16554, 8741",852341.0,98.0,177412.4,9328.0,17,0,0,0,0,2.7173500059843136
chr17-g357,chr17,71400000,71600000,0.410405,"Smchd1, Ndc80, Spdya, Trmt61b",4.0,"130853, 30758, 26640, 41735",130853.0,26640.0,57496.5,36246.5,17,0,0,0,0,2.3762000345580665
chr17-g358,chr17,71600000,71800000,0.459795,"Wdr43, Snord92, Snord53, Togaram2, Pcare, Clip4",6.0,"42817, 83, 68, 56409, 9351, 80474",80474.0,68.0,31533.666666666668,26084.0,17,0,0,0,0,-4.92982451980037
chr17-g359,chr17,71800000,72000000,0.454015,"Clip4, Alk",2.0,"80474, 735320",735320.0,80474.0,407897.0,407897.0,17,0,0,0,0,-4.92982451980037
chr17-g369,chr17,73800000,74000000,0.4476799999999999,"Ehd3, Xdh",2.0,"27253, 66302",66302.0,27253.0,46777.5,46777.5,17,0,0,0,0,3.0769937009715997
chr17-g372,chr17,74400000,74600000,0.4231749999999999,"Slc30a6, Nlrc4, Yipf4, Birc6",4.0,"28622, 32814, 10785, 175062",175062.0,10785.0,61820.75,30718.0,17,0,0,0,0,2.059909477139571
chr17-g394,chr17,78800000,79000000,0.41929,"Heatr5b, Gpatch11, Gm6548, Eif2ak2, Sult6b1, Cebpzos, Cebpz, Ndufaf7, Prkd3",9.0,"82476, 12793, 2040, 30023, 22106, 4550, 18068, 10918, 71412",82476.0,2040.0,28265.11111111111,18068.0,17,0,0,0,0,2.509508873276145
chr17-g396,chr17,79200000,79400000,0.42297,Cdc42ep3,1.0,21367,21367.0,21367.0,21367.0,21367.0,17,0,0,0,0,3.537947765289829
chr17-g399,chr17,79800000,80000000,0.44222,Atl2,1.0,47734,47734.0,47734.0,47734.0,47734.0,17,0,0,0,0,-2.7645673893023583
chr17-g400,chr17,80000000,80200000,0.436795,"Hnrnpll, Galm, Mir12189",3.0,"32782, 57562, 57",57562.0,57.0,30133.666666666668,32782.0,17,0,0,0,0,0.7999453169279039
chr17-g401,chr17,80200000,80400000,0.4351199999999999,"Ttc39d, Gemin6, Srsf7, Dhx57, Morn2, Arhgef33, Gm10190, Sos1",8.0,"2023, 4047, 7226, 52173, 7265, 81283, 1686, 86702",86702.0,1686.0,30300.625,7245.5,17,0,0,0,0,-7.936863435050305
chr17-g402,chr17,80400000,80600000,0.42695,"Sos1, Cdkl4, Map4k3",3.0,"86702, 54264, 147513",147513.0,54264.0,96159.66666666669,86702.0,17,0,0,0,0,3.534144669983461
chr17-g403,chr17,80600000,80800000,0.43315,Map4k3,1.0,147513,147513.0,147513.0,147513.0,147513.0,17,0,0,0,0,3.534144669983461
chr17-g404,chr17,80800000,81000000,0.43695,"C230072F16Rik, Tmem178",2.0,"36655, 57185",57185.0,36655.0,46920.0,46920.0,17,0,0,0,0,8.266268338795884
chr17-g405,chr17,81000000,81200000,0.427725,"Tmem178, Thumpd2",2.0,"57185, 38759",57185.0,38759.0,47972.0,47972.0,17,0,0,0,0,8.266268338795884
chr17-g422,chr17,84400000,84600000,0.42769,"Thada, Plekhh2",2.0,"276153, 110244",276153.0,110244.0,193198.5,193198.5,17,0,0,0,0,-2.3704022894784718
chr17-g423,chr17,84600000,84800000,0.446775,"Plekhh2, Dync2li1, Abcg5, Abcg8, Lrpprc",5.0,"110244, 29090, 24838, 17213, 85540",110244.0,17213.0,53385.0,29090.0,17,0,0,0,0,-2.3704022894784718
chr17-g430,chr17,86000000,86200000,0.4258649999999999,"Srbd1, Prkce",2.0,"160511, 490135",490135.0,160511.0,325323.0,325323.0,17,0,0,0,0,6.270070672315108
chr17-g431,chr17,86200000,86400000,0.472155,"Prkce, 2010106C02Rik",2.0,"490135, 2012",490135.0,2012.0,246073.5,246073.5,17,0,0,0,0,6.270070672315108
chr17-g432,chr17,86400000,86600000,0.4654349999999999,Prkce,1.0,490135,490135.0,490135.0,490135.0,490135.0,17,0,0,0,0,6.270070672315108
chr17-g433,chr17,86600000,86800000,0.468255,"Prkce, Epas1",2.0,"490135, 79547",490135.0,79547.0,284841.0,284841.0,17,0,0,0,0,6.270070672315108
chr17-g438,chr17,87600000,87800000,0.46941,"Epcam, Msh2, Kcnk12",3.0,"15149, 51182, 52174",52174.0,15149.0,39501.66666666666,51182.0,17,0,0,0,0,5.840942202885701
chr17-g439,chr17,87800000,88000000,0.453955,"Msh6, Fbxo11",2.0,"15843, 74433",74433.0,15843.0,45138.0,45138.0,17,0,0,0,0,2.1490372461497342
chr17-g440,chr17,88000000,88200000,0.42971,"Fbxo11, Gm4832",2.0,"74433, 5672",74433.0,5672.0,40052.5,40052.5,17,0,0,0,0,2.1490372461497342
chr17-g442,chr17,88400000,88600000,0.4387399999999999,"Foxn2, Ppp1r21",2.0,"49830, 58244",58244.0,49830.0,54037.0,54037.0,17,0,0,0,0,3.0508642314948395
chr17-g450,chr17,90000000,90200000,0.37622,Nrxn1,1.0,1059159,1059159.0,1059159.0,1059159.0,1059159.0,17,0,0,0,0,5.173766624811202
chr17-g451,chr17,90200000,90400000,0.372415,Nrxn1,1.0,1059159,1059159.0,1059159.0,1059159.0,1059159.0,17,0,0,0,0,5.173766624811202
chr17-g452,chr17,90400000,90600000,0.37687,Nrxn1,1.0,1059159,1059159.0,1059159.0,1059159.0,1059159.0,17,0,0,0,0,5.173766624811202
chr17-g453,chr17,90600000,90800000,0.3703349999999999,"Nrxn1, Gm20491",2.0,"1059159, 1035",1059159.0,1035.0,530097.0,530097.0,17,0,0,0,0,5.173766624811202
chr17-g454,chr17,90800000,91000000,0.37023,"Nrxn1, 4930480K15Rik",2.0,"1059159, 5934",1059159.0,5934.0,532546.5,532546.5,17,0,0,0,0,5.173766624811202
chr17-g455,chr17,91000000,91200000,0.3686099999999999,Nrxn1,1.0,1059159,1059159.0,1059159.0,1059159.0,1059159.0,17,0,0,0,0,5.173766624811202
chr18-g25,chr18,5000000,5200000,0.459865,"Svil, Gm26682",2.0,"72703, 2892",72703.0,2892.0,37797.5,37797.5,18,0,0,0,0,-5.501554983869077
chr18-g32,chr18,6400000,6600000,0.4235199999999999,"Epc1, Mir1893",2.0,"80158, 83",80158.0,83.0,40120.5,40120.5,18,0,0,0,0,2.202871351548749
chr18-g36,chr18,7200000,7400000,0.4023699999999999,"Armc4, Mpp7",2.0,"209704, 247215",247215.0,209704.0,228459.5,228459.5,18,0,0,0,0,5.720337429865783
chr18-g37,chr18,7400000,7600000,0.40565,Mpp7,1.0,247215,247215.0,247215.0,247215.0,247215.0,18,0,0,0,0,5.720337429865783
chr18-g38,chr18,7600000,7800000,0.41686,Mpp7,1.0,247215,247215.0,247215.0,247215.0,247215.0,18,0,0,0,0,5.720337429865783
chr18-g53,chr18,10600000,10800000,0.405355,"Esco1, Snrpd1, Abhd3, 4930563E18Rik, Mib1, Mir1b, Mir133a-1, Mir1a-2",8.0,"43841, 10435, 62286, 4973, 92954, 122, 68, 72",92954.0,68.0,26843.875,7704.0,18,0,0,0,0,-2.8229916822669807
chr18-g59,chr18,11800000,12000000,0.472135,"Gm6277, Cables1, Mir1901, Tmem241",4.0,"18290, 106354, 78, 140235",140235.0,78.0,66239.25,62322.0,18,0,0,0,0,4.058204095391748
chr18-g63,chr18,12600000,12800000,0.4525749999999999,"Ttc39c, Mir1948, Cabyr, Osbpl1a",4.0,"93520, 85, 13788, 186530",186530.0,85.0,73480.75,53654.0,18,0,0,0,0,2.9518247906262185
chr18-g68,chr18,13600000,13800000,0.42431,Zfp521,1.0,285720,285720.0,285720.0,285720.0,285720.0,18,0,0,0,0,9.516775106410288
chr18-g69,chr18,13800000,14000000,0.4223599999999999,Zfp521,1.0,285720,285720.0,285720.0,285720.0,285720.0,18,0,0,0,0,9.516775106410288
chr18-g73,chr18,14600000,14800000,0.417165,"Ss18, Psma8, Taf4b",3.0,"57286, 56149, 118859",118859.0,56149.0,77431.33333333333,57286.0,18,0,0,0,0,2.9582698686755533
chr18-g76,chr18,15200000,15400000,0.42607,Aqp4,1.0,21589,21589.0,21589.0,21589.0,21589.0,18,0,0,0,0,2.6209921128304656
chr18-g77,chr18,15400000,15600000,0.40908,"Aqp4, Chst9",2.0,"21589, 308237",308237.0,21589.0,164913.0,164913.0,18,0,0,0,0,2.6209921128304656
chr18-g116,chr18,23200000,23400000,0.3899249999999999,"Gm7788, Dtna",2.0,"223, 349700",349700.0,223.0,174961.5,174961.5,18,0,0,0,0,4.343892202772808
chr18-g117,chr18,23400000,23600000,0.4017349999999999,Dtna,1.0,349700,349700.0,349700.0,349700.0,349700.0,18,0,0,0,0,4.343892202772808
chr18-g118,chr18,23600000,23800000,0.415025,"Dtna, Mapre2, Mir6360, Gm15972",4.0,"349700, 140137, 126, 1858",349700.0,126.0,122955.25,70997.5,18,0,0,0,0,4.343892202772808
chr18-g122,chr18,24400000,24600000,0.44582,"Mir187, 2700062C07Rik, Rprd1a, Slc39a6",4.0,"61, 6897, 45243, 23937",45243.0,61.0,19034.5,15417.0,18,0,0,0,0,1.936510185347209
chr18-g123,chr18,24600000,24800000,0.4542449999999999,"Slc39a6, Elp2, Mocos, Fhod3",4.0,"23937, 34870, 47866, 424885",424885.0,23937.0,132889.5,41368.0,18,0,0,0,0,-1.6697274455850974
chr18-g124,chr18,24800000,25000000,0.44576,Fhod3,1.0,424885,424885.0,424885.0,424885.0,424885.0,18,0,0,0,0,-2.2250592383728502
chr18-g125,chr18,25000000,25200000,0.42015,"Fhod3, Tpgs2, AW554918",3.0,"424885, 41655, 298302",424885.0,41655.0,254947.3333333333,298302.0,18,0,0,0,0,0.5292380685519465
chr18-g126,chr18,25200000,25400000,0.389525,AW554918,1.0,298302,298302.0,298302.0,298302.0,298302.0,18,0,0,0,0,2.4023859089916018
chr18-g127,chr18,25400000,25600000,0.464875,"AW554918, Celf4",2.0,"298302, 276538",298302.0,276538.0,287420.0,287420.0,18,0,0,0,0,4.627312220457323
chr18-g128,chr18,25600000,25800000,0.471845,Celf4,1.0,276538,276538.0,276538.0,276538.0,276538.0,18,0,0,0,0,7.612361047029535
chr18-g154,chr18,30800000,31000000,0.383855,Rit2,1.0,342815,342815.0,342815.0,342815.0,342815.0,18,0,0,0,0,2.6287547753325406
chr18-g155,chr18,31000000,31200000,0.37416,Rit2,1.0,342815,342815.0,342815.0,342815.0,342815.0,18,0,0,0,0,2.6287547753325406
chr18-g156,chr18,31200000,31400000,0.380485,Rit2,1.0,342815,342815.0,342815.0,342815.0,342815.0,18,0,0,0,0,2.6287547753325406
chr18-g157,chr18,31400000,31600000,0.39195,"Syt4, Slc25a46",2.0,"9608, 30369",30369.0,9608.0,19988.5,19988.5,18,0,0,0,0,2.6873347183925995
chr18-g160,chr18,32000000,32200000,0.431965,"Myo7b, Iws1, Proc, Map3k2",4.0,"77698, 36598, 16445, 73663",77698.0,16445.0,51101.0,55130.5,18,0,0,0,0,2.5669853520072388
chr18-g161,chr18,32200000,32400000,0.442095,"Map3k2, Ercc3, A830052D11Rik, Bin1",4.0,"73663, 29825, 19228, 58524",73663.0,19228.0,45310.0,44174.5,18,0,0,0,0,2.158738374839737
chr18-g162,chr18,32400000,32600000,0.45132,"Bin1, Gm35060, Gypc",3.0,"58524, 4482, 31715",58524.0,4482.0,31573.666666666668,31715.0,18,0,0,0,0,2.158738374839737
chr18-g164,chr18,32800000,33000000,0.40405,"4930455D15Rik, Tslp, Wdr36, Mir6361, Camk4",5.0,"173646, 2940, 29125, 101, 256727",256727.0,101.0,92507.8,29125.0,18,0,0,0,0,5.061354753076067
chr18-g165,chr18,33000000,33200000,0.405285,"Camk4, Stard4",2.0,"256727, 14725",256727.0,14725.0,135726.0,135726.0,18,0,0,0,0,5.061354753076067
chr18-g167,chr18,33400000,33600000,0.413435,"Nrep, Gm10549",2.0,"27011, 10548",27011.0,10548.0,18779.5,18779.5,18,0,0,0,0,8.402459964234167
chr18-g171,chr18,34200000,34400000,0.432525,"Apc, Gm10548, Srp19, Reep5",4.0,"101207, 13998, 5455, 28530",101207.0,5455.0,37297.5,21264.0,18,0,0,0,0,3.6479026602155846
chr18-g175,chr18,35000000,35200000,0.43483,Ctnna1,1.0,135864,135864.0,135864.0,135864.0,135864.0,18,0,0,0,0,3.6464883997243662
chr18-g176,chr18,35200000,35400000,0.43711,"Ctnna1, Lrrtm2, Sil1",3.0,"135864, 6019, 232530",232530.0,6019.0,124804.33333333331,135864.0,18,0,0,0,0,3.6464883997243662
chr18-g178,chr18,35600000,35800000,0.4534049999999999,"Paip2, Slc23a1, Mzb1, Spata24, Prob1, Dnajc18, Ecscr, 1700066B19Rik, Tmem173, Ube2d2a",10.0,"18570, 12624, 2103, 2171, 4875, 32040, 9288, 3881, 6877, 35614",35614.0,2103.0,12804.3,8082.5,18,0,0,0,0,1.9054181165260384
chr18-g179,chr18,35800000,36000000,0.5016050000000001,"Ube2d2a, Cxxc5, Psd2",3.0,"35614, 31906, 49887",49887.0,31906.0,39135.66666666666,35614.0,18,0,0,0,0,-1.0415311307374235
chr18-g180,chr18,36000000,36200000,0.4797,"Psd2, Nrg2, 4930471G03Rik",3.0,"49887, 182809, 3752",182809.0,3752.0,78816.0,49887.0,18,0,0,0,0,-5.695769314755441
chr18-g182,chr18,36400000,36600000,0.4406049999999999,"Pfdn1, Hbegf, Slc4a9, Ankhd1",4.0,"50817, 10879, 16457, 98306",98306.0,10879.0,44114.75,33637.0,18,0,0,0,0,-2.780609303779769
chr18-g183,chr18,36600000,36800000,0.427905,"Ankhd1, Eif4ebp3, Sra1, Apbb3, Slc35a4, E230025N22Rik, Ik, Tmco6, Cd14, Ndufa2, Wdr55, Dnd1, Hars, Hars2, Zmat2",15.0,"98306, 2265, 3125, 8213, 4648, 11003, 12984, 7322, 1752, 2256, 3487, 2544, 16678, 9352, 5738",98306.0,1752.0,12644.866666666669,5738.0,18,0,0,0,0,2.590170667975504
chr18-g188,chr18,37600000,37800000,0.43465,"Gm38667, Gm38666, Gm37013, Slc25a2, Taf7, Pcdhga3, Pcdhga1, Pcdhga2, Pcdhgb2, Pcdhgb1, Pcdhga4, Pcdhga5, Pcdhga7, Pcdhga6, Pcdhgb4, Pcdhga9, Pcdhgb6, Pcdhga8, Pcdhgb5, Pcdhga10, Pcdhga11, Pcdhgb8, Pcdhga12, Pcdhgb7",24.0,"868071, 874242, 889225, 1346, 3714, 167538, 180096, 172944, 152014, 161599, 156634, 147496, 127039, 134770, 121495, 104928, 99779, 116167, 110900, 94855, 86100, 78689, 76293, 90252",889225.0,1346.0,209007.75,124267.0,18,0,0,0,0,2.981875852700164
chr18-g190,chr18,38000000,38200000,0.4947149999999999,Pcdh1,1.0,13069,13069.0,13069.0,13069.0,13069.0,18,0,0,0,0,2.806692768856595
chr18-g191,chr18,38200000,38400000,0.4631299999999999,"Pcdh1, 1700086O06Rik, Dele1, Pcdh12, Rnf14, Gnpda1",6.0,"13069, 12161, 12381, 17310, 21215, 11457",21215.0,11457.0,14598.833333333334,12725.0,18,0,0,0,0,2.806692768856595
chr18-g194,chr18,38800000,39000000,0.4565849999999999,"Fgf1, Gm5820, Arhgap26",3.0,"80027, 78819, 383141",383141.0,78819.0,180662.3333333333,80027.0,18,0,0,0,0,6.719178092808782
chr18-g197,chr18,39400000,39600000,0.40342,Nr3c1,1.0,108877,108877.0,108877.0,108877.0,108877.0,18,0,0,0,0,3.4262477795132127
chr18-g222,chr18,44400000,44600000,0.4430599999999999,"Dcp2, Mcc",2.0,"44470, 387123",387123.0,44470.0,215796.5,215796.5,18,0,1,0,0,4.24323015713264
chr18-g223,chr18,44600000,44800000,0.41906,"Mcc, A930012L18Rik",2.0,"387123, 14607",387123.0,14607.0,200865.0,200865.0,18,0,0,0,0,4.24323015713264
chr18-g224,chr18,44800000,45000000,0.39643,"Mcc, Ythdc2",2.0,"387123, 61056",387123.0,61056.0,224089.5,224089.5,18,0,0,1,0,4.24323015713264
chr18-g233,chr18,46600000,46800000,0.41483,"Eif1a, Cdo1, Ap3s1, Atg12",4.0,"12522, 15310, 48951, 9163",48951.0,9163.0,21486.5,13916.0,18,0,0,0,0,2.079283727772533
chr18-g236,chr18,47200000,47400000,0.434935,Sema6a,1.0,123617,123617.0,123617.0,123617.0,123617.0,18,0,0,0,0,4.111842653156596
chr18-g255,chr18,51000000,51200000,0.37952,Prr16,1.0,186744,186744.0,186744.0,186744.0,186744.0,18,0,0,0,0,5.370156816356996
chr18-g256,chr18,51200000,51400000,0.3666999999999999,Prr16,1.0,186744,186744.0,186744.0,186744.0,186744.0,18,0,0,0,0,5.370156816356996
chr18-g268,chr18,53600000,53800000,0.4270899999999999,"Gm19466, Cep120",2.0,"57268, 62886",62886.0,57268.0,60077.0,60077.0,18,0,0,0,0,3.0776100494908105
chr18-g282,chr18,56400000,56600000,0.442725,"Gramd3, Mir1258, Aldh7a1, Phax, Tex43",5.0,"103453, 60, 47204, 25144, 6432",103453.0,60.0,36458.6,25144.0,18,0,0,0,0,2.291294055800528
chr18-g283,chr18,56600000,56800000,0.451995,"Lmnb1, March3",2.0,"45612, 163800",163800.0,45612.0,104706.0,104706.0,18,0,0,0,0,2.221683658099161
chr18-g289,chr18,57800000,58000000,0.4163699999999999,Slc12a2,1.0,68144,68144.0,68144.0,68144.0,68144.0,18,0,0,0,0,5.275643968933586
chr18-g302,chr18,60400000,60600000,0.4391899999999999,"Smim3, Dctn4, Rbm22, Myoz3, Synpo",5.0,"27793, 32613, 11944, 18000, 30316",32613.0,11944.0,24133.2,27793.0,18,0,0,0,0,2.2716053991011886
chr18-g304,chr18,60800000,61000000,0.5031899999999999,"Mir5107, Cd74, Tcof1, Arsi, Camk2a, Mir6982, Mir7220, Slc6a7",8.0,"88, 8804, 35209, 6571, 62521, 68, 60, 18820",62521.0,60.0,16517.625,7687.5,18,0,0,0,0,-4.843597213649749
chr18-g305,chr18,61000000,61200000,0.492615,"Slc6a7, Cdx1, Pdgfrb, Mir6983, Csf1r, Hmgxb3, Slc26a2",7.0,"18820, 17338, 39918, 64, 25568, 45774, 14743",45774.0,64.0,23175.0,18820.0,18,0,0,0,0,2.384671391746612
chr18-g306,chr18,61200000,61400000,0.47497,"Slc26a2, Pde6a, Ppargc1b, Mir378a",4.0,"14743, 69245, 108968, 66",108968.0,66.0,48255.5,41994.0,18,0,0,0,0,3.235370120456975
chr18-g307,chr18,61400000,61600000,0.4476549999999999,"Ppargc1b, Lncbate10, Arhgef37, Csnk1a1",4.0,"108968, 14383, 42743, 35048",108968.0,14383.0,50285.5,38895.5,18,0,0,0,0,3.307940199901928
chr18-g308,chr18,61600000,61800000,0.4835050000000001,"Bvht, Mir143, Mir145a, Carmn, Il17b, Pcyox1l, Grpel2, 1500015A07Rik, Afap1l1, Ablim3",10.0,"7833, 63, 70, 19661, 4603, 10799, 13908, 1864, 56401, 112460",112460.0,63.0,22766.2,9316.0,18,0,0,0,0,3.516469299861132
chr18-g309,chr18,61800000,62000000,0.460855,"Ablim3, Sh3tc2",2.0,"112460, 62645",112460.0,62645.0,87552.5,87552.5,18,0,0,0,0,3.471402491668861
chr18-g321,chr18,64200000,64400000,0.4273399999999999,"St8sia3os, St8sia3, Onecut2",3.0,"119457, 21786, 58125",119457.0,21786.0,66456.0,58125.0,18,0,0,0,0,3.3036818919723934
chr18-g324,chr18,64800000,65000000,0.446645,Nedd4l,1.0,330071,330071.0,330071.0,330071.0,330071.0,18,0,0,0,0,8.239112826653678
chr18-g325,chr18,65000000,65200000,0.4526349999999999,"Nedd4l, Mir466p",2.0,"330071, 424163",424163.0,330071.0,377117.0,377117.0,18,0,0,0,0,8.239112826653678
chr18-g326,chr18,65200000,65400000,0.45449,"Nedd4l, Mir466p, Mir122, Mir122b, Alpk2",5.0,"330071, 424163, 66, 59, 128358",424163.0,59.0,176543.4,128358.0,18,0,0,0,0,8.239112826653678
chr18-g338,chr18,67600000,67800000,0.4283949999999999,"Spire1, Cep76, Psmg2, Ptpn2, Seh1l, 4930549G23Rik",6.0,"122698, 24392, 12594, 59121, 17718, 23911",122698.0,12594.0,43405.66666666666,24151.5,18,0,0,0,0,-4.577880197505566
chr18-g339,chr18,67800000,68000000,0.431425,"Cep192, Ldlrad4",2.0,"85064, 322377",322377.0,85064.0,203720.5,203720.5,18,0,0,0,0,2.8103904808865643
chr18-g340,chr18,68000000,68200000,0.4354099999999999,Ldlrad4,1.0,322377,322377.0,322377.0,322377.0,322377.0,18,0,0,0,0,2.8103904808865643
chr18-g341,chr18,68200000,68400000,0.42316,"Ldlrad4, Mir7219, Fam210a, Rnmt, Mc5r",5.0,"322377, 54, 40149, 24498, 4936",322377.0,54.0,78402.8,24498.0,18,0,0,0,0,2.7691511917107685
chr18-g346,chr18,69200000,69400000,0.41863,Tcf4,1.0,342247,342247.0,342247.0,342247.0,342247.0,18,0,0,0,0,8.130244212933404
chr18-g347,chr18,69400000,69600000,0.421605,Tcf4,1.0,342247,342247.0,342247.0,342247.0,342247.0,18,0,0,0,0,8.130244212933404
chr18-g348,chr18,69600000,69800000,0.423805,Tcf4,1.0,342247,342247.0,342247.0,342247.0,342247.0,18,0,0,0,0,8.130244212933404
chr18-g356,chr18,71200000,71400000,0.379965,Dcc,1.0,1097438,1097438.0,1097438.0,1097438.0,1097438.0,18,0,0,0,0,2.7279653531220016
chr18-g357,chr18,71400000,71600000,0.361745,Dcc,1.0,1097438,1097438.0,1097438.0,1097438.0,1097438.0,18,0,0,0,0,2.7279653531220016
chr18-g358,chr18,71600000,71800000,0.3681999999999999,Dcc,1.0,1097438,1097438.0,1097438.0,1097438.0,1097438.0,18,0,0,0,0,2.7279653531220016
chr18-g359,chr18,71800000,72000000,0.37391,Dcc,1.0,1097438,1097438.0,1097438.0,1097438.0,1097438.0,18,0,0,0,0,2.7279653531220016
chr18-g360,chr18,72000000,72200000,0.370095,Dcc,1.0,1097438,1097438.0,1097438.0,1097438.0,1097438.0,18,0,0,0,0,2.7279653531220016
chr18-g361,chr18,72200000,72400000,0.37846,Dcc,1.0,1097438,1097438.0,1097438.0,1097438.0,1097438.0,18,0,0,0,0,2.7279653531220016
chr18-g368,chr18,73600000,73800000,0.443035,"Smad4, 4930578L24Rik, Elac1, Me2",4.0,"69001, 3280, 19442, 50485",69001.0,3280.0,35552.0,34963.5,18,0,0,0,0,2.6770494111362706
chr18-g371,chr18,74200000,74400000,0.450315,"Ska1, Cxxc1, Mbd1, Cfap53",4.0,"12520, 5280, 14563, 76885",76885.0,5280.0,27312.0,13541.5,18,0,0,0,0,2.1958567512327893
chr18-g376,chr18,75200000,75400000,0.484595,"Dym, 2010010A06Rik, Smad7, Gm20544",4.0,"268203, 1655, 28570, 8450",268203.0,1655.0,76719.5,18510.0,18,0,0,0,0,3.288470120417444
chr18-g377,chr18,75400000,75600000,0.49322,"Ctif, Gm10532",2.0,"266476, 8162",266476.0,8162.0,137319.0,137319.0,18,0,0,0,0,3.9998497611099824
chr18-g378,chr18,75600000,75800000,0.4784,Ctif,1.0,266476,266476.0,266476.0,266476.0,266476.0,18,0,0,0,0,3.9998497611099824
chr18-g385,chr18,77000000,77200000,0.42096,"Katnal2, Pias2, St8sia5",3.0,"71269, 90501, 69604",90501.0,69604.0,77124.66666666667,71269.0,18,0,0,0,0,2.484584808503768
chr18-g386,chr18,77200000,77400000,0.4760749999999999,"St8sia5, Loxhd1",2.0,"69604, 161275",161275.0,69604.0,115439.5,115439.5,18,0,0,0,0,2.484584808503768
chr18-g393,chr18,78600000,78800000,0.4105,Setbp1,1.0,359014,359014.0,359014.0,359014.0,359014.0,18,0,0,0,0,4.294885019951695
chr18-g394,chr18,78800000,79000000,0.42719,Setbp1,1.0,359014,359014.0,359014.0,359014.0,359014.0,18,0,0,0,0,4.294885019951695
chr18-g395,chr18,79000000,79200000,0.42547,Setbp1,1.0,359014,359014.0,359014.0,359014.0,359014.0,18,0,0,0,0,4.294885019951695
chr18-g400,chr18,80000000,80200000,0.4696450000000001,"Gm36718, Pard6g, Adnp2, LOC105246506, Rbfa",5.0,"889, 72746, 24348, 7331, 8356",72746.0,889.0,22734.0,8356.0,18,0,0,0,0,3.5411798325984747
chr18-g412,chr18,82400000,82600000,0.475895,"Galr1, Mbp, Zfp236",3.0,"14282, 110515, 99321",110515.0,14282.0,74706.0,99321.0,18,0,0,0,0,2.644659377065812
chr18-g413,chr18,82600000,82800000,0.4631350000000001,"Zfp236, Mir5112, 2210420H20Rik",3.0,"99321, 60, 4535",99321.0,60.0,34638.666666666664,4535.0,18,0,0,0,0,2.167262043801621
chr18-g420,chr18,84000000,84200000,0.4633,"Tshz1, Zadh2",2.0,"76082, 9357",76082.0,9357.0,42719.5,42719.5,18,0,0,0,0,3.483427501928711
chr19-g19,chr19,3800000,4000000,0.487325,"Kmt5b, Chka, Mir12192, Tcirg1, Ndufs8, Aldh3b1, Unc93b1, Aldh3b3, Aldh3b2, Tbx10, Acy3",11.0,"41415, 42597, 50, 11084, 3912, 16288, 14155, 11631, 9338, 6761, 3436",42597.0,50.0,14606.09090909091,11084.0,19,0,0,0,0,2.9500746367110184
chr19-g20,chr19,4000000,4200000,0.50828,"Nudt8, Doc2g, Ndufv1, Gstp1, Gstp2, Gstp3, Cdk2ap2, Cabp2, Pitpnm1, Aip, Gpr152, Tmem134, Coro1b, Cabp4, Ptprcap, Rps6kb2, Carns1, Ppp1ca, Tbc1d10c, Rad9a",20.0,"1523, 3621, 5257, 2502, 1934, 1975, 1667, 4852, 13968, 12103, 5942, 6348, 5382, 4187, 2065, 6592, 11156, 3246, 6691, 6406",13968.0,1523.0,5370.85,5054.5,19,0,0,0,0,2.1363203037942227
chr19-g22,chr19,4400000,4600000,0.462495,"Rhod, A930001C03Rik, Syt12, 2010003K11Rik, Pcx",5.0,"15972, 9003, 31236, 1796, 111281",111281.0,1796.0,33857.6,15972.0,19,0,0,0,0,2.8593301371697546
chr19-g23,chr19,4600000,4800000,0.4613,"Pcx, Mir6986, Lrfn4, Rce1, Gm960, Sptbn2, Rbm4b, Rbm4, Gm21992",9.0,"111281, 58, 3884, 3051, 72828, 42771, 9417, 9717, 27342",111281.0,58.0,31149.88888888889,9717.0,19,0,0,0,0,-0.0521706766428889
chr19-g24,chr19,4800000,5000000,0.482975,"Gm21992, Rbm14, Ccdc87, Ccs, Ctsf, Actn3, Zdhhc24, Bbs1, Dpp3, Peli3, Mrpl11, Npas4",12.0,"27342, 11069, 3163, 13957, 5754, 16694, 6708, 19746, 21059, 13411, 4690, 5618",27342.0,3163.0,12434.25,12240.0,19,0,0,0,0,4.924127614734811
