200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,MLI1_pol_ass,MLI1_spk_ass,Bergmann_pol_ass,Bergmann_spk_ass,log2FC_B2M
chr15-g45,chr15,9000000,9200000,0.37872,"Ranbp3l, Nadk2, Skp2, Lmbrd2",4.0,"99385, 39237, 43444, 56881",99385.0,39237.0,59736.75,50162.5,15,1,0,0,0,4.141658947204488
chr15-g65,chr15,13000000,13200000,0.418665,Cdh6,1.0,144977,144977.0,144977.0,144977.0,144977.0,15,0,0,0,0,-4.7637722883856295
chr15-g105,chr15,21000000,21200000,0.359595,Cdh12,1.0,478082,478082.0,478082.0,478082.0,478082.0,15,0,0,0,0,-4.291037147792775
chr15-g106,chr15,21200000,21400000,0.3633599999999999,Cdh12,1.0,478082,478082.0,478082.0,478082.0,478082.0,15,0,0,0,0,-4.291037147792775
chr15-g107,chr15,21400000,21600000,0.3632399999999999,Cdh12,1.0,478082,478082.0,478082.0,478082.0,478082.0,15,0,0,0,0,-4.291037147792775
chr15-g131,chr15,26200000,26400000,0.40607,March11,1.0,100528,100528.0,100528.0,100528.0,100528.0,15,0,0,0,0,-9.07813172931462
chr15-g132,chr15,26400000,26600000,0.397445,"March11, Fbxl7",2.0,"100528, 355106",355106.0,100528.0,227817.0,227817.0,15,0,0,0,0,-9.07813172931462
chr15-g172,chr15,34400000,34600000,0.4265499999999999,"Matn2, Rpl30, Gm12191, Erich5, Pop1, Rida, Nipal2",7.0,"129560, 2769, 2728, 20581, 35343, 11225, 105908",129560.0,2728.0,44016.28571428572,20581.0,15,0,0,0,0,-6.139522831463602
chr15-g173,chr15,34600000,34800000,0.4146149999999999,"Nipal2, 4930413F20Rik",2.0,"105908, 4132",105908.0,4132.0,55020.0,55020.0,15,0,0,0,0,-6.139522831463602
chr15-g195,chr15,39000000,39200000,0.41717,"Fzd6, Cthrc1, Slc25a32, Dcaf13, Rims2",5.0,"31911, 10190, 18526, 33982, 486087",486087.0,10190.0,116139.2,31911.0,15,0,0,0,0,7.347009431929026
chr15-g212,chr15,42400000,42600000,0.373895,Angpt1,1.0,252311,252311.0,252311.0,252311.0,252311.0,15,0,0,0,0,-4.301158126933599
chr15-g213,chr15,42600000,42800000,0.37911,Angpt1,1.0,252311,252311.0,252311.0,252311.0,252311.0,15,0,0,0,0,-4.301158126933599
chr15-g310,chr15,62000000,62200000,0.454225,Pvt1,1.0,212991,212991.0,212991.0,212991.0,212991.0,15,1,0,0,0,-3.3616983937066816
chr15-g311,chr15,62200000,62400000,0.422655,"Pvt1, H2afy3",2.0,"212991, 1911",212991.0,1911.0,107451.0,107451.0,15,0,0,0,0,-3.3616983937066816
chr15-g329,chr15,65800000,66000000,0.406235,"Efr3a, Oc90, Hhla1, Kcnq3",4.0,"86793, 36235, 54362, 300254",300254.0,36235.0,119411.0,70577.5,15,1,0,0,0,-5.719876685791727
chr15-g330,chr15,66000000,66200000,0.4213800000000001,Kcnq3,1.0,300254,300254.0,300254.0,300254.0,300254.0,15,1,0,0,0,-5.719876685791727
chr15-g331,chr15,66200000,66400000,0.422965,"Kcnq3, Lrrc6",2.0,"300254, 121053",300254.0,121053.0,210653.5,210653.5,15,0,1,0,0,-5.719876685791727
chr15-g333,chr15,66600000,66800000,0.42212,"Phf20l1, Tg, Sla",3.0,"67684, 179951, 51011",179951.0,51011.0,99548.66666666669,67684.0,15,0,1,0,0,-8.158482998792946
chr15-g334,chr15,66800000,67000000,0.46395,"Tg, Sla, Ccn4, Ndrg1",4.0,"179951, 51011, 31833, 40324",179951.0,31833.0,75779.75,45667.5,15,0,1,0,0,-8.158482998792946
chr15-g367,chr15,73400000,73600000,0.484995,"Ptk2, Dennd3, Slc45a4",3.0,"218087, 59683, 47321",218087.0,47321.0,108363.66666666669,59683.0,15,0,1,0,0,3.6001116995709026
chr15-g373,chr15,74600000,74800000,0.5058050000000001,"Mroh4, Arc, 4933427E11Rik, Psca, Them6, Jrk, Lypd2, Slurp2, Slurp1, Lynx1, Ly6d, Ly6g6g, Gm33174, Ly6k",14.0,"30291, 3490, 1214, 2227, 3140, 6911, 2062, 3849, 1380, 5124, 1512, 7952, 3328, 3095",30291.0,1214.0,5398.214285714285,3234.0,15,0,0,0,0,-3.322125525571706
chr15-g374,chr15,74800000,75000000,0.461015,"Gml2, Gml, Cyp11b1, Cyp11b2, Ly6m, Ly6e, Ly6a, Ly6i",8.0,"5361, 5361, 6752, 5614, 3369, 4880, 3155, 3897",6752.0,3155.0,4798.625,5120.5,15,0,0,0,0,-5.642747475162867
chr15-g377,chr15,75400000,75600000,0.45806,"Ly6l, 9030619P08Rik, Ly6h, Gpihbp1",4.0,"2362, 4224, 2438, 1584",4224.0,1584.0,2652.0,2400.0,15,0,0,0,0,-5.912594203861593
chr15-g385,chr15,77000000,77200000,0.45593,"Mb, Apol6, 1700109K24Rik, Rbfox2",4.0,"35182, 11833, 11917, 228064",228064.0,11833.0,71749.0,23549.5,15,0,0,0,0,-3.067683991094682
chr15-g386,chr15,77200000,77400000,0.45559,"Rbfox2, Apol7a",2.0,"228064, 10894",228064.0,10894.0,119479.0,119479.0,15,0,0,0,0,-3.067683991094682
chr15-g389,chr15,77800000,78000000,0.4962249999999999,"Myh9, Txn2, Foxred2, Eif3d, Cacng2",5.0,"81591, 13944, 16201, 11827, 125658",125658.0,11827.0,49844.2,16201.0,15,0,0,0,0,-5.747613054627023
chr15-g390,chr15,78000000,78200000,0.5003299999999999,"Cacng2, Ift27, Pvalb",3.0,"125658, 14622, 15289",125658.0,14622.0,51856.333333333336,15289.0,15,0,0,0,0,-4.5199606774713015
chr15-g391,chr15,78200000,78400000,0.4883999999999999,"Pvalb, Ncf4, Mir7676-1, Mir7676-2, Csf2rb2, Csf2rb, Tex33, Tst",8.0,"15289, 17770, 62, 62, 23214, 25012, 17513, 6310",25012.0,62.0,13154.0,16401.0,15,0,0,0,1,-3.925767628957883
chr15-g394,chr15,78800000,79000000,0.5249450000000001,"Card10, Cdc42ep1, Lgals2, Sh3bp1, Mir6955, Gga1, Pdxp, Lgals1, Triobp, Nol12, Gm10865",11.0,"27907, 8256, 4670, 12285, 74, 17396, 5599, 3741, 58146, 6978, 16087",58146.0,74.0,14649.0,8256.0,15,0,0,0,1,-0.0329247911581813
chr15-g409,chr15,81800000,82000000,0.483935,"Tef, Gm17597, Tob2, Aco2, Phf5a, Polr3h, Csdc2, Pmm1, 1700029P11Rik, Desi1",10.0,"15450, 1823, 10057, 42675, 7377, 11184, 14183, 9825, 1024, 23698",42675.0,1024.0,13729.6,10620.5,15,1,0,0,0,-3.4378102077807475
chr15-g410,chr15,82000000,82200000,0.47712,"Desi1, Xrcc6, Snu13, Mei1, 4930407I10Rik, Ccdc134, Srebf2, Mir33",8.0,"23698, 23716, 6254, 56698, 7388, 14281, 57692, 69",57692.0,69.0,23724.5,18989.5,15,1,0,0,0,-3.4378102077807475
chr15-g411,chr15,82200000,82400000,0.4936800000000001,"Srebf2, Tnfrsf13c, Shisa8, Cenpm, 1500009C09Rik, Sept3, Wbp2nl, Pheta2, Smdt1, Naga, Ndufa6, Cyp2d22, Mir7684, Cyp2d11",14.0,"57692, 2639, 5864, 10972, 8355, 19582, 15575, 4532, 3017, 9295, 4153, 9734, 60, 4869",57692.0,60.0,11167.07142857143,7109.5,15,0,0,0,0,1.100306001593133
chr15-g420,chr15,84000000,84200000,0.4914,"Efcab6, Sult4a1, Pnpla5, Pnpla3, Mir6392, Samm50",6.0,"198638, 29658, 10555, 21706, 108, 23844",198638.0,108.0,47418.16666666666,22775.0,15,0,0,0,0,-4.267714999610428
chr15-g423,chr15,84600000,84800000,0.5087999999999999,"Prr5, Arhgap8, Gm20556, Phf21b",4.0,"43197, 52156, 5638, 70754",70754.0,5638.0,42936.25,47676.5,15,0,0,0,0,4.995282178517988
chr15-g444,chr15,88800000,89000000,0.49002,"Creld2, Alg12, Pim3, Ttll8, Mlc1, Mov10l1",6.0,"7036, 14076, 3533, 40521, 23106, 72159",72159.0,3533.0,26738.5,18591.0,15,0,1,0,0,4.6425908993147775
chr15-g447,chr15,89400000,89600000,0.486815,"Syce3, Cpt1b, Gm44502, Chkb, Mapk8ip2, Arsa, Shank3, C230037L18Rik, Acr, Gm36221, Rabl2",11.0,"20330, 9458, 13523, 3579, 8537, 4949, 60653, 8599, 6260, 1036, 9397",60653.0,1036.0,13301.90909090909,8599.0,15,0,1,0,0,-4.464274893387286
chr15-g456,chr15,91200000,91400000,0.4155149999999999,Slc2a13,1.0,305571,305571.0,305571.0,305571.0,305571.0,15,0,0,0,0,-4.796270526088879
chr15-g457,chr15,91400000,91600000,0.41561,Slc2a13,1.0,305571,305571.0,305571.0,305571.0,305571.0,15,0,0,0,0,-4.796270526088879
chr15-g458,chr15,91600000,91800000,0.411565,Lrrk2,1.0,142901,142901.0,142901.0,142901.0,142901.0,15,0,0,0,0,5.75964167504775
chr15-g459,chr15,91800000,92000000,0.407825,"Lrrk2, Smgc",2.0,"142901, 23108",142901.0,23108.0,83004.5,83004.5,15,0,0,0,0,5.75964167504775
chr15-g471,chr15,94200000,94400000,0.417145,"D630010B17Rik, Adamts20",2.0,"8405, 136030",136030.0,8405.0,72217.5,72217.5,15,0,0,0,0,2.6910160854126493
chr15-g472,chr15,94400000,94600000,0.433395,"Adamts20, Pus7l, Irak4, Twf1",4.0,"136030, 20868, 24657, 11877",136030.0,11877.0,48358.0,22762.5,15,0,0,0,0,2.6910160854126493
chr15-g473,chr15,94600000,94800000,0.43276,Tmem117,1.0,466913,466913.0,466913.0,466913.0,466913.0,15,0,0,0,0,-4.41334155179976
chr15-g474,chr15,94800000,95000000,0.412185,Tmem117,1.0,466913,466913.0,466913.0,466913.0,466913.0,15,0,0,0,0,-4.41334155179976
chr15-g475,chr15,95000000,95200000,0.41479,"Tmem117, LOC100043315",2.0,"466913, 51697",466913.0,51697.0,259305.0,259305.0,15,0,0,0,0,-4.41334155179976
chr15-g476,chr15,95200000,95400000,0.4212599999999999,Nell2,1.0,309319,309319.0,309319.0,309319.0,309319.0,15,0,0,0,0,4.051574186592494
chr15-g477,chr15,95400000,95600000,0.4170149999999999,Nell2,1.0,309319,309319.0,309319.0,309319.0,309319.0,15,0,0,0,0,4.051574186592494
chr15-g497,chr15,99400000,99600000,0.501865,"Tmbim6, Nckap5l, Bcdin3d, Faim2, Aqp5, Aqp2",6.0,"17103, 35715, 4647, 31161, 3802, 5490",35715.0,3802.0,16319.666666666666,11296.5,15,0,0,0,0,-4.085736691253212
chr15-g498,chr15,99600000,99800000,0.4845599999999999,"Aqp6, Racgap1, Asic1, Smarcd1, Gpd1, Gm16537, Cox14, Cers5, Lima1",9.0,"4278, 31161, 30754, 11709, 7428, 8941, 2519, 36924, 96989",96989.0,2519.0,25633.666666666668,11709.0,15,0,0,0,0,0.8126067273044828
chr15-g502,chr15,100400000,100600000,0.474805,"Slc11a2, Gm5475, Letmd1, Csrnp2, Tfcp2, Pou6f1",6.0,"30398, 4958, 10242, 15670, 49261, 24667",49261.0,4958.0,22532.666666666668,20168.5,15,0,0,0,0,-4.358855093257925
chr15-g503,chr15,100600000,100800000,0.4926,"Dazap2, C330013E15Rik, Smagp, Mir6961, Bin2, Cela1, Galnt6, I730030J21Rik, Slc4a8",9.0,"5100, 971, 15601, 67, 28422, 13499, 39462, 2233, 62225",62225.0,67.0,18620.0,13499.0,15,0,0,0,0,-4.941780060193663
chr15-g504,chr15,100800000,101000000,0.4697099999999999,"Slc4a8, Scn8a",2.0,"62225, 175294",175294.0,62225.0,118759.5,118759.5,15,0,0,0,0,-4.941780060193663
chr16-g59,chr16,11800000,12000000,0.4464849999999999,"Cpped1, Gm9961, Shisa9, Gm32278",4.0,"105703, 29231, 286792, 5081",286792.0,5081.0,106701.75,67467.0,16,0,0,0,0,5.986129841286676
chr16-g60,chr16,12000000,12200000,0.4368099999999999,Shisa9,1.0,286792,286792.0,286792.0,286792.0,286792.0,16,0,0,0,0,8.298304593357646
chr16-g61,chr16,12200000,12400000,0.41547,Shisa9,1.0,286792,286792.0,286792.0,286792.0,286792.0,16,0,0,0,0,8.298304593357646
chr16-g87,chr16,17400000,17600000,0.4642099999999999,"Pi4ka, Snap29, Crkl, Aifm3, Lztr1, Thap7, Lrrc74b, P2rx6, Slc7a4",9.0,"125964, 24827, 35456, 15562, 17122, 3071, 16783, 10128, 4873",125964.0,3071.0,28198.444444444445,16783.0,16,0,0,0,0,3.077234424037586
chr16-g111,chr16,22200000,22400000,0.43222,"Tra2b, Gng5-ps, Etv5",3.0,"21454, 472, 58258",58258.0,472.0,26728.0,21454.0,16,0,0,0,0,4.262738882846698
chr16-g112,chr16,22400000,22600000,0.461435,"Etv5, Dgkg, 9230117E06Rik, Mir8095",4.0,"58258, 190663, 6206, 129",190663.0,129.0,63814.0,32232.0,16,0,0,0,1,4.262738882846698
chr16-g117,chr16,23400000,23600000,0.439875,"Rtp1, Masp1",2.0,"4828, 52455",52455.0,4828.0,28641.5,28641.5,16,0,1,0,0,-6.574250057866206
chr16-g119,chr16,23800000,24000000,0.43565,"Sst, Rtp2, Bcl6",3.0,"1264, 5247, 23803",23803.0,1264.0,10104.666666666666,5247.0,16,0,0,0,0,3.3072670053161706
chr16-g121,chr16,24200000,24400000,0.42884,"Lpp, Lppos",2.0,"599229, 1100",599229.0,1100.0,300164.5,300164.5,16,0,0,0,0,4.049356170690035
chr16-g132,chr16,26400000,26600000,0.39249,"Cldn16, Tmem207, Il1rap",3.0,"19630, 22979, 143443",143443.0,19630.0,62017.333333333336,22979.0,16,0,0,0,0,3.690956890629775
chr16-g133,chr16,26600000,26800000,0.38753,"Il1rap, Gm20319",2.0,"143443, 40821",143443.0,40821.0,92132.0,92132.0,16,0,0,0,0,3.690956890629775
chr16-g144,chr16,28800000,29000000,0.448975,Mb21d2,1.0,103523,103523.0,103523.0,103523.0,103523.0,16,0,0,0,0,-4.065168349763892
chr16-g169,chr16,33800000,34000000,0.466645,"Muc13, Itgb5, Umps",3.0,"25891, 119674, 12257",119674.0,12257.0,52607.333333333336,25891.0,16,0,0,0,0,5.031084542405436
chr16-g175,chr16,35000000,35200000,0.45943,"Mylk, Hacd2, Adcy5",3.0,"217485, 86755, 150880",217485.0,86755.0,151706.66666666666,150880.0,16,1,0,0,0,-5.731266505254639
chr16-g176,chr16,35200000,35400000,0.4624699999999999,"Adcy5, Sec22a, Pdia5",3.0,"150880, 52788, 93562",150880.0,52788.0,99076.66666666669,93562.0,16,0,0,0,0,-5.731266505254639
chr16-g185,chr16,37000000,37200000,0.384025,"Polq, Stxbp5l",2.0,"83632, 277649",277649.0,83632.0,180640.5,180640.5,16,0,0,0,0,-5.309112620487808
chr16-g186,chr16,37200000,37400000,0.367135,Stxbp5l,1.0,277649,277649.0,277649.0,277649.0,277649.0,16,0,0,0,0,-5.309112620487808
chr16-g192,chr16,38400000,38600000,0.44869,"Pla1a, Adprh, Cd80, Timmdc1, Poglut1, Tmem39a, Arhgap31",7.0,"37029, 7291, 37026, 24821, 25199, 29349, 114693",114693.0,7291.0,39344.0,29349.0,16,0,0,0,0,8.242178073767597
chr16-g193,chr16,38600000,38800000,0.4494599999999999,"Arhgap31, B4galt4, Upk1b",3.0,"114693, 26796, 27020",114693.0,26796.0,56169.66666666666,27020.0,16,0,0,0,0,8.242178073767597
chr16-g194,chr16,38800000,39000000,0.428585,"Upk1b, Tex55, Igsf11",3.0,"27020, 16545, 124813",124813.0,16545.0,56126.0,27020.0,16,0,0,0,0,6.770231145875988
chr16-g195,chr16,39000000,39200000,0.41765,"Igsf11, Gm36742",2.0,"124813, 1488",124813.0,1488.0,63150.5,63150.5,16,0,0,0,0,6.770231145875988
chr16-g222,chr16,44400000,44600000,0.44063,"Cfap44, Boc, Mir3081",3.0,"87630, 73826, 84",87630.0,84.0,53846.66666666666,73826.0,16,0,0,0,0,4.534161823818247
chr16-g226,chr16,45200000,45400000,0.3968299999999999,"Btla, Cd200",2.0,"28559, 26919",28559.0,26919.0,27739.0,27739.0,16,0,0,0,0,-3.755300184062464
chr16-g227,chr16,45400000,45600000,0.399255,"Cd200, Gm609, Slc9c1",3.0,"26919, 76215, 71736",76215.0,26919.0,58290.0,71736.0,16,0,0,0,0,-3.755300184062464
chr16-g229,chr16,45800000,46000000,0.413735,"Phldb2, Gm15638, Plcxd2",3.0,"98521, 11687, 51153",98521.0,11687.0,53787.0,51153.0,16,0,0,0,0,-5.522682867081231
chr16-g230,chr16,46000000,46200000,0.40757,"Plcxd2, Cd96, Gm4737",3.0,"51153, 84592, 2087",84592.0,2087.0,45944.0,51153.0,16,0,0,0,0,-5.522682867081231
chr16-g261,chr16,52200000,52400000,0.38378,"Cblb, Alcam",2.0,"176498, 204086",204086.0,176498.0,190292.0,190292.0,16,0,0,0,0,3.686813781672388
chr16-g262,chr16,52400000,52600000,0.3839699999999999,Alcam,1.0,204086,204086.0,204086.0,204086.0,204086.0,16,0,0,0,0,3.686813781672388
chr16-g282,chr16,56400000,56600000,0.392865,Abi3bp,1.0,212290,212290.0,212290.0,212290.0,212290.0,16,0,0,0,0,7.705911835405747
chr16-g283,chr16,56600000,56800000,0.39242,"Abi3bp, Tfg, Adgrg7",3.0,"212290, 27122, 71250",212290.0,27122.0,103554.0,71250.0,16,0,0,0,0,7.705911835405747
chr16-g369,chr16,73800000,74000000,0.367405,Robo2,1.0,1200465,1200465.0,1200465.0,1200465.0,1200465.0,16,0,0,0,0,3.078769212888122
chr16-g370,chr16,74000000,74200000,0.367565,Robo2,1.0,1200465,1200465.0,1200465.0,1200465.0,1200465.0,16,0,0,0,0,3.078769212888122
chr16-g371,chr16,74200000,74400000,0.3668499999999999,"Robo2, Mir691",2.0,"1200465, 78",1200465.0,78.0,600271.5,600271.5,16,0,0,0,0,3.078769212888122
chr16-g372,chr16,74400000,74600000,0.37326,Robo2,1.0,1200465,1200465.0,1200465.0,1200465.0,1200465.0,16,0,0,0,0,3.078769212888122
chr16-g373,chr16,74600000,74800000,0.3735749999999999,Robo2,1.0,1200465,1200465.0,1200465.0,1200465.0,1200465.0,16,0,0,0,0,3.078769212888122
chr16-g374,chr16,74800000,75000000,0.36217,Robo2,1.0,1200465,1200465.0,1200465.0,1200465.0,1200465.0,16,0,0,0,0,3.078769212888122
chr16-g375,chr16,75000000,75200000,0.35986,Robo2,1.0,1200465,1200465.0,1200465.0,1200465.0,1200465.0,16,0,0,0,0,3.078769212888122
chr16-g391,chr16,78200000,78400000,0.4274849999999999,"E330011O21Rik, Cxadr, Btg3, Gm7334",4.0,"4592, 28298, 17322, 16895",28298.0,4592.0,16776.75,17108.5,16,0,0,0,0,-3.690480579851206
chr16-g423,chr16,84600000,84800000,0.412655,"4930529L06Rik, Mir155, Mir155hg, Mrpl39, Jam2",5.0,"5359, 65, 2222, 17723, 52253",52253.0,65.0,15524.4,5359.0,16,0,0,0,0,4.407395593163777
chr16-g424,chr16,84800000,85000000,0.421675,"Jam2, Gabpa, Atp5j, Gm10791, App",5.0,"52253, 28655, 7755, 7241, 219272",219272.0,7241.0,63035.2,28655.0,16,0,0,0,0,4.407395593163777
chr16-g448,chr16,89600000,89800000,0.44369,Tiam1,1.0,187589,187589.0,187589.0,187589.0,187589.0,16,0,0,0,0,-5.588615621069917
chr16-g449,chr16,89800000,90000000,0.47596,Tiam1,1.0,187589,187589.0,187589.0,187589.0,187589.0,16,0,0,0,0,-5.588615621069917
chr16-g451,chr16,90200000,90400000,0.449685,"Sod1, Scaf4, Hunk",3.0,"5572, 55553, 113157",113157.0,5572.0,58094.0,55553.0,16,0,0,0,0,-3.9503827934956073
chr16-g452,chr16,90400000,90600000,0.4689949999999999,Hunk,1.0,113157,113157.0,113157.0,113157.0,113157.0,16,0,0,0,0,-3.9503827934956073
chr16-g463,chr16,92600000,92800000,0.471785,Runx1,1.0,224609,224609.0,224609.0,224609.0,224609.0,16,0,0,0,0,3.242429098605124
chr16-g464,chr16,92800000,93000000,0.452915,Runx1,1.0,224609,224609.0,224609.0,224609.0,224609.0,16,0,0,0,0,3.242429098605124
chr16-g482,chr16,96400000,96600000,0.453085,"Igsf5, Itgb2l, Pcp4, Dscam",4.0,"42274, 21317, 58188, 578657",578657.0,21317.0,175109.0,50231.0,16,0,0,0,0,-6.579193407201739
chr16-g483,chr16,96600000,96800000,0.43803,Dscam,1.0,578657,578657.0,578657.0,578657.0,578657.0,16,0,0,0,0,-6.579193407201739
chr16-g484,chr16,96800000,97000000,0.423465,Dscam,1.0,578657,578657.0,578657.0,578657.0,578657.0,16,0,0,0,0,-6.579193407201739
chr16-g485,chr16,97000000,97200000,0.427495,Dscam,1.0,578657,578657.0,578657.0,578657.0,578657.0,16,0,0,0,0,-6.579193407201739
chr17-g42,chr17,8400000,8600000,0.46476,"T2, T, Pde10a",3.0,"50331, 8074, 459848",459848.0,8074.0,172751.0,50331.0,17,0,0,0,0,-4.210863148252873
chr17-g43,chr17,8600000,8800000,0.4495649999999999,Pde10a,1.0,459848,459848.0,459848.0,459848.0,459848.0,17,0,0,0,0,-4.210863148252873
chr17-g44,chr17,8800000,9000000,0.46662,"Pde10a, 1700010I14Rik",2.0,"459848, 19987",459848.0,19987.0,239917.5,239917.5,17,0,0,0,0,-4.210863148252873
chr17-g51,chr17,10200000,10400000,0.40685,"Qk, Cahm, 1700110C19Rik",3.0,"109182, 1223, 4711",109182.0,1223.0,38372.0,4711.0,17,0,0,0,0,3.678091917211925
chr17-g87,chr17,17400000,17600000,0.39415,"Lix1, Lnpep",2.0,"56703, 96767",96767.0,56703.0,76735.0,76735.0,17,0,0,0,0,3.7791276341537454
chr17-g123,chr17,24600000,24800000,0.502435,"Tsc2, Nthl1, Slc9a3r2, Zfp598, Npw, Noxo1, Gfer, Syngr3, Rps2, Snora64, Snhg9, Snora78, Tbl3, Ndufb10, Rnf151, Msrb1, Rpl3l, Hs3st6",18.0,"36812, 6157, 11024, 12337, 1224, 4296, 2966, 4858, 1865, 117, 435, 157, 7001, 2363, 2218, 6186, 8321, 5697",36812.0,117.0,6335.222222222223,4577.0,17,0,0,0,0,-4.788218718993294
chr17-g124,chr17,24800000,25000000,0.4671299999999999,"Meiob, Fahd1, Hagh, Igfals, Spsb3, Nme3, Mrps34, Nubp2, Eme2, Mapk8ip3, Jpt2, Cramp1l",12.0,"35406, 1407, 13961, 3265, 4667, 1030, 1170, 3740, 2936, 39472, 18154, 54005",54005.0,1030.0,14934.416666666666,4203.5,17,0,0,0,0,-4.4681088861188245
chr17-g127,chr17,25400000,25600000,0.5241899999999999,"Cacna1h, Tekt4, Sstr5, Gm33727, 2810468N07Rik, Sox8, Lmf1",7.0,"59497, 5005, 7414, 3976, 4233, 4794, 83653",83653.0,3976.0,24081.714285714286,5005.0,17,0,0,0,0,6.018030003143381
chr17-g128,chr17,25600000,25800000,0.5162150000000001,"Lmf1, Gng13, Chtf18, Rpusd1, Mslnl, Msln, Ciao3, Ccdc78, Mir6966, Metrn, Haghl, Fam173a",12.0,"83653, 1575, 8386, 3748, 12291, 5766, 9557, 3934, 72, 2475, 2800, 2288",83653.0,72.0,11378.75,3841.0,17,0,0,0,0,3.808381833073902
chr17-g138,chr17,27600000,27800000,0.5075550000000001,"Nudt3, Rps10, Pacsin1, Spdef, Ilrun",5.0,"44062, 4830, 55527, 16558, 69311",69311.0,4830.0,38057.6,44062.0,17,0,0,0,0,-4.002183513873781
chr17-g145,chr17,29000000,29200000,0.49033,"Stk38, Srsf3, Trp53cor1, Cdkn1a, Rab44, Cpne5",6.0,"37116, 10713, 21653, 9744, 34796, 81270",81270.0,9744.0,32548.666666666668,28224.5,17,0,0,0,0,7.156557144878938
chr17-g155,chr17,31000000,31200000,0.4888,"Umodl1, Abcg1, Tff2, Tff3, LOC102631757, Tff1, Tmprss3",7.0,"56028, 60288, 3221, 4306, 10301, 3658, 19707",60288.0,3221.0,22501.28571428572,10301.0,17,0,0,0,0,-3.993517080791501
chr17-g156,chr17,31200000,31400000,0.48578,"Ubash3a, Rsph1, Slc37a1, Pde9a",4.0,"34338, 22277, 55216, 90076",90076.0,22277.0,50476.75,44777.0,17,0,0,0,0,5.206772681338616
chr17-g157,chr17,31400000,31600000,0.48766,"Pde9a, Wdr4, Ndufv3, Pknox1",4.0,"90076, 18166, 11211, 42921",90076.0,11211.0,40593.5,30543.5,17,0,0,0,0,5.206772681338616
chr17-g167,chr17,33400000,33600000,0.44394,"Actl9, Adamts10, Myo1f",3.0,"1369, 29698, 52058",52058.0,1369.0,27708.33333333333,29698.0,17,0,0,0,0,4.797299757966053
chr17-g217,chr17,43400000,43600000,0.44141,"Adgrf5, Mep1a, Ankrd66, Pla2g7, 1700071M16Rik",5.0,"99127, 28445, 9466, 43751, 3170",99127.0,3170.0,36791.8,28445.0,17,0,0,0,0,4.336603548212936
chr17-g218,chr17,43600000,43800000,0.431265,"Pla2g7, Tdrd6, Slc25a27, Cyp39a1",4.0,"43751, 14965, 29476, 84060",84060.0,14965.0,43063.0,36613.5,17,0,0,0,0,4.336603548212936
chr17-g219,chr17,43800000,44000000,0.430145,Rcan2,1.0,237666,237666.0,237666.0,237666.0,237666.0,17,0,0,0,0,-6.012853799368531
chr17-g220,chr17,44000000,44200000,0.434725,"Rcan2, Enpp5, Enpp4, Clic5",4.0,"237666, 7760, 9500, 91597",237666.0,7760.0,86630.75,50548.5,17,0,0,1,0,-6.012853799368531
chr17-g227,chr17,45400000,45600000,0.482285,"Cdc5l, B230354K17Rik, Spats1, Tcte1, Aars2, Tmem151b, Nfkbie, Slc35b2, Hsp90ab1, Slc29a1",10.0,"41820, 8714, 29058, 19244, 14003, 7738, 7469, 3734, 5484, 14404",41820.0,3734.0,15166.8,11358.5,17,0,0,0,0,-6.761991372047853
chr17-g232,chr17,46400000,46600000,0.499195,"Zfp318, Crip3, Slc22a7, Ttbk1, Dnph1, Cul9, Srf, Mir6976, Ptk7",9.0,"37153, 2830, 6293, 45228, 2830, 45780, 9324, 63, 65054",65054.0,63.0,23839.444444444445,9324.0,17,0,0,0,0,-3.9964510138318983
chr17-g237,chr17,47400000,47600000,0.4907849999999999,"Guca1a, 1700001C19Rik, AI661453, Taf8, Ccnd3, Bysl",6.0,"6050, 24642, 34000, 14242, 94638, 12162",94638.0,6050.0,30955.666666666668,19442.0,17,0,0,0,0,3.638952174143818
chr17-g247,chr17,49400000,49600000,0.465425,"Mocs1, Daam2",2.0,"27067, 108316",108316.0,27067.0,67691.5,67691.5,17,0,0,0,0,5.367075215973071
chr17-g252,chr17,50400000,50600000,0.4193599999999999,Plcl2,1.0,178948,178948.0,178948.0,178948.0,178948.0,17,0,0,0,0,-3.354896676662228
chr17-g253,chr17,50600000,50800000,0.42884,"Plcl2, Tbc1d5",2.0,"178948, 446226",446226.0,178948.0,312587.0,312587.0,17,0,0,0,0,-3.354896676662228
chr17-g279,chr17,55800000,56000000,0.426715,"Adgre4, Zfp119a, Zfp959, Zfp119b, Shd, Yju2, Ebi3, Gm16712, Fsd1, Stap2",10.0,"103679, 14062, 6843, 11126, 6138, 8765, 4400, 4631, 10371, 11058",103679.0,4400.0,18107.3,9568.0,17,0,0,0,0,-5.283862879003257
chr17-g313,chr17,62600000,62800000,0.418635,Efna5,1.0,278361,278361.0,278361.0,278361.0,278361.0,17,0,0,0,0,-6.324069229726976
chr17-g314,chr17,62800000,63000000,0.41485,Efna5,1.0,278361,278361.0,278361.0,278361.0,278361.0,17,0,0,0,0,-6.324069229726976
chr17-g323,chr17,64600000,64800000,0.422535,"Man2a1, Dreh",2.0,"153462, 821",153462.0,821.0,77141.5,77141.5,17,0,0,0,0,-3.685695272739392
