200kb name,chrom,start,end,H4K20me3_cat5
chr8-g245,chr8,49000000,49200000,0
chr8-g246,chr8,49200000,49400000,0
chr8-g247,chr8,49400000,49600000,0
chr8-g248,chr8,49600000,49800000,0
chr8-g249,chr8,49800000,50000000,0
chr8-g250,chr8,50000000,50200000,0
chr8-g251,chr8,50200000,50400000,0
chr8-g252,chr8,50400000,50600000,0
chr8-g253,chr8,50600000,50800000,0
chr8-g254,chr8,50800000,51000000,0
chr8-g255,chr8,51000000,51200000,0
chr8-g256,chr8,51200000,51400000,0
chr8-g257,chr8,51400000,51600000,0
chr8-g258,chr8,51600000,51800000,0
chr8-g259,chr8,51800000,52000000,0
chr8-g260,chr8,52000000,52200000,0
chr8-g261,chr8,52200000,52400000,0
chr8-g262,chr8,52400000,52600000,0
chr8-g263,chr8,52600000,52800000,0
chr8-g264,chr8,52800000,53000000,0
chr8-g265,chr8,53000000,53200000,0
chr8-g266,chr8,53200000,53400000,0
chr8-g267,chr8,53400000,53600000,0
chr8-g268,chr8,53600000,53800000,0
chr8-g269,chr8,53800000,54000000,0
chr8-g270,chr8,54000000,54200000,0
chr8-g271,chr8,54200000,54400000,0
chr8-g272,chr8,54400000,54600000,0
chr8-g273,chr8,54600000,54800000,0
chr8-g274,chr8,54800000,55000000,0
chr8-g275,chr8,55000000,55125000,0
chr8-g276,chr8,55325000,55400000,0
chr8-g277,chr8,55400000,55600000,0
chr8-g278,chr8,55600000,55800000,0
chr8-g279,chr8,55800000,56000000,0
chr8-g280,chr8,56000000,56200000,0
chr8-g281,chr8,56200000,56400000,0
chr8-g282,chr8,56400000,56600000,0
chr8-g283,chr8,56600000,56800000,0
chr8-g284,chr8,56800000,57000000,0
chr8-g285,chr8,57000000,57200000,0
chr8-g286,chr8,57200000,57400000,0
chr8-g287,chr8,57400000,57600000,0
chr8-g288,chr8,57600000,57800000,0
chr8-g289,chr8,57800000,58000000,0
chr8-g290,chr8,58000000,58200000,0
chr8-g291,chr8,58200000,58400000,0
chr8-g292,chr8,58400000,58600000,0
chr8-g293,chr8,58600000,58800000,0
chr8-g294,chr8,58800000,59000000,0
chr8-g295,chr8,59000000,59200000,0
chr8-g296,chr8,59200000,59400000,0
chr8-g297,chr8,59400000,59600000,0
chr8-g298,chr8,59600000,59800000,0
chr8-g299,chr8,59800000,60000000,0
chr8-g300,chr8,60000000,60200000,0
chr8-g301,chr8,60200000,60400000,0
chr8-g302,chr8,60400000,60600000,0
chr8-g303,chr8,60600000,60800000,0
chr8-g304,chr8,60800000,61000000,0
chr8-g305,chr8,61000000,61200000,0
chr8-g306,chr8,61200000,61400000,0
chr8-g307,chr8,61400000,61600000,0
chr8-g308,chr8,61600000,61800000,0
chr8-g309,chr8,61800000,62000000,0
chr8-g310,chr8,62000000,62200000,0
chr8-g311,chr8,62200000,62400000,0
chr8-g312,chr8,62400000,62600000,0
chr8-g313,chr8,62600000,62800000,0
chr8-g314,chr8,62800000,63000000,0
chr8-g315,chr8,63000000,63200000,0
chr8-g316,chr8,63200000,63400000,0
chr8-g317,chr8,63400000,63600000,0
chr8-g318,chr8,63600000,63800000,0
chr8-g319,chr8,63800000,64000000,0
chr8-g320,chr8,64000000,64200000,0
chr8-g321,chr8,64200000,64400000,0
chr8-g322,chr8,64400000,64600000,0
chr8-g323,chr8,64600000,64800000,0
chr8-g324,chr8,64800000,65000000,0
chr8-g325,chr8,65000000,65200000,0
chr8-g326,chr8,65200000,65400000,0
chr8-g327,chr8,65400000,65600000,0
chr8-g328,chr8,65600000,65800000,0
chr8-g329,chr8,65800000,66000000,0
chr8-g330,chr8,66000000,66200000,0
chr8-g331,chr8,66200000,66400000,0
chr8-g332,chr8,66400000,66600000,0
chr8-g333,chr8,66600000,66800000,0
chr8-g334,chr8,66800000,67000000,0
chr8-g335,chr8,67000000,67200000,0
chr8-g336,chr8,67200000,67400000,0
chr8-g337,chr8,67400000,67600000,0
chr8-g338,chr8,67600000,67800000,0
chr8-g339,chr8,67800000,68000000,0
chr8-g340,chr8,68000000,68200000,0
chr8-g341,chr8,68200000,68400000,0
chr8-g342,chr8,68400000,68600000,0
chr8-g343,chr8,68600000,68800000,0
chr8-g344,chr8,68800000,69000000,0
chr8-g345,chr8,69000000,69200000,0
chr8-g346,chr8,69200000,69400000,0
chr8-g347,chr8,69400000,69600000,0
chr8-g348,chr8,69600000,69800000,0
chr8-g349,chr8,69800000,70000000,0
chr8-g350,chr8,70000000,70200000,0
chr8-g351,chr8,70200000,70400000,0
chr8-g352,chr8,70400000,70600000,0
chr8-g353,chr8,70600000,70800000,0
chr8-g354,chr8,70800000,71000000,0
chr8-g355,chr8,71000000,71200000,0
chr8-g356,chr8,71200000,71400000,0
chr8-g357,chr8,71400000,71600000,0
chr8-g358,chr8,71600000,71800000,0
chr8-g359,chr8,71800000,72000000,0
chr8-g360,chr8,72000000,72200000,0
chr8-g361,chr8,72200000,72400000,0
chr8-g362,chr8,72400000,72600000,0
chr8-g363,chr8,72625000,72800000,0
chr8-g364,chr8,72800000,73000000,0
chr8-g365,chr8,73000000,73200000,0
chr8-g366,chr8,73200000,73400000,0
chr8-g367,chr8,73400000,73600000,0
chr8-g368,chr8,73600000,73800000,0
chr8-g369,chr8,73800000,74000000,0
chr8-g370,chr8,74000000,74200000,0
chr8-g371,chr8,74200000,74400000,0
chr8-g372,chr8,74400000,74600000,0
chr8-g373,chr8,74600000,74800000,0
chr8-g374,chr8,74800000,75000000,0
chr8-g375,chr8,75000000,75200000,0
chr8-g376,chr8,75200000,75400000,0
chr8-g377,chr8,75400000,75600000,0
chr8-g378,chr8,75600000,75800000,0
chr8-g379,chr8,75800000,76000000,0
chr8-g380,chr8,76000000,76200000,0
chr8-g381,chr8,76200000,76400000,0
chr8-g382,chr8,76400000,76600000,0
chr8-g383,chr8,76600000,76800000,0
chr8-g384,chr8,76800000,77000000,0
chr8-g385,chr8,77000000,77200000,0
chr8-g386,chr8,77200000,77400000,0
chr8-g387,chr8,77400000,77600000,0
chr8-g388,chr8,77600000,77800000,0
chr8-g389,chr8,77800000,78000000,0
chr8-g390,chr8,78000000,78200000,0
chr8-g391,chr8,78200000,78400000,0
chr8-g392,chr8,78400000,78600000,0
chr8-g393,chr8,78600000,78800000,0
chr8-g394,chr8,78800000,79000000,0
chr8-g395,chr8,79000000,79200000,0
chr8-g396,chr8,79200000,79400000,0
chr8-g397,chr8,79400000,79600000,0
chr8-g398,chr8,79600000,79800000,0
chr8-g399,chr8,79800000,80000000,0
chr8-g400,chr8,80000000,80200000,0
chr8-g401,chr8,80200000,80400000,0
chr8-g402,chr8,80400000,80600000,0
chr8-g403,chr8,80600000,80800000,0
chr8-g404,chr8,80800000,81000000,0
chr8-g405,chr8,81000000,81200000,0
chr8-g406,chr8,81200000,81400000,0
chr8-g407,chr8,81400000,81600000,0
chr8-g408,chr8,81600000,81800000,0
chr8-g409,chr8,81800000,82000000,0
chr8-g410,chr8,82000000,82200000,0
chr8-g411,chr8,82200000,82400000,0
chr8-g412,chr8,82400000,82600000,0
chr8-g413,chr8,82600000,82800000,0
chr8-g414,chr8,82800000,83000000,0
chr8-g415,chr8,83000000,83200000,0
chr8-g416,chr8,83200000,83400000,0
chr8-g417,chr8,83400000,83600000,0
chr8-g418,chr8,83600000,83800000,0
chr8-g419,chr8,83800000,84000000,0
chr8-g420,chr8,84000000,84200000,0
chr8-g421,chr8,84200000,84400000,0
chr8-g422,chr8,84400000,84600000,0
chr8-g423,chr8,84600000,84800000,0
chr8-g424,chr8,84800000,85000000,0
chr8-g425,chr8,85000000,85200000,0
chr8-g426,chr8,85200000,85400000,0
chr8-g427,chr8,85400000,85600000,0
chr8-g428,chr8,85600000,85800000,0
chr8-g429,chr8,85800000,86000000,0
chr8-g430,chr8,86000000,86200000,0
chr8-g431,chr8,86200000,86400000,0
chr8-g432,chr8,86400000,86600000,0
chr8-g433,chr8,86600000,86800000,0
chr8-g434,chr8,86800000,87000000,0
chr8-g435,chr8,87000000,87200000,0
chr8-g436,chr8,87200000,87400000,0
chr8-g437,chr8,87400000,87600000,0
chr8-g438,chr8,87600000,87800000,0
chr8-g439,chr8,87800000,88000000,0
chr8-g440,chr8,88000000,88200000,0
chr8-g441,chr8,88200000,88400000,0
chr8-g442,chr8,88400000,88600000,0
chr8-g443,chr8,88600000,88800000,0
chr8-g444,chr8,88800000,89000000,0
chr8-g445,chr8,89000000,89200000,0
chr8-g446,chr8,89200000,89400000,0
chr8-g447,chr8,89400000,89600000,0
chr8-g448,chr8,89600000,89800000,0
chr8-g449,chr8,89800000,90000000,0
chr8-g450,chr8,90000000,90200000,0
chr8-g451,chr8,90200000,90400000,0
chr8-g452,chr8,90400000,90600000,0
chr8-g453,chr8,90600000,90800000,0
chr8-g454,chr8,90800000,91000000,0
chr8-g455,chr8,91000000,91200000,0
chr8-g456,chr8,91200000,91400000,0
chr8-g457,chr8,91400000,91600000,0
chr8-g458,chr8,91600000,91800000,0
chr8-g459,chr8,91800000,92000000,0
chr8-g460,chr8,92000000,92200000,0
chr8-g461,chr8,92200000,92400000,0
chr8-g462,chr8,92400000,92600000,0
chr8-g463,chr8,92600000,92800000,0
chr8-g464,chr8,92800000,93000000,0
chr8-g465,chr8,93000000,93200000,0
chr8-g466,chr8,93200000,93400000,0
chr8-g467,chr8,93400000,93600000,0
chr8-g468,chr8,93600000,93800000,0
chr8-g469,chr8,93800000,94000000,0
chr8-g470,chr8,94000000,94200000,0
chr8-g471,chr8,94200000,94400000,0
chr8-g472,chr8,94400000,94600000,0
chr8-g473,chr8,94600000,94800000,0
chr8-g474,chr8,94800000,95000000,0
chr8-g475,chr8,95000000,95200000,0
chr8-g476,chr8,95200000,95400000,0
chr8-g477,chr8,95400000,95600000,0
chr8-g478,chr8,95600000,95800000,0
chr8-g479,chr8,95800000,96000000,0
chr8-g480,chr8,96000000,96200000,0
chr8-g481,chr8,96200000,96400000,0
chr8-g482,chr8,96400000,96600000,0
chr8-g483,chr8,96600000,96800000,0
chr8-g484,chr8,96800000,97000000,0
chr8-g485,chr8,97000000,97200000,0
chr8-g486,chr8,97200000,97400000,0
chr8-g487,chr8,97400000,97600000,0
chr8-g488,chr8,97600000,97800000,0
chr8-g489,chr8,97800000,98000000,0
chr8-g490,chr8,98000000,98200000,0
chr8-g491,chr8,98200000,98400000,0
chr8-g492,chr8,98400000,98600000,0
chr8-g493,chr8,98600000,98800000,0
chr8-g494,chr8,98800000,99000000,0
chr8-g495,chr8,99000000,99200000,0
chr8-g496,chr8,99200000,99400000,0
chr8-g497,chr8,99400000,99600000,0
chr8-g498,chr8,99600000,99800000,0
chr8-g499,chr8,99800000,100000000,0
chr8-g500,chr8,100000000,100200000,0
chr8-g501,chr8,100200000,100400000,0
chr8-g502,chr8,100400000,100600000,0
chr8-g503,chr8,100600000,100800000,0
chr8-g504,chr8,100800000,101000000,0
chr8-g505,chr8,101000000,101200000,0
chr8-g506,chr8,101200000,101400000,0
chr8-g507,chr8,101400000,101600000,0
chr8-g508,chr8,101600000,101800000,0
chr8-g509,chr8,101800000,102000000,0
chr8-g510,chr8,102000000,102200000,0
chr8-g511,chr8,102200000,102400000,0
chr8-g512,chr8,102400000,102600000,0
chr8-g513,chr8,102600000,102800000,0
chr8-g514,chr8,102800000,103000000,0
chr8-g515,chr8,103000000,103200000,0
chr8-g516,chr8,103200000,103400000,0
chr8-g517,chr8,103400000,103600000,0
chr8-g518,chr8,103600000,103800000,0
chr8-g519,chr8,103800000,104000000,0
chr8-g520,chr8,104000000,104200000,0
chr8-g521,chr8,104200000,104400000,0
chr8-g522,chr8,104400000,104600000,0
chr8-g523,chr8,104600000,104800000,0
chr8-g524,chr8,104800000,105000000,0
chr8-g525,chr8,105000000,105200000,0
chr8-g526,chr8,105200000,105400000,0
chr8-g527,chr8,105400000,105600000,0
chr8-g528,chr8,105600000,105800000,0
chr8-g529,chr8,105800000,106000000,0
chr8-g530,chr8,106000000,106200000,0
chr8-g531,chr8,106200000,106400000,0
chr8-g532,chr8,106400000,106600000,0
chr8-g533,chr8,106600000,106800000,0
chr8-g534,chr8,106800000,107000000,0
chr8-g535,chr8,107000000,107200000,0
chr8-g536,chr8,107200000,107400000,0
chr8-g537,chr8,107400000,107600000,0
chr8-g538,chr8,107600000,107800000,0
chr8-g539,chr8,107800000,108000000,0
chr8-g540,chr8,108000000,108200000,0
chr8-g541,chr8,108200000,108400000,0
chr8-g542,chr8,108400000,108600000,0
chr8-g543,chr8,108600000,108800000,0
chr8-g544,chr8,108800000,109000000,0
chr8-g545,chr8,109000000,109200000,0
chr8-g546,chr8,109200000,109400000,0
chr8-g547,chr8,109400000,109600000,0
chr8-g548,chr8,109600000,109800000,0
chr8-g549,chr8,109800000,110000000,0
chr8-g550,chr8,110000000,110200000,0
chr8-g551,chr8,110200000,110400000,0
chr8-g552,chr8,110400000,110600000,0
chr8-g553,chr8,110600000,110800000,0
chr8-g554,chr8,110800000,111000000,0
chr8-g555,chr8,111000000,111200000,0
chr8-g556,chr8,111200000,111400000,0
chr8-g557,chr8,111400000,111600000,0
chr8-g558,chr8,111600000,111800000,0
chr8-g559,chr8,111800000,112000000,0
chr8-g560,chr8,112000000,112200000,0
chr8-g561,chr8,112200000,112400000,0
chr8-g562,chr8,112400000,112600000,0
chr8-g563,chr8,112600000,112800000,0
chr8-g564,chr8,112800000,113000000,0
chr8-g565,chr8,113000000,113200000,0
chr8-g566,chr8,113200000,113400000,0
chr8-g567,chr8,113400000,113600000,0
chr8-g568,chr8,113600000,113800000,0
chr8-g569,chr8,113800000,114000000,0
chr8-g570,chr8,114000000,114200000,0
chr8-g571,chr8,114200000,114400000,0
chr8-g572,chr8,114400000,114600000,0
chr8-g573,chr8,114600000,114800000,0
chr8-g574,chr8,114800000,115000000,0
chr8-g575,chr8,115000000,115200000,0
chr8-g576,chr8,115200000,115400000,0
chr8-g577,chr8,115400000,115600000,0
chr8-g578,chr8,115600000,115800000,0
chr8-g579,chr8,115800000,116000000,0
chr8-g580,chr8,116000000,116200000,0
chr8-g581,chr8,116200000,116400000,0
chr8-g582,chr8,116400000,116600000,0
chr8-g583,chr8,116600000,116800000,0
chr8-g584,chr8,116800000,117000000,0
chr8-g585,chr8,117000000,117200000,0
chr8-g586,chr8,117200000,117400000,0
chr8-g587,chr8,117400000,117600000,0
chr8-g588,chr8,117600000,117800000,0
chr8-g589,chr8,117800000,118000000,0
chr8-g590,chr8,118000000,118200000,0
chr8-g591,chr8,118200000,118400000,0
chr8-g592,chr8,118400000,118600000,0
chr8-g593,chr8,118600000,118800000,0
chr8-g594,chr8,118800000,119000000,0
chr8-g595,chr8,119000000,119200000,0
chr8-g596,chr8,119200000,119400000,0
chr8-g597,chr8,119400000,119600000,0
chr8-g598,chr8,119600000,119800000,0
chr8-g599,chr8,119800000,120000000,0
chr8-g600,chr8,120000000,120200000,0
chr8-g601,chr8,120200000,120400000,0
chr8-g602,chr8,120400000,120600000,0
chr8-g603,chr8,120600000,120800000,0
chr8-g604,chr8,120800000,121000000,0
chr8-g605,chr8,121000000,121200000,0
chr8-g606,chr8,121200000,121400000,0
chr8-g607,chr8,121400000,121600000,0
chr8-g608,chr8,121600000,121800000,0
chr8-g609,chr8,121800000,122000000,0
chr8-g610,chr8,122000000,122200000,0
chr8-g611,chr8,122200000,122400000,0
chr8-g612,chr8,122400000,122600000,0
chr8-g613,chr8,122600000,122800000,0
chr8-g614,chr8,122800000,123000000,0
chr8-g615,chr8,123000000,123200000,0
chr8-g616,chr8,123200000,123400000,0
chr8-g617,chr8,123400000,123600000,0
chr8-g618,chr8,123600000,123800000,0
chr8-g619,chr8,123800000,124000000,0
chr8-g620,chr8,124000000,124200000,0
chr8-g621,chr8,124200000,124400000,0
chr8-g622,chr8,124400000,124600000,0
chr8-g623,chr8,124600000,124800000,0
chr8-g624,chr8,124800000,125000000,0
chr8-g625,chr8,125000000,125200000,0
chr8-g626,chr8,125200000,125400000,0
chr8-g627,chr8,125400000,125600000,0
chr8-g628,chr8,125600000,125800000,0
chr8-g629,chr8,125800000,126000000,0
chr8-g630,chr8,126000000,126200000,0
chr8-g631,chr8,126200000,126400000,0
chr8-g632,chr8,126400000,126600000,0
chr8-g633,chr8,126600000,126800000,0
chr8-g634,chr8,126800000,127000000,0
chr8-g635,chr8,127000000,127200000,0
chr8-g636,chr8,127200000,127400000,0
chr8-g637,chr8,127400000,127600000,0
chr8-g638,chr8,127600000,127800000,0
chr8-g639,chr8,127800000,128000000,0
chr8-g640,chr8,128000000,128200000,0
chr8-g641,chr8,128200000,128400000,0
chr8-g642,chr8,128400000,128600000,0
chr8-g643,chr8,128600000,128800000,0
chr8-g644,chr8,128800000,129000000,0
chr8-g645,chr8,129000000,129200000,0
chr9-g15,chr9,3000000,3200000,0
chr9-g16,chr9,3200000,3400000,0
chr9-g17,chr9,3400000,3600000,0
chr9-g18,chr9,3600000,3800000,0
chr9-g19,chr9,3800000,4000000,0
chr9-g20,chr9,4000000,4200000,0
chr9-g21,chr9,4200000,4400000,0
chr9-g22,chr9,4400000,4600000,0
chr9-g23,chr9,4600000,4800000,0
chr9-g24,chr9,4800000,5000000,0
chr9-g25,chr9,5000000,5200000,0
chr9-g26,chr9,5200000,5400000,0
chr9-g27,chr9,5400000,5600000,0
chr9-g28,chr9,5600000,5800000,0
chr9-g29,chr9,5800000,6000000,0
chr9-g30,chr9,6000000,6200000,0
chr9-g31,chr9,6200000,6400000,0
chr9-g32,chr9,6400000,6600000,0
chr9-g33,chr9,6600000,6800000,0
chr9-g34,chr9,6800000,7000000,0
chr9-g35,chr9,7000000,7200000,0
chr9-g36,chr9,7200000,7400000,0
chr9-g37,chr9,7400000,7600000,0
chr9-g38,chr9,7600000,7800000,0
chr9-g39,chr9,7800000,8000000,0
chr9-g40,chr9,8000000,8200000,0
chr9-g41,chr9,8200000,8400000,0
chr9-g42,chr9,8400000,8600000,0
chr9-g43,chr9,8600000,8800000,0
chr9-g44,chr9,8800000,9000000,0
chr9-g45,chr9,9000000,9200000,0
chr9-g46,chr9,9200000,9400000,0
chr9-g47,chr9,9400000,9600000,0
chr9-g48,chr9,9600000,9800000,0
chr9-g49,chr9,9800000,10000000,0
chr9-g50,chr9,10000000,10200000,0
chr9-g51,chr9,10200000,10400000,0
chr9-g52,chr9,10400000,10600000,0
chr9-g53,chr9,10600000,10800000,0
chr9-g54,chr9,10800000,11000000,0
chr9-g55,chr9,11000000,11200000,0
chr9-g56,chr9,11200000,11400000,0
chr9-g57,chr9,11400000,11600000,0
chr9-g58,chr9,11600000,11800000,0
chr9-g59,chr9,11800000,12000000,0
chr9-g60,chr9,12000000,12200000,0
chr9-g61,chr9,12200000,12400000,0
chr9-g62,chr9,12400000,12600000,0
chr9-g63,chr9,12600000,12800000,0
chr9-g64,chr9,12800000,13000000,0
chr9-g65,chr9,13000000,13200000,0
chr9-g66,chr9,13200000,13325000,0
chr9-g67,chr9,13400000,13600000,0
chr9-g68,chr9,13600000,13800000,0
chr9-g69,chr9,13800000,14000000,0
chr9-g70,chr9,14000000,14200000,0
chr9-g71,chr9,14200000,14400000,0
chr9-g72,chr9,14400000,14600000,0
chr9-g73,chr9,14600000,14800000,0
chr9-g74,chr9,14800000,15000000,0
chr9-g75,chr9,15000000,15200000,0
chr9-g76,chr9,15200000,15400000,0
chr9-g77,chr9,15400000,15600000,0
chr9-g78,chr9,15600000,15800000,0
chr9-g79,chr9,15800000,16000000,0
chr9-g80,chr9,16000000,16200000,0
chr9-g81,chr9,16200000,16400000,0
chr9-g82,chr9,16400000,16600000,0
chr9-g83,chr9,16600000,16800000,0
chr9-g84,chr9,16800000,17000000,0
chr9-g85,chr9,17000000,17200000,0
chr9-g86,chr9,17200000,17400000,0
chr9-g87,chr9,17400000,17600000,0
chr9-g88,chr9,17600000,17800000,0
chr9-g89,chr9,17800000,18000000,0
chr9-g90,chr9,18000000,18200000,0
chr9-g91,chr9,18200000,18400000,0
chr9-g92,chr9,18400000,18600000,0
chr9-g93,chr9,18600000,18800000,1
chr9-g94,chr9,18800000,19000000,1
chr9-g95,chr9,19000000,19200000,1
chr9-g96,chr9,19200000,19400000,1
chr9-g97,chr9,19400000,19600000,1
chr9-g98,chr9,19600000,19800000,1
chr9-g99,chr9,19800000,20000000,1
chr9-g100,chr9,20000000,20200000,1
chr9-g101,chr9,20200000,20400000,1
chr9-g102,chr9,20400000,20600000,1
chr9-g103,chr9,20600000,20800000,1
chr9-g104,chr9,20800000,21000000,0
chr9-g105,chr9,21000000,21200000,0
chr9-g106,chr9,21200000,21400000,0
chr9-g107,chr9,21400000,21600000,0
chr9-g108,chr9,21600000,21800000,0
chr9-g109,chr9,21800000,22000000,0
chr9-g110,chr9,22000000,22200000,0
chr9-g111,chr9,22200000,22400000,0
chr9-g112,chr9,22400000,22600000,0
chr9-g113,chr9,22600000,22800000,0
chr9-g114,chr9,22800000,23000000,0
chr9-g115,chr9,23000000,23200000,0
chr9-g116,chr9,23200000,23400000,0
chr9-g117,chr9,23400000,23600000,0
chr9-g118,chr9,23600000,23800000,0
chr9-g119,chr9,23800000,24000000,0
chr9-g120,chr9,24000000,24200000,0
chr9-g121,chr9,24200000,24400000,0
chr9-g122,chr9,24400000,24600000,0
chr9-g123,chr9,24600000,24800000,0
chr9-g124,chr9,24800000,25000000,0
chr9-g125,chr9,25000000,25200000,0
chr9-g126,chr9,25200000,25400000,0
chr9-g127,chr9,25400000,25600000,0
chr9-g128,chr9,25600000,25800000,0
chr9-g129,chr9,25800000,26000000,0
chr9-g130,chr9,26000000,26200000,0
chr9-g131,chr9,26200000,26400000,0
chr9-g132,chr9,26400000,26600000,0
chr9-g133,chr9,26600000,26800000,0
chr9-g134,chr9,26800000,27000000,0
chr9-g135,chr9,27000000,27200000,0
chr9-g136,chr9,27200000,27400000,0
chr9-g137,chr9,27400000,27600000,0
chr9-g138,chr9,27600000,27800000,0
chr9-g139,chr9,27800000,28000000,0
chr9-g140,chr9,28000000,28200000,0
chr9-g141,chr9,28200000,28400000,0
chr9-g142,chr9,28400000,28600000,0
chr9-g143,chr9,28600000,28800000,0
chr9-g144,chr9,28800000,29000000,0
chr9-g145,chr9,29000000,29200000,0
chr9-g146,chr9,29200000,29400000,0
chr9-g147,chr9,29400000,29600000,0
chr9-g148,chr9,29600000,29800000,0
chr9-g149,chr9,29800000,30000000,0
chr9-g150,chr9,30000000,30200000,0
chr9-g151,chr9,30200000,30400000,0
chr9-g152,chr9,30400000,30600000,0
chr9-g153,chr9,30600000,30800000,0
chr9-g154,chr9,30800000,31000000,0
chr9-g155,chr9,31000000,31200000,0
chr9-g156,chr9,31200000,31400000,0
chr9-g157,chr9,31400000,31600000,0
chr9-g158,chr9,31600000,31800000,0
chr9-g159,chr9,31800000,32000000,0
chr9-g160,chr9,32000000,32200000,0
chr9-g161,chr9,32200000,32400000,0
chr9-g162,chr9,32400000,32600000,0
chr9-g163,chr9,32600000,32800000,0
chr9-g164,chr9,32800000,33000000,0
chr9-g165,chr9,33000000,33200000,0
chr9-g166,chr9,33200000,33400000,0
chr9-g167,chr9,33400000,33600000,0
chr9-g168,chr9,33600000,33800000,0
chr9-g169,chr9,33800000,34000000,0
chr9-g170,chr9,34000000,34200000,0
chr9-g171,chr9,34200000,34400000,0
chr9-g172,chr9,34400000,34600000,0
chr9-g173,chr9,34600000,34800000,0
chr9-g174,chr9,34800000,35000000,0
chr9-g175,chr9,35000000,35200000,0
chr9-g176,chr9,35200000,35400000,0
chr9-g177,chr9,35400000,35600000,1
chr9-g178,chr9,35600000,35800000,1
chr9-g179,chr9,35800000,36000000,1
chr9-g180,chr9,36000000,36200000,1
chr9-g181,chr9,36200000,36400000,1
chr9-g182,chr9,36400000,36600000,1
chr9-g183,chr9,36600000,36800000,1
chr9-g184,chr9,36800000,37000000,1
chr9-g185,chr9,37000000,37200000,1
chr9-g186,chr9,37200000,37400000,1
chr9-g187,chr9,37400000,37600000,1
chr9-g188,chr9,37600000,37800000,1
chr9-g189,chr9,37800000,38000000,1
chr9-g190,chr9,38000000,38200000,1
chr9-g191,chr9,38200000,38400000,1
chr9-g192,chr9,38400000,38600000,1
chr9-g193,chr9,38600000,38800000,1
chr9-g194,chr9,38800000,39000000,1
chr9-g195,chr9,39000000,39200000,1
chr9-g196,chr9,39200000,39400000,1
chr9-g197,chr9,39400000,39600000,1
chr9-g198,chr9,39600000,39800000,1
chr9-g199,chr9,39800000,40000000,1
chr9-g200,chr9,40000000,40200000,1
chr9-g201,chr9,40200000,40400000,0
chr9-g202,chr9,40400000,40600000,0
chr9-g203,chr9,40600000,40800000,0
chr9-g204,chr9,40800000,41000000,0
chr9-g205,chr9,41000000,41200000,0
chr9-g206,chr9,41200000,41400000,0
chr9-g207,chr9,41400000,41600000,0
chr9-g208,chr9,41600000,41800000,0
chr9-g209,chr9,41800000,42000000,0
chr9-g210,chr9,42000000,42200000,0
chr9-g211,chr9,42200000,42400000,0
chr9-g212,chr9,42400000,42600000,0
chr9-g213,chr9,42600000,42800000,0
chr9-g214,chr9,42800000,43000000,0
chr9-g215,chr9,43000000,43200000,0
chr9-g216,chr9,43200000,43400000,0
chr9-g217,chr9,43400000,43600000,0
chr9-g218,chr9,43600000,43800000,0
chr9-g219,chr9,43800000,44000000,0
chr9-g220,chr9,44000000,44200000,0
chr9-g221,chr9,44200000,44400000,0
chr9-g222,chr9,44400000,44600000,0
